relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Czech Republic,linkedin,Senior Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-software-engineer-at-microsoft-4367912659,2026-02-11T20:27:58.550917+00:00
0,Testingenieur | USA,linkedin,Software Engineer – Platform Test,Qualcomm,"San Diego, CA",On-site,Full-time,"Bash, C, C++, Can, Ci/Cd, Java, Python, Shell, Test Automation","Linux, Soc",English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-%E2%80%93-platform-test-at-qualcomm-4368250358,2026-02-11T20:26:34.931464+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Contract,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-at-bsi-3841320068,2026-02-11T20:26:37.420986+00:00
0,Testingenieur | United Kingdom,linkedin,"Electronics Assembly, Repair and Test Engineer",UKC Group,"Boreham, England, United Kingdom",On-site,Full-time,,Assembly,English,,,Recent,https://uk.linkedin.com/jobs/view/electronics-assembly-repair-and-test-engineer-at-ukc-group-4369721032,2026-02-11T20:26:37.421354+00:00
0,Testingenieur | United Kingdom,linkedin,Speculative Applications - Electric Square,Electric Square,United Kingdom,Remote,Contract,"C, C++, Can",,English,,,Recent,https://uk.linkedin.com/jobs/view/speculative-applications-electric-square-at-electric-square-4370502791,2026-02-11T20:26:37.421517+00:00
0,Testingenieur | United Kingdom,linkedin,"Mobile Product Test Engineer - London, UK",Infosys,"London, England, United Kingdom",Remote,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mobile-product-test-engineer-london-uk-at-infosys-4363057943,2026-02-11T20:26:37.421676+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,MacTaggart Scott,"Loanhead, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-mactaggart-scott-4366767252,2026-02-11T20:26:37.421833+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer - Gas Products,BSI,"Loughborough, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-gas-products-at-bsi-3803472873,2026-02-11T20:26:37.421986+00:00
0,Testingenieur | United Kingdom,linkedin,eDV Test Engineer,Secure Consult,"Gloucester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/edv-test-engineer-at-secure-consult-4370972156,2026-02-11T20:26:37.422142+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer,The ONE Group Ltd,"Cambridge, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-at-the-one-group-ltd-4357354149,2026-02-11T20:26:37.422321+00:00
0,Test Automation | Austria,linkedin,Testing Manager (all genders),Viewpointsystem,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/testing-manager-all-genders-at-viewpointsystem-4363172345,2026-02-11T20:26:42.320541+00:00
0,Test Automation | Switzerland,linkedin,Testing,Ampegon,"Baden, Aargau, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/testing-at-ampegon-4350701131,2026-02-11T20:26:44.738965+00:00
0,Test Automation | Remote,linkedin,Test Automation Engineer (m/w/d),SPIRIT-ONSIDE Consulting GmbH,Germany,Remote,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-w-d-at-spirit-onside-consulting-gmbh-4355723608,2026-02-11T20:26:47.168053+00:00
0,Test Automation | Slovakia,linkedin,QA Automation Engineer (m/w/d) für Zahlungsverkehr,Deutsche Telekom,"Košice-Juh, Kosice, Slovakia",On-site,Full-time,,R,English,,,Recent,https://sk.linkedin.com/jobs/view/qa-automation-engineer-m-w-d-f%C3%BCr-zahlungsverkehr-at-deutsche-telekom-4367990849,2026-02-11T20:26:49.579597+00:00
0,Test Automation | Czech Republic,linkedin,Aprendiz de QA,Babel,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/aprendiz-de-qa-at-babel-4370737100,2026-02-11T20:26:51.991008+00:00
0,Test Automation | Czech Republic,linkedin,Quality Analyst (SANTIAGO),One Park Financial,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Internship,Can,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-analyst-santiago-at-one-park-financial-4366786922,2026-02-11T20:26:51.991162+00:00
0,Test Automation | Czech Republic,linkedin,Sr. SDET (Gaming Industry),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/sr-sdet-gaming-industry-at-perform-4370707897,2026-02-11T20:26:51.991497+00:00
0,Test Automation | Poland,linkedin,QA Analyst (Manual & Automation)/ I,Inetum,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-analyst-manual-automation-i-at-inetum-4366377328,2026-02-11T20:26:54.446822+00:00
0,Test Automation | Poland,linkedin,QA Automation Engineer,Channel Factory,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-channel-factory-4370542191,2026-02-11T20:26:54.446976+00:00
0,Test Automation | Poland,linkedin,Quality Assurance Analyst,Consultport,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-analyst-at-consultport-4371120074,2026-02-11T20:26:54.447304+00:00
0,Test Automation | Poland,linkedin,JUNIOR SOFTWARE TESTER (M/F),Consdata,"Poznań, Wielkopolskie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-tester-m-f-at-consdata-4366611758,2026-02-11T20:26:54.447919+00:00
0,Test Automation | USA,linkedin,Quality Assurance Automation Engineer,EnsoData,"Madison, WI",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-ensodata-4369920284,2026-02-11T20:26:57.129286+00:00
0,Test Automation | USA,linkedin,Quality Assurance - Software Tester,"Caselle, Inc.","Provo, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-software-tester-at-caselle-inc-4365002308,2026-02-11T20:26:57.129616+00:00
0,Test Automation | USA,linkedin,"Analyst, Retail Quality Assurance",Harry Winston,New York City Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/analyst-retail-quality-assurance-at-harry-winston-4367189004,2026-02-11T20:26:57.129776+00:00
0,Test Automation | USA,linkedin,QA Automation Tester,Niktor LLC,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-automation-tester-at-niktor-llc-4371159981,2026-02-11T20:26:57.129937+00:00
0,Test Automation | USA,linkedin,QA Analyst,Zipliens,"Franklin, TN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-zipliens-4365316780,2026-02-11T20:26:57.130094+00:00
0,Test Automation | United Kingdom,linkedin,Head of Testing & Quality Assurance,Fruition Group,"London, England, United Kingdom",On-site,Full-time,,Head Of,English,,,Recent,https://uk.linkedin.com/jobs/view/head-of-testing-quality-assurance-at-fruition-group-4367350086,2026-02-11T20:26:59.624007+00:00
0,Test Automation | United Kingdom,linkedin,QA Automation Engineer,Channel Factory,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-automation-engineer-at-channel-factory-4370543221,2026-02-11T20:26:59.624161+00:00
0,Test Automation | United Kingdom,linkedin,Quality Assurance Automation Engineer,HireQ Talent,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-hireq-talent-4368166930,2026-02-11T20:26:59.624329+00:00
0,Test Automation | United Kingdom,linkedin,Automation Tester (Front End),Solirius Reply,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-tester-front-end-at-solirius-reply-4370510446,2026-02-11T20:26:59.624489+00:00
0,Python Developer | Germany,linkedin,Junior Developer (Python / Full-Stack),ELAN Languages Germany,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,Python,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-developer-python-full-stack-at-elan-languages-germany-4369718905,2026-02-11T20:27:02.063415+00:00
0,Python Developer | Germany,linkedin,Python Developer | Remote,Crossing Hurdles,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-remote-at-crossing-hurdles-4370016911,2026-02-11T20:27:02.063604+00:00
0,Python Developer | Germany,linkedin,Python Developer,Anson McCade,"Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-anson-mccade-4352755678,2026-02-11T20:27:02.063768+00:00
0,Python Developer | Germany,linkedin,Python Developer,Anson McCade,"Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-anson-mccade-4361020132,2026-02-11T20:27:02.063928+00:00
0,Python Developer | Germany,linkedin,Python Developer,SR2 | Socially Responsible Recruitment | Certified B Corporation™,"Bremen, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-sr2-socially-responsible-recruitment-certified-b-corporation%E2%84%A2-4354259590,2026-02-11T20:27:02.064085+00:00
0,Python Developer | Germany,linkedin,Python Developer,Anson McCade,"Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-anson-mccade-4360523170,2026-02-11T20:27:02.064273+00:00
0,Python Developer | Germany,linkedin,Freelance Machine Learning Engineer (Python),Mindrift,Germany,On-site,Contract,Python,Machine Learning,English,,,Recent,https://de.linkedin.com/jobs/view/freelance-machine-learning-engineer-python-at-mindrift-4371027624,2026-02-11T20:27:02.064441+00:00
0,Python Developer | Germany,linkedin,Full-Stack Engineer (m/f/d),Daedalus,"Karlsruhe, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/full-stack-engineer-m-f-d-at-daedalus-4368618215,2026-02-11T20:27:02.064599+00:00
0,Python Developer | Germany,linkedin,Python Engineer (Contract),Fliff Inc,"Berlin, Germany",On-site,Contract,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-engineer-contract-at-fliff-inc-4353628417,2026-02-11T20:27:02.064753+00:00
0,Python Developer | Germany,linkedin,Python Developer (f/m/d),HCLTech Germany,"Frankfurt am Main, Hesse, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-f-m-d-at-hcltech-germany-4370678787,2026-02-11T20:27:02.064902+00:00
0,Python Developer | Austria,linkedin,Freelance Machine Learning Engineer (Python),Mindrift,Austria,On-site,Contract,Python,Machine Learning,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-machine-learning-engineer-python-at-mindrift-4371032548,2026-02-11T20:27:04.462843+00:00
0,Python Developer | Austria,linkedin,Full Stack Software Engineer - in Wien,Instaffo,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/full-stack-software-engineer-in-wien-at-instaffo-4366283171,2026-02-11T20:27:04.463034+00:00
0,Python Developer | Austria,linkedin,Backend Developer (m/w/d),Loxone,"Kollerschlag, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/backend-developer-m-w-d-at-loxone-4370700048,2026-02-11T20:27:04.463543+00:00
0,Python Developer | Austria,linkedin,Mid-Level Fullstack C# Developer (m/f/x),Cloudflight,Greater Sankt Polten,On-site,Full-time,C,"C#, Mid-Level",English,,,Recent,https://at.linkedin.com/jobs/view/mid-level-fullstack-c%23-developer-m-f-x-at-cloudflight-4357586542,2026-02-11T20:27:04.463698+00:00
0,Python Developer | Austria,linkedin,Junior Fullstack-Developer (all genders),Form-on,"Amstetten, Lower Austria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-fullstack-developer-all-genders-at-form-on-4362267599,2026-02-11T20:27:04.463851+00:00
0,Python Developer | Austria,linkedin,HPC Benchmarking / Python Developer (all genders),IMS Nanofabrication,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/hpc-benchmarking-python-developer-all-genders-at-ims-nanofabrication-4366762640,2026-02-11T20:27:04.464013+00:00
0,Python Developer | Austria,linkedin,Junior Full Stack Developer,Beyond Motion FlexCo,"Graz, Styria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-full-stack-developer-at-beyond-motion-flexco-4369983371,2026-02-11T20:27:04.464166+00:00
0,Python Developer | Austria,linkedin,Mid-Level Fullstack C# Developer (m/f/x),Cloudflight,"Innsbruck, Tyrol, Austria",On-site,Full-time,C,"C#, Mid-Level",English,,,Recent,https://at.linkedin.com/jobs/view/mid-level-fullstack-c%23-developer-m-f-x-at-cloudflight-4357595505,2026-02-11T20:27:04.464349+00:00
0,Python Developer | Switzerland,linkedin,Developpeur Logiciel  Python (H/F),Gi Group,"Yverdon, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/developpeur-logiciel-python-h-f-at-gi-group-4371150316,2026-02-11T20:27:06.868217+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer (ON SITE),DonTouch SA,"Chiasso, Ticino, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-on-site-at-dontouch-sa-4366360331,2026-02-11T20:27:06.868442+00:00
0,Python Developer | Switzerland,linkedin,Fullstack Developer (Python),Kraken,"Puidoux, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/fullstack-developer-python-at-kraken-4343959189,2026-02-11T20:27:06.868606+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer - Digital Assets,IMC Trading,"Zug, Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4320553182,2026-02-11T20:27:06.868765+00:00
0,Python Developer | Switzerland,linkedin,Backend Software Engineer,Hoshii,"Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-software-engineer-at-hoshii-4368123486,2026-02-11T20:27:06.868915+00:00
0,Python Developer | Switzerland,linkedin,Développeur Full stack Java - Full Remote,IT Advanced Consulting SA,"Geneva, Geneva, Switzerland",Remote,Full-time,Java,,English,,,Recent,https://ch.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-java-full-remote-at-it-advanced-consulting-sa-4368217184,2026-02-11T20:27:06.869230+00:00
0,Python Developer | Switzerland,linkedin,Développeur Python - Intégration,Antaes Consulting,"Lausanne, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/d%C3%A9veloppeur-python-int%C3%A9gration-at-antaes-consulting-4358048332,2026-02-11T20:27:06.869497+00:00
0,Python Developer | Switzerland,linkedin,Full-Stack Engineer,BioSked,"Chavannes-de-Bogis, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/full-stack-engineer-at-biosked-4370555188,2026-02-11T20:27:06.869692+00:00
0,Python Developer | Remote,linkedin,AI SWE,PUNKU.AI,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/ai-swe-at-punku-ai-4361062935,2026-02-11T20:27:09.378888+00:00
0,Python Developer | Remote,linkedin,Junior Backend Developer (Python) (m/w/d) 20h Stellenbeschreibung READ DESCRIPTION before,uNaice GmbH,Germany,Remote,Full-time,Python,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-backend-developer-python-m-w-d-20h-stellenbeschreibung-read-description-before-at-unaice-gmbh-4353776012,2026-02-11T20:27:09.379044+00:00
0,Python Developer | Slovakia,linkedin,Python Software Developer,Nokia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-developer-at-nokia-4289894545,2026-02-11T20:27:11.802015+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4292497215,2026-02-11T20:27:11.802220+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4307549217,2026-02-11T20:27:11.802413+00:00
0,Python Developer | Slovakia,linkedin,Python Engineer,Swiss Re,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-engineer-at-swiss-re-4325749432,2026-02-11T20:27:11.803074+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer (JavaScript/Python),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Javascript, Python",,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-javascript-python-at-eset-4352754566,2026-02-11T20:27:11.803230+00:00
0,Python Developer | Slovakia,linkedin,Junior Full-Stack Developer,AT&T,"Košice, Kosice, Slovakia",On-site,Full-time,,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-full-stack-developer-at-at-t-4360907816,2026-02-11T20:27:11.803424+00:00
0,Python Developer | Slovakia,linkedin,Full-Stack Developer - Python & JavaScript (m/f),PwC Slovakia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Javascript, Python",,English,,,Recent,https://sk.linkedin.com/jobs/view/full-stack-developer-python-javascript-m-f-at-pwc-slovakia-4323297439,2026-02-11T20:27:11.803583+00:00
0,Python Developer | Czech Republic,linkedin,Jr. Full Stack Developer (SDQ),Horatio,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/jr-full-stack-developer-sdq-at-horatio-4371261793,2026-02-11T20:27:14.203407+00:00
0,Python Developer | Czech Republic,linkedin,DESARROLLADOR BACK-END (QIK),Banco Popular Dominicano,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-back-end-qik-at-banco-popular-dominicano-4370741185,2026-02-11T20:27:14.203593+00:00
0,Python Developer | Czech Republic,linkedin,Full-Stack Software Engineer (Remote),Ethics Code,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-software-engineer-remote-at-ethics-code-4371482148,2026-02-11T20:27:14.203757+00:00
0,Python Developer | Czech Republic,linkedin,AI/ML Engineer,Perform,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/ai-ml-engineer-at-perform-4344260713,2026-02-11T20:27:14.204318+00:00
0,Python Developer | Czech Republic,linkedin,Back-End Developer,Launchpad Technologies Inc.,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/back-end-developer-at-launchpad-technologies-inc-4369966861,2026-02-11T20:27:14.204798+00:00
0,Python Developer | Poland,linkedin,Python Data Engineer,Commit,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-data-engineer-at-commit-4368661132,2026-02-11T20:27:16.678489+00:00
0,Python Developer | Poland,linkedin,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200,2026-02-11T20:27:16.678678+00:00
0,Python Developer | Poland,linkedin,Python Developer,Billennium,Poland,Remote,Internship,"Llm, Python","Postgresql, Devops, Aws, Fastapi, Snowflake, Mongodb, Django",English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-billennium-4368185984,2026-02-11T20:27:16.678852+00:00
0,Python Developer | Poland,linkedin,Python Developer,AppTailors,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-apptailors-4355312946,2026-02-11T20:27:16.679006+00:00
0,Python Developer | Poland,linkedin,Python Developer,Senovo IT Ltd,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-senovo-it-ltd-4368714842,2026-02-11T20:27:16.679160+00:00
0,Python Developer | Poland,linkedin,Python Developer,Senovo IT Ltd,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-senovo-it-ltd-4368726060,2026-02-11T20:27:16.679338+00:00
0,Python Developer | Poland,linkedin,Python Developer,EY,"Katowice, Śląskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-ey-4323275169,2026-02-11T20:27:16.679499+00:00
0,Python Developer | Poland,linkedin,Python Developer,IT Factory,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-it-factory-4368488483,2026-02-11T20:27:16.679663+00:00
0,Python Developer | Poland,linkedin,Python Developer,wherewework,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-wherewework-4369187458,2026-02-11T20:27:16.679818+00:00
0,Python Developer | Poland,linkedin,Python Developer (SportsTech),Coherent Solutions,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-sportstech-at-coherent-solutions-4356321546,2026-02-11T20:27:16.679977+00:00
0,Python Developer | USA,linkedin,Software Engineer - Python,PayPal,"San Jose, CA",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-python-at-paypal-4363043797,2026-02-11T20:27:19.184787+00:00
0,Python Developer | USA,linkedin,"Software Engineer, Fullstack, Early Career",Notion,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-fullstack-early-career-at-notion-4334367155,2026-02-11T20:27:19.184982+00:00
0,Python Developer | USA,linkedin,"Software Engineer, Fullstack, Early Career",Notion,"San Francisco, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-fullstack-early-career-at-notion-4334158613,2026-02-11T20:27:19.185149+00:00
0,Python Developer | USA,linkedin,Backend Engineer Intern,Tinder,"Los Angeles, CA",On-site,Internship,,Intern,English,,,Recent,https://www.linkedin.com/jobs/view/backend-engineer-intern-at-tinder-4324000392,2026-02-11T20:27:19.185330+00:00
0,Python Developer | USA,linkedin,Software Engineer - BE Python,PayPal,"San Jose, CA",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-be-python-at-paypal-4363081581,2026-02-11T20:27:19.185488+00:00
0,Python Developer | USA,linkedin,Python Developer,LTIMindtree,"Irving, TX",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-ltimindtree-4367703131,2026-02-11T20:27:19.185655+00:00
0,Python Developer | USA,linkedin,Backend Engineer Intern,Tinder,"Palo Alto, CA",On-site,Internship,,Intern,English,,,Recent,https://www.linkedin.com/jobs/view/backend-engineer-intern-at-tinder-4323730907,2026-02-11T20:27:19.185817+00:00
0,Python Developer | USA,linkedin,Python Developer,LTIMindtree,"Tampa, FL",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-ltimindtree-4367597139,2026-02-11T20:27:19.185969+00:00
0,Python Developer | USA,linkedin,Python Developer,FriendliAI,San Francisco Bay Area,On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-friendliai-4368160388,2026-02-11T20:27:19.186126+00:00
0,Python Developer | United Kingdom,linkedin,Junior Python Software Engineer,Validus Risk Management,"London, England, United Kingdom",On-site,Full-time,Python,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-python-software-engineer-at-validus-risk-management-4367447441,2026-02-11T20:27:21.619442+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Coforge,"Sheffield, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-coforge-4368217123,2026-02-11T20:27:21.619634+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer - Python,Procode,"Oxford, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-python-at-procode-4326002214,2026-02-11T20:27:21.619804+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Engineer,Prima,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-at-prima-4149696449,2026-02-11T20:27:21.619970+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Atarus,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-atarus-4368642974,2026-02-11T20:27:21.620131+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Thyme,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-thyme-4356516754,2026-02-11T20:27:21.620309+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Immersum,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-immersum-4368653914,2026-02-11T20:27:21.620465+00:00
0,Python Developer | United Kingdom,linkedin,"Software Engineer (Python, TypeScript, API) - Hybrid",FactSet,"London, England, United Kingdom",Hybrid,Full-time,"Python, Typescript",,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-python-typescript-api-hybrid-at-factset-4357716673,2026-02-11T20:27:21.620769+00:00
0,Python Test | Czech Republic,linkedin,Reporting Specialist,Thryv,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/reporting-specialist-at-thryv-4359001680,2026-02-11T20:27:36.175404+00:00
0,Python Test | Czech Republic,linkedin,Sr. SDET (Gaming Industry),Perform,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/sr-sdet-gaming-industry-at-perform-4362287427,2026-02-11T20:27:36.175868+00:00
0,Python Test | Czech Republic,linkedin,Quality Assurance Automation Engineer,Origami Risk,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-origami-risk-4343356274,2026-02-11T20:27:36.176165+00:00
0,Python Test | USA,linkedin,Software QA Engineer,ArrowCore Group,"Fremont, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-engineer-at-arrowcore-group-4371461896,2026-02-11T20:27:41.383603+00:00
0,Python Test | USA,linkedin,QA Automation Engineer,EarthCam,"Upper Saddle River, NJ",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-earthcam-4370588263,2026-02-11T20:27:41.383916+00:00
