relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
29,Firmware Engineer | Germany,linkedin,Embedded Software Engineer,NXP Semiconductors,"Hamburg, Hamburg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-at-nxp-semiconductors-4393236614,2026-06-01T16:11:32.620369+00:00
0,Testingenieur | United Kingdom,linkedin,Industrialisation Test Engineer,Insignis Talent,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/industrialisation-test-engineer-at-insignis-talent-4418261991,2026-06-01T16:10:23.349909+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer,IC Resources,"Cheltenham, England, United Kingdom",On-site,Full-time,,R,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-at-ic-resources-4420420808,2026-06-01T16:10:23.350049+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,CSafe,"Long Crendon, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-csafe-4410726362,2026-06-01T16:10:23.350182+00:00
0,Testingenieur | United Kingdom,linkedin,Application Engineer,SolidCAM UK Ltd,"Stratford-Upon-Avon, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/application-engineer-at-solidcam-uk-ltd-4304683651,2026-06-01T16:10:23.350439+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,Trant Engineering Ltd,"Southampton, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-trant-engineering-ltd-4418163326,2026-06-01T16:10:23.350578+00:00
0,Testingenieur | United Kingdom,linkedin,Connected Services Test Engineer (Connected Car),EDAG Group,"North West, England, United Kingdom",Hybrid,Contract,Go,"Canoe, Jira, Agile, Regression Testing, Confluence",English,,,Recent,https://uk.linkedin.com/jobs/view/connected-services-test-engineer-connected-car-at-edag-group-4410567473,2026-06-01T16:10:23.350708+00:00
0,Test Automation | Germany,linkedin,Quality Analyst (w|m|d),JDE Peet's,"Bremen, Bremen, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-analyst-w-m-d-at-jde-peet-s-4415947011,2026-06-01T16:10:25.821749+00:00
0,Test Automation | Germany,linkedin,Test Automation Specialist,Aptonet,"Berlin, Germany",On-site,Contract,"Ci/Cd, Java, Jenkins, Playwright, Selenium, Test Automation","Performance Testing, Cucumber, Scrum, Kanban, Agile, Devops, Cypress, Docker, Spring Boot, Safe",English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-specialist-at-aptonet-4416576128,2026-06-01T16:10:25.821891+00:00
0,Test Automation | Germany,linkedin,Test Automation Specialist,microTECH Global LTD,"Bavaria, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-specialist-at-microtech-global-ltd-4411609460,2026-06-01T16:10:25.822690+00:00
0,Test Automation | Austria,linkedin,Test Automation Engineer (d/w/m),EBCONT,"Vienna, Vienna, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-d-w-m-at-ebcont-4410477698,2026-06-01T16:10:28.293739+00:00
0,Test Automation | Austria,linkedin,Production Test Automation Engineer (m/w/d),Vusion,"Fernitz-Mellach, Styria, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/production-test-automation-engineer-m-w-d-at-vusion-4404740123,2026-06-01T16:10:28.294250+00:00
0,Test Automation | Czech Republic,linkedin,Analista de calidad,Grupo Arboleda,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/analista-de-calidad-at-grupo-arboleda-4416318064,2026-06-01T16:10:38.168093+00:00
0,Test Automation | Czech Republic,linkedin,Quality Assurance Analyst,Delmont Healthcare BPO,"Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-assurance-analyst-at-delmont-healthcare-bpo-4417647878,2026-06-01T16:10:38.168259+00:00
0,Test Automation | Czech Republic,linkedin,ANALISTA DE CALIDAD,ALPLA Group,"Los Alcarrizos, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/analista-de-calidad-at-alpla-group-4419902417,2026-06-01T16:10:38.168534+00:00
0,Test Automation | Poland,linkedin,Head of Quality Assurance Department,COLIBRIX ONE,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Head Of,English,,,Recent,https://pl.linkedin.com/jobs/view/head-of-quality-assurance-department-at-colibrix-one-4412742481,2026-06-01T16:10:40.590196+00:00
0,Test Automation | USA,linkedin,Quality Assurance (QA) Product Analyst,Rezilient Health,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-qa-product-analyst-at-rezilient-health-4415512257,2026-06-01T16:10:43.265401+00:00
0,Test Automation | USA,linkedin,QA/Test Automation Analyst,Rividium Inc,"Alexandria, VA",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-test-automation-analyst-at-rividium-inc-4420675443,2026-06-01T16:10:43.266131+00:00
0,Test Automation | USA,linkedin,QA/Test Analyst,Rividium Inc,"Alexandria, VA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-test-analyst-at-rividium-inc-4420685157,2026-06-01T16:10:43.266387+00:00
0,Test Automation | USA,linkedin,QA Automation Engineer,Jobgether,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421719103,2026-06-01T16:10:43.266509+00:00
0,Test Automation | United Kingdom,linkedin,QA Analyst,shangang Keji Industrial CO LTD,"Doncaster, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-analyst-at-shangang-keji-industrial-co-ltd-4417491742,2026-06-01T16:10:45.761907+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Engineer,Test Yantra,"Edinburgh, Scotland, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-test-yantra-4422875317,2026-06-01T16:10:45.762079+00:00
0,Test Automation | United Kingdom,linkedin,Junior Quality Assurance Analyst,Crowe UK,"West Midlands, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-quality-assurance-analyst-at-crowe-uk-4392768413,2026-06-01T16:10:45.762220+00:00
0,Test Automation | United Kingdom,linkedin,Junior Quality Assurance Analyst,Crowe UK,"Maidstone, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-quality-assurance-analyst-at-crowe-uk-4399024254,2026-06-01T16:10:45.763162+00:00
0,Python Developer | Germany,linkedin,"Software Engineer, Python",Engelhart,"Berlin, Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-at-engelhart-4417748171,2026-06-01T16:10:48.173856+00:00
0,Python Developer | Germany,linkedin,Python Engineer (m/w/d),SOA Experts GmbH,"Hamburg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-engineer-m-w-d-at-soa-experts-gmbh-4415771641,2026-06-01T16:10:48.174028+00:00
0,Python Developer | Germany,linkedin,Python Developer,DATAGROUP,"Krakau, Saxony-Anhalt, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-datagroup-4412111373,2026-06-01T16:10:48.174164+00:00
0,Python Developer | Germany,linkedin,Full-Stack Developer (m/w/x),Kölner Stadt-Anzeiger Medien,Greater Munich Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/full-stack-developer-m-w-x-at-k%C3%B6lner-stadt-anzeiger-medien-4319264127,2026-06-01T16:10:48.174295+00:00
0,Python Developer | Germany,linkedin,"Software Developer:in Fokus: API, Python & KI-Automatisierung",flound.,"Hamburg, Hamburg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/software-developer-in-fokus-api-python-ki-automatisierung-at-flound-4412892166,2026-06-01T16:10:48.174707+00:00
0,Python Developer | Germany,linkedin,Working Student Backend Engineer (d/f/m),Limehome,"Munich, Bavaria, Germany",On-site,Internship,,Working Student,English,,,Recent,https://de.linkedin.com/jobs/view/working-student-backend-engineer-d-f-m-at-limehome-4399876630,2026-06-01T16:10:48.174976+00:00
0,Python Developer | Germany,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,Germany,On-site,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4418408747,2026-06-01T16:10:48.175111+00:00
0,Python Developer | Austria,linkedin,Backend Developer (Phyton/Odoo),Schrankerl,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/backend-developer-phyton-odoo-at-schrankerl-4417298809,2026-06-01T16:10:50.637442+00:00
0,Python Developer | Austria,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,Austria,On-site,Contract,Python,"Data Science, Sql",English,,,Recent,https://at.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4418199856,2026-06-01T16:10:50.637629+00:00
0,Python Developer | Austria,linkedin,Junior Backend Developer,Platogo,"Vienna, Vienna, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-backend-developer-at-platogo-4417933254,2026-06-01T16:10:50.637898+00:00
0,Python Developer | Austria,linkedin,Freelance Full-Stack Web App Developer,Mindrift,Austria,On-site,Contract,,,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-full-stack-web-app-developer-at-mindrift-4419949051,2026-06-01T16:10:50.638046+00:00
0,Python Developer | Austria,linkedin,Python Software Engineer - Scientific Computing (m/f/d),Körber,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-software-engineer-scientific-computing-m-f-d-at-k%C3%B6rber-4416633575,2026-06-01T16:10:50.638316+00:00
0,Python Developer | Austria,linkedin,Junior Full Stack (Web) Developer (m/w/d),Naturhistorisches Museum Wien,"Vienna, Vienna, Austria",On-site,Internship,"Javascript, Python, Rust","Data Science, R, Junior, Sql, Php, Github, Docker, Associate, Linux, Git",German,,,Recent,https://at.linkedin.com/jobs/view/junior-full-stack-web-developer-m-w-d-at-naturhistorisches-museum-wien-4417502667,2026-06-01T16:10:50.638452+00:00
0,Python Developer | Austria,linkedin,Web Developer (m/w/d),synedra IT GmbH,"Innsbruck-Stadt, Tyrol, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/web-developer-m-w-d-at-synedra-it-gmbh-4416285934,2026-06-01T16:10:50.638604+00:00
0,Python Developer | Austria,linkedin,Python Systems & Visualization Engineer (m/f/d),PIDSO--Propagation Ideas and Solutions,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-systems-visualization-engineer-m-f-d-at-pidso-propagation-ideas-and-solutions-4416883350,2026-06-01T16:10:50.638737+00:00
0,Python Developer | Switzerland,linkedin,Python Entwickler,RM Group (Switzerland),"Zurich, Zurich, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-entwickler-at-rm-group-switzerland-4415659444,2026-06-01T16:10:53.023230+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer (BE-CSS-IDE-2026-114-LD),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-be-css-ide-2026-114-ld-at-cern-4417926160,2026-06-01T16:10:53.023549+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer - Digital Assets,IMC Trading,"Zug, Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4320553182,2026-06-01T16:10:53.023702+00:00
0,Python Developer | Switzerland,linkedin,Backend Engineer,Liom,Zürich Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-engineer-at-liom-4410610757,2026-06-01T16:10:53.023837+00:00
0,Python Developer | Switzerland,linkedin,Junior C++/Python Software Engineer for Weather API (f/m/d),Meteomatics,"St Gallen, St Gallen, Switzerland",On-site,Full-time,"C, C++, Python",Junior,English,,,Recent,https://ch.linkedin.com/jobs/view/junior-c%2B%2B-python-software-engineer-for-weather-api-f-m-d-at-meteomatics-4418836752,2026-06-01T16:10:53.023970+00:00
0,Python Developer | Switzerland,linkedin,Full Stack Engineer,TieTalent SA,"Geneva, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/full-stack-engineer-at-tietalent-sa-4416646021,2026-06-01T16:10:53.024365+00:00
0,Python Developer | Switzerland,linkedin,"Professional Web Developer (Python/JavaScript, 80%-100%, Remote within Switzerland) - ID260210",Adfinis,Switzerland,Remote,Full-time,"Javascript, Python",,English,,,Recent,https://ch.linkedin.com/jobs/view/professional-web-developer-python-javascript-80%25-100%25-remote-within-switzerland-id260210-at-adfinis-4410962442,2026-06-01T16:10:53.024496+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Munich, Bavaria, Germany",Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4418413637,2026-06-01T16:10:55.431160+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Frankfurt am Main, Hesse, Germany",Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4418408741,2026-06-01T16:10:55.431295+00:00
0,Python Developer | Remote,linkedin,"Python Software Engineer, Backend & APIs - Remote",dexter health,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-software-engineer-backend-apis-remote-at-dexter-health-4407710372,2026-06-01T16:10:55.431420+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Hamburg, Hamburg, Germany",Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4418403851,2026-06-01T16:10:55.431547+00:00
0,Python Developer | Slovakia,linkedin,Python Software Developer,Nokia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-developer-at-nokia-4289894545,2026-06-01T16:10:57.821441+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4292497215,2026-06-01T16:10:57.821684+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Can, Ci/Cd, Jenkins, Python","Sql, Jira, Fastapi, Safe, Confluence, Docker, Git, Kubernetes",English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4385085021,2026-06-01T16:10:57.821833+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4414037159,2026-06-01T16:10:57.821968+00:00
0,Python Developer | Slovakia,linkedin,"AI Engineer – Python, GenAI & Machine Learning (m/f)",PwC Slovakia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,Machine Learning,English,,,Recent,https://sk.linkedin.com/jobs/view/ai-engineer-%E2%80%93-python-genai-machine-learning-m-f-at-pwc-slovakia-4328270572,2026-06-01T16:10:57.822098+00:00
0,Python Developer | Slovakia,linkedin,Full-Stack Developer - Python & JavaScript (m/f),PwC Slovakia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Javascript, Python",,English,,,Recent,https://sk.linkedin.com/jobs/view/full-stack-developer-python-javascript-m-f-at-pwc-slovakia-4323297439,2026-06-01T16:10:57.822235+00:00
0,Python Developer | Slovakia,linkedin,"AI Engineer – Python, GenAI & Machine Learning (m/f)",PwC Slovakia,"Košice, Kosice, Slovakia",On-site,Full-time,Python,Machine Learning,English,,,Recent,https://sk.linkedin.com/jobs/view/ai-engineer-%E2%80%93-python-genai-machine-learning-m-f-at-pwc-slovakia-4328290382,2026-06-01T16:10:57.822365+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer – Malware Automation,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-%E2%80%93-malware-automation-at-eset-4295550897,2026-06-01T16:10:57.822751+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4415707267,2026-06-01T16:11:00.189942+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4398298505,2026-06-01T16:11:00.190118+00:00
0,Python Developer | Czech Republic,linkedin,Desarrollador Back-end,Agilesoft,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-back-end-at-agilesoft-4413820808,2026-06-01T16:11:00.190257+00:00
0,Python Developer | Czech Republic,linkedin,Líder Desarrollador Back-End,Banco Popular Dominicano,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/l%C3%ADder-desarrollador-back-end-at-banco-popular-dominicano-4417972446,2026-06-01T16:11:00.190392+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421240684,2026-06-01T16:11:00.190533+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Santo Domingo, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421255098,2026-06-01T16:11:00.190685+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Santo Domingo Este, Santo Domingo, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421244542,2026-06-01T16:11:00.190814+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Bonao, Monseñor Nouel, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421238680,2026-06-01T16:11:00.190939+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Santo Domingo Oeste, Santo Domingo, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421254285,2026-06-01T16:11:00.191068+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"San Pedro de Macorís, San Pedro de Macorís, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421242561,2026-06-01T16:11:00.191195+00:00
0,Python Developer | Poland,linkedin,Software Engineer (Python/TS),Paramount,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-python-ts-at-paramount-4364622142,2026-06-01T16:11:02.706081+00:00
0,Python Developer | Poland,linkedin,Software Engineer (Python),Cisco,"Cracow, Małopolskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-python-at-cisco-4407831137,2026-06-01T16:11:02.706254+00:00
0,Python Developer | Poland,linkedin,Python Developer,AppTailors,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-apptailors-4414338906,2026-06-01T16:11:02.706405+00:00
0,Python Developer | Poland,linkedin,PYTHON DEVELOPER (JUNIOR / JUNIOR+),Łódzki Klaster ICT,"Lubaczów, Podkarpackie, Poland",On-site,Full-time,Python,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-junior-junior%2B-at-%C5%82%C3%B3dzki-klaster-ict-4418877487,2026-06-01T16:11:02.706597+00:00
0,Python Developer | Poland,linkedin,Software Engineer (Python) - AI Platform,Revolut,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-python-ai-platform-at-revolut-4250500721,2026-06-01T16:11:02.706746+00:00
0,Python Developer | Poland,linkedin,"Python Engineer, Data Platform",Balyasny Asset Management L.P.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-engineer-data-platform-at-balyasny-asset-management-l-p-4388907318,2026-06-01T16:11:02.706893+00:00
0,Python Developer | Poland,linkedin,Python Developer,Infosys,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-infosys-4407739774,2026-06-01T16:11:02.707026+00:00
0,Python Developer | Poland,linkedin,Software Engineer 5 - Python Platform,Netflix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-5-python-platform-at-netflix-4414341797,2026-06-01T16:11:02.707155+00:00
0,Python Developer | Poland,linkedin,Full Stack Python Engineer,Vertex Agility,Cracow Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/full-stack-python-engineer-at-vertex-agility-4412298249,2026-06-01T16:11:02.707286+00:00
0,Python Developer | Poland,linkedin,Python developer with Gen AI/Agent (Python/GCP),Deloitte,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,Gcp,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-with-gen-ai-agent-python-gcp-at-deloitte-4416898747,2026-06-01T16:11:02.707419+00:00
0,Python Developer | USA,linkedin,Python Developer,Synechron,"Charlotte, NC",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-synechron-4412299365,2026-06-01T16:11:05.276435+00:00
0,Python Developer | USA,linkedin,Python Developer,Genpact,New York City Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-genpact-4410652010,2026-06-01T16:11:05.276622+00:00
0,Python Developer | USA,linkedin,"Software Engineer L5, Python Platform",Netflix,United States,On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-l5-python-platform-at-netflix-4411198995,2026-06-01T16:11:05.276761+00:00
0,Python Developer | USA,linkedin,Python Developer - Entry-Experienced,Medpace,"Cincinnati, OH",On-site,Contract,"Arm, Can, Ci/Cd, Claude, Github Copilot, Go, Langchain, Llm, Python","Azure, Junior, Sql, Github, Safe, Git, Terraform",English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-entry-experienced-at-medpace-4410821360,2026-06-01T16:11:05.276896+00:00
0,Python Developer | USA,linkedin,Python Developer,Synechron,"Charlotte, NC",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-synechron-4412864008,2026-06-01T16:11:05.277027+00:00
0,Python Developer | USA,linkedin,Python Developer,Infosys,"Charlotte, NC",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-infosys-4411188667,2026-06-01T16:11:05.277158+00:00
0,Python Developer | USA,linkedin,Entry Level Python Developer (Remote),SynergisticIT,"Indianapolis, IN",Remote,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/entry-level-python-developer-remote-at-synergisticit-4420671223,2026-06-01T16:11:05.277283+00:00
0,Python Developer | USA,linkedin,Full Stack Software Engineer (Entry-Junior),Revel,"Los Angeles, CA",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/full-stack-software-engineer-entry-junior-at-revel-4413269750,2026-06-01T16:11:05.277408+00:00
0,Python Developer | USA,linkedin,Python/SQL Developer (Entry-Level),Central Point Partners,"Columbus, Ohio Metropolitan Area",On-site,Full-time,Python,"Sql, Entry-Level",English,,,Recent,https://www.linkedin.com/jobs/view/python-sql-developer-entry-level-at-central-point-partners-4412592161,2026-06-01T16:11:05.277537+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Brave,"Cirencester, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-brave-4415495803,2026-06-01T16:11:07.767690+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Engineer,Prima,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-at-prima-4149696449,2026-06-01T16:11:07.768005+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,numi,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-numi-4320569358,2026-06-01T16:11:07.768141+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Mphasis,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-mphasis-4419002075,2026-06-01T16:11:07.768274+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Accenture,Greater Leeds Area,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-accenture-4412741396,2026-06-01T16:11:07.768405+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer (Python) - AI Platform,Revolut,United Kingdom,Remote,Contract,"Ci/Cd, Generative Ai, Python","Terraform, Ansible",English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-python-ai-platform-at-revolut-4250197984,2026-06-01T16:11:07.768535+00:00
0,Python Developer | United Kingdom,linkedin,Python Backend Developer,Mustard Systems Ltd.,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-backend-developer-at-mustard-systems-ltd-4411352812,2026-06-01T16:11:07.768683+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer (Mid Level) - Climate Tech - Start Up - Python,Propel,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-mid-level-climate-tech-start-up-python-at-propel-4416208905,2026-06-01T16:11:07.768812+00:00
0,Python Test | Germany,linkedin,Software Quality Engineer,Safety io,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-quality-engineer-at-safety-io-4378105353,2026-06-01T16:11:10.399448+00:00
0,Python Test | Germany,linkedin,Test Engineer (m/w/d),SymBio.,"Gießen, Hesse, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/test-engineer-m-w-d-at-symbio-4414123625,2026-06-01T16:11:10.399724+00:00
