relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Testingenieur | USA,linkedin,Test Engineer,Google,"Mountain View, CA",Remote,Internship,"Firmware, Test Automation",Lead,English,Lead,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-google-4434148716,2026-07-30T11:55:24.996400+00:00
0,Testingenieur | United Kingdom,linkedin,Embedded Software Test Engineer,Danfoss,"Dalkeith, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-test-engineer-at-danfoss-4446146219,2026-07-30T11:55:27.392868+00:00
0,Test Automation | Germany,linkedin,Test Automation & Tooling Specialist,Coforge,"Frankfurt, Hesse, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-tooling-specialist-at-coforge-4446741380,2026-07-30T11:55:29.852172+00:00
0,Test Automation | Germany,linkedin,SDET (Software Developer Engineer in Test),Priceline,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/sdet-software-developer-engineer-in-test-at-priceline-4428700186,2026-07-30T11:55:29.852336+00:00
0,Test Automation | Germany,linkedin,Test Automation Engineer (w/m/d),HUK-COBURG,"Coburg, Bavaria, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-w-m-d-at-huk-coburg-4438497294,2026-07-30T11:55:29.852503+00:00
0,Test Automation | Germany,linkedin,Test Automation Engineer (m/f/d),Quantum Systems,Greater Munich Metropolitan Area,On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-f-d-at-quantum-systems-4440757195,2026-07-30T11:55:29.852653+00:00
0,Test Automation | Germany,linkedin,Automation & Validation Platform Engineer,Netfonds AG,"Hamburg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/automation-validation-platform-engineer-at-netfonds-ag-4445485676,2026-07-30T11:55:29.852807+00:00
0,Test Automation | Germany,linkedin,Test Automation Engineer (m/f/d),Hogrefe Digital Solutions,"Göttingen, Lower Saxony, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-f-d-at-hogrefe-digital-solutions-4442398268,2026-07-30T11:55:29.853138+00:00
0,Test Automation | Austria,linkedin,Test Automation Engineer C# (m/f/x),ADMIRAL Technologies,"Vienna, Austria",On-site,Full-time,"C, Test Automation",C#,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-c%23-m-f-x-at-admiral-technologies-4443871193,2026-07-30T11:55:32.270791+00:00
0,Test Automation | Austria,linkedin,R&D Software Integration & Test Automation Engineer - Digital Health (m/w/d),KNAPP,"Hart bei Graz, Styria, Austria",On-site,Full-time,Test Automation,R,English,,,Recent,https://at.linkedin.com/jobs/view/r-d-software-integration-test-automation-engineer-digital-health-m-w-d-at-knapp-4439138332,2026-07-30T11:55:32.271348+00:00
0,Test Automation | Austria,linkedin,Test Automation Engineer C# (m/w/x),DS AUTOMOTION GmbH,"Linz, Upper Austria, Austria",On-site,Full-time,"C, Test Automation",C#,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-c%23-m-w-x-at-ds-automotion-gmbh-4435097967,2026-07-30T11:55:32.271509+00:00
0,Test Automation | Austria,linkedin,Test Automation Engineer (m/f/d),Atos,"Vienna, Vienna, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-m-f-d-at-atos-4425302065,2026-07-30T11:55:32.271669+00:00
0,Test Automation | Austria,linkedin,Test Automation Engineer (w/m/d),WienIT GmbH,"Vienna, Vienna, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-w-m-d-at-wienit-gmbh-4436809702,2026-07-30T11:55:32.272143+00:00
0,Test Automation | Switzerland,linkedin,Test Automation Engineer / Testingenieur (M/W),Expleo Group,"Bern, Berne, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-testingenieur-m-w-at-expleo-group-4425699516,2026-07-30T11:55:34.787030+00:00
0,Test Automation | Switzerland,linkedin,Software Development Engineer - Testing,VAT GROUP,"Sennwald, St Gallen, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-development-engineer-testing-at-vat-group-4445495284,2026-07-30T11:55:34.787423+00:00
0,Test Automation | Switzerland,linkedin,Software Developer in Test (SDET) / Testautomatisierer:in [#587],Paul Wicki Personal AG,"Berne, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-developer-in-test-sdet-testautomatisierer-in-%23587-at-paul-wicki-personal-ag-4443680704,2026-07-30T11:55:34.787595+00:00
0,Test Automation | Switzerland,linkedin,Software Development Engineer - Testing,VAT GROUP,"St Gallen, St Gallen, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-development-engineer-testing-at-vat-group-4445943809,2026-07-30T11:55:34.787904+00:00
0,Test Automation | Switzerland,linkedin,Automation Engineer (m/w/d),Rocken®,"Olten, Solothurn, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/automation-engineer-m-w-d-at-rocken%C2%AE-4446150566,2026-07-30T11:55:34.788080+00:00
0,Test Automation | Switzerland,linkedin,Entwickler:in Testautomatisierung,PostFinance,"Bern, Berne, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/entwickler-in-testautomatisierung-at-postfinance-4437171446,2026-07-30T11:55:34.788410+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer,Euroclear,"Cracow, Małopolskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-at-euroclear-4401464092,2026-07-30T11:55:44.600521+00:00
0,Test Automation | Poland,linkedin,QA Automation Engineer,NTFY - Nice To Fit You,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-ntfy-nice-to-fit-you-4443367150,2026-07-30T11:55:44.600687+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer,Deloitte,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-at-deloitte-4433705503,2026-07-30T11:55:44.600845+00:00
0,Test Automation | Poland,linkedin,Mid Test Automation Engineer (he/she) - Praca zdalna,Astek,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/mid-test-automation-engineer-he-she-praca-zdalna-at-astek-4428250987,2026-07-30T11:55:44.601195+00:00
0,Test Automation | Poland,linkedin,QA Automation Engineer,Kramp,"Konin, Wielkopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-kramp-4414669062,2026-07-30T11:55:44.601361+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer,Brown Brothers Harriman,"Cracow, Małopolskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-at-brown-brothers-harriman-4414723388,2026-07-30T11:55:44.601519+00:00
0,Test Automation | Poland,linkedin,Test Developer,HCLTech,Gdansk Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-developer-at-hcltech-4431832241,2026-07-30T11:55:44.601834+00:00
0,Test Automation | USA,linkedin,Software Automation Tester,ECS,Greater Richmond Region,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-automation-tester-at-ecs-4445273622,2026-07-30T11:55:47.060246+00:00
0,Test Automation | USA,linkedin,SDET II,CHAMP,"Cleveland, OH",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/sdet-ii-at-champ-4440076437,2026-07-30T11:55:47.060580+00:00
0,Test Automation | USA,linkedin,RPA / Test Automation Engineer,Vertiv,"Westerville, OH",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/rpa-test-automation-engineer-at-vertiv-4427642573,2026-07-30T11:55:47.060740+00:00
0,Test Automation | USA,linkedin,Software Development Engineer in Test (SDET),Celtic Bank,"Salt Lake City, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-development-engineer-in-test-sdet-at-celtic-bank-4444487874,2026-07-30T11:55:47.060893+00:00
0,Test Automation | USA,linkedin,Sr. Software Engineer in Test,Sony Interactive Entertainment,"San Diego, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-software-engineer-in-test-at-sony-interactive-entertainment-4429895308,2026-07-30T11:55:47.061227+00:00
0,Test Automation | USA,linkedin,Software Developer in Test,Charles Schwab,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-developer-in-test-at-charles-schwab-4442314271,2026-07-30T11:55:47.061384+00:00
0,Test Automation | United Kingdom,linkedin,Software Automation Engineer,Eden Scott,"Glasgow, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-automation-engineer-at-eden-scott-4440130926,2026-07-30T11:55:49.552900+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Specialist,GBV Ltd,"Cheshire West And Chester, England, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-specialist-at-gbv-ltd-4442873563,2026-07-30T11:55:49.553435+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Engineer,Admiral Money,"Cardiff, Wales, United Kingdom",Remote,Full-time,"Arm, Can, Ci/Cd, Python, Selenium, Test Automation","Bdd, Confluence, Aws, Agile, Postman, Cypress, Jira",English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-admiral-money-4443143356,2026-07-30T11:55:49.553740+00:00
0,Test Automation | United Kingdom,linkedin,Test Engineer,Murmuration,"Manchester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-murmuration-4440479020,2026-07-30T11:55:49.553888+00:00
0,Test Automation | United Kingdom,linkedin,Automation Engineer,Hastings Direct,"Leicester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-engineer-at-hastings-direct-4436748008,2026-07-30T11:55:49.554038+00:00
0,Python Developer | Germany,linkedin,Python Engineer (m/w/d),SOA Experts GmbH,"Hamburg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-engineer-m-w-d-at-soa-experts-gmbh-4415771641,2026-07-30T11:55:51.975034+00:00
0,Python Developer | Germany,linkedin,Python Developer,Piper Maddox,"Düsseldorf, North Rhine-Westphalia, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-piper-maddox-4446742179,2026-07-30T11:55:51.975244+00:00
0,Python Developer | Germany,linkedin,Python Software Engineer (m/w/d),Smart Systems Hub,"Dresden, Saxony, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-software-engineer-m-w-d-at-smart-systems-hub-4442846866,2026-07-30T11:55:51.975406+00:00
0,Python Developer | Germany,linkedin,Backend Engineer (Python) - Innovation Team,ETERNO,"Berlin, Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/backend-engineer-python-innovation-team-at-eterno-4445441091,2026-07-30T11:55:51.975557+00:00
0,Python Developer | Germany,linkedin,Software Engineer (Python),Audatic,"Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-at-audatic-4439414435,2026-07-30T11:55:51.975708+00:00
0,Python Developer | Germany,linkedin,Software Engineer (f/m/d) - Berlin,CYCLE,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-f-m-d-berlin-at-cycle-4431957057,2026-07-30T11:55:51.975857+00:00
0,Python Developer | Germany,linkedin,Back End Developer (Python),Piper Maddox,"North Rhine-Westphalia, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/back-end-developer-python-at-piper-maddox-4440762757,2026-07-30T11:55:51.976008+00:00
0,Python Developer | Germany,linkedin,Python Developer (m/w/d) – Backend & Data Engineering,Stiftung Kirchliches Rechenzentrum Südwestdeutschland,"Eggenstein, Baden-Württemberg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-m-w-d-%E2%80%93-backend-data-engineering-at-stiftung-kirchliches-rechenzentrum-s%C3%BCdwestdeutschland-4443808617,2026-07-30T11:55:51.976185+00:00
0,Python Developer | Germany,linkedin,Software Engineer,Skyhigh Security,"Paderborn, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-at-skyhigh-security-4417946391,2026-07-30T11:55:51.976346+00:00
0,Python Developer | Germany,linkedin,Software Engineer (w/m/d),Kraken,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-w-m-d-at-kraken-4443349159,2026-07-30T11:55:51.976499+00:00
0,Python Developer | Switzerland,linkedin,Backend Python Engineer,Coopers Group AG,"Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-python-engineer-at-coopers-group-ag-4441813618,2026-07-30T11:55:56.483210+00:00
0,Python Developer | Switzerland,linkedin,"Backend Software Engineer, Python",Cradle,"Zurich, Zurich, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-software-engineer-python-at-cradle-4443771872,2026-07-30T11:55:56.483395+00:00
0,Python Developer | Switzerland,linkedin,Software Engineer 80 - 100 % (w/m/d),Hamilton,"Bonaduz, Graubünden, Switzerland",On-site,Full-time,"Can, Ci/Cd, Python","Angular, R, Docker, React, Linux",English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-80-100-%25-w-m-d-at-hamilton-4433925845,2026-07-30T11:55:56.483870+00:00
0,Python Developer | Switzerland,linkedin,Backend Python Engineer (OSI-SIS-TS-2026-128-GRAP),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-python-engineer-osi-sis-ts-2026-128-grap-at-cern-4438477017,2026-07-30T11:55:56.484028+00:00
0,Python Developer | Switzerland,linkedin,Backend Python Engineer (OSI-SIS-TS-2026-128-GRAP),Physics World,"Geneva, Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-python-engineer-osi-sis-ts-2026-128-grap-at-physics-world-4441362247,2026-07-30T11:55:56.484207+00:00
0,Python Developer | Switzerland,linkedin,Backend Software Engineer,mygrid AG,"Brugg, Aargau, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-software-engineer-at-mygrid-ag-4440171447,2026-07-30T11:55:56.484358+00:00
0,Python Developer | Switzerland,linkedin,Python Developer,SGI,"Basel, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-developer-at-sgi-4435663540,2026-07-30T11:55:56.484511+00:00
0,Python Developer | Switzerland,linkedin,Application Engineer Python,Klanik,"Lausanne, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/application-engineer-python-at-klanik-4446025601,2026-07-30T11:55:56.484666+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-m-f-n-at-eset-4414037159,2026-07-30T11:56:01.346872+00:00
0,Python Developer | Slovakia,linkedin,Python Developer – meteorologické modelovanie,MicroStep-MIS,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-developer-%E2%80%93-meteorologick%C3%A9-modelovanie-at-microstep-mis-4439563733,2026-07-30T11:56:01.347086+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer (Python),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-python-at-eset-4441074077,2026-07-30T11:56:01.347264+00:00
0,Python Developer | Slovakia,linkedin,API Developer,Zurich Insurance,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/api-developer-at-zurich-insurance-4427284619,2026-07-30T11:56:01.347431+00:00
0,Python Developer | Slovakia,linkedin,Full-Stack Developer (Python and JavaScript/Typescript) (m/f),PwC Slovakia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Javascript, Python, Typescript",,English,,,Recent,https://sk.linkedin.com/jobs/view/full-stack-developer-python-and-javascript-typescript-m-f-at-pwc-slovakia-4446424409,2026-07-30T11:56:01.347596+00:00
0,Python Developer | Slovakia,linkedin,GenAI Engineer,Capco,"Košice, Kosice, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/genai-engineer-at-capco-4232921932,2026-07-30T11:56:01.347754+00:00
0,Python Developer | Slovakia,linkedin,Integration Developer/ka,Slovenská sporiteľňa,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/integration-developer-ka-at-slovensk%C3%A1-sporite%C4%BE%C5%88a-4446585917,2026-07-30T11:56:01.347915+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer,Iron Mountain,Slovakia,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-iron-mountain-4435685683,2026-07-30T11:56:01.348109+00:00
0,Python Developer | Slovakia,linkedin,GenAI Engineer,Capco,"Bratislava, Bratislava, Slovakia",Remote,Contract,"Github Actions, Python","Angular, Terraform, Github, Docker, Devops, React",English,,,Recent,https://sk.linkedin.com/jobs/view/genai-engineer-at-capco-4232925582,2026-07-30T11:56:01.348433+00:00
0,Python Developer | Czech Republic,linkedin,Home Assistant Python Developer for Hardware,Nabu Casa,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/home-assistant-python-developer-for-hardware-at-nabu-casa-4437795767,2026-07-30T11:56:03.779257+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,"Generative Ai, Python","Azure, Aws",English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4415707267,2026-07-30T11:56:03.779446+00:00
0,Python Developer | Czech Republic,linkedin,Ingeniero Python Backend / Investigación y Desarrollo - Trabajo Remoto,BairesDev,"Santo Domingo, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/ingeniero-python-backend-investigaci%C3%B3n-y-desarrollo-trabajo-remoto-at-bairesdev-4445142773,2026-07-30T11:56:03.779609+00:00
0,Python Developer | Czech Republic,linkedin,Python Developer (Junior) - Remote Work,INDI Staffing Services,"Santo Domingo Oeste, Santo Domingo, Dominican Republic",Remote,Full-time,Python,Junior,English,,,Recent,https://do.linkedin.com/jobs/view/python-developer-junior-remote-work-at-indi-staffing-services-4446801752,2026-07-30T11:56:03.779947+00:00
0,Python Developer | Czech Republic,linkedin,Data Engineer,Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/data-engineer-at-perform-4415690682,2026-07-30T11:56:03.780290+00:00
0,Python Developer | Czech Republic,linkedin,Data Engineer,Origami Risk,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/data-engineer-at-origami-risk-4439316556,2026-07-30T11:56:03.780445+00:00
0,Python Developer | Czech Republic,linkedin,算法开发工程师,特变电工国际工程有限公司,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E7%AE%97%E6%B3%95%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E7%89%B9%E5%8F%98%E7%94%B5%E5%B7%A5%E5%9B%BD%E9%99%85%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-4444315842,2026-07-30T11:56:03.780601+00:00
0,Python Developer | Czech Republic,linkedin,算法开发工程师,"TBEA Xi'an Electric Technology Co., Ltd.","アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E7%AE%97%E6%B3%95%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-at-tbea-xi-an-electric-technology-co-ltd-4444302828,2026-07-30T11:56:03.780766+00:00
0,Python Developer | Poland,linkedin,Python Developer,EPAM Systems,"Gdańsk, Pomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-epam-systems-4441038583,2026-07-30T11:56:06.221739+00:00
0,Python Developer | Poland,linkedin,Python Developer,EPAM Systems,Cracow Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-epam-systems-4441035806,2026-07-30T11:56:06.221937+00:00
0,Python Developer | Poland,linkedin,python developer,Fundacja Grupy ERGO Hestia Integralia,"Pomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-fundacja-grupy-ergo-hestia-integralia-4440249867,2026-07-30T11:56:06.222131+00:00
0,Python Developer | Poland,linkedin,Python Developer (f/m/x),Sii Poland,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-f-m-x-at-sii-poland-4443601016,2026-07-30T11:56:06.222311+00:00
0,Python Developer | Poland,linkedin,Python Developer,Grafton Recruitment,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-grafton-recruitment-4442028508,2026-07-30T11:56:06.222473+00:00
0,Python Developer | Poland,linkedin,Python Developer (W/M),MTU Aero Engines,"Rzeszów, Podkarpackie, Poland",On-site,Contract,"Ci/Cd, Java, Python","Postgresql, Angular, Assembly, Git, Django, Safe, Kubernetes, Rest Api",English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-w-m-at-mtu-aero-engines-4443933996,2026-07-30T11:56:06.222943+00:00
0,Python Developer | Poland,linkedin,API Developer Python,Thrive IT Systems,"Cracow, Małopolskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/api-developer-python-at-thrive-it-systems-4442036133,2026-07-30T11:56:06.223126+00:00
0,Python Developer | Poland,linkedin,Software Engineer - Data,Point72,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-data-at-point72-4435157477,2026-07-30T11:56:06.223297+00:00
0,Python Developer | USA,linkedin,Python Developer,Open Systems Technologies,"New York, NY",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-open-systems-technologies-3952273769,2026-07-30T11:56:08.710894+00:00
0,Python Developer | USA,linkedin,Python Engineer,Allspring Global Investments,"Milwaukee, WI",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-engineer-at-allspring-global-investments-4442163127,2026-07-30T11:56:08.711104+00:00
0,Python Developer | USA,linkedin,Software Engineer,Software Engineering Institute | Carnegie Mellon University,"Pittsburgh, PA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-at-software-engineering-institute-carnegie-mellon-university-4435377657,2026-07-30T11:56:08.711274+00:00
0,Python Developer | USA,linkedin,Software Development Engineer – Python,Cyient,"Peoria, IL",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-development-engineer-%E2%80%93-python-at-cyient-4442886343,2026-07-30T11:56:08.711441+00:00
0,Python Developer | USA,linkedin,Python Developer,Leidos,"Columbus, OH",Remote,Internship,"Bash, Ci/Cd, Python, Shell","Golang, Linux, Azure, Postgresql, Aws, Ansible, Scrum, Elk Stack, Gitlab, Prometheus",English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-leidos-4441089217,2026-07-30T11:56:08.711613+00:00
0,Python Developer | USA,linkedin,Software Engineer,Carnegie Mellon University,"Pittsburgh, PA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-at-carnegie-mellon-university-4434389490,2026-07-30T11:56:08.711769+00:00
0,Python Developer | USA,linkedin,Python Developer,Leidos,"San Antonio, TX",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-leidos-4441090127,2026-07-30T11:56:08.711925+00:00
0,Python Developer | USA,linkedin,Software Engineer - Python,Acquire Me,"Chicago, IL",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-python-at-acquire-me-4437697564,2026-07-30T11:56:08.712100+00:00
0,Python Developer | USA,linkedin,Python AWS Developer,CGI,"Lafayette, LA",On-site,Full-time,Python,Aws,English,,,Recent,https://www.linkedin.com/jobs/view/python-aws-developer-at-cgi-4441416495,2026-07-30T11:56:08.712267+00:00
0,Python Developer | USA,linkedin,Python Developer,INFOTRON,"Manhattan, NY",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-infotron-4443604972,2026-07-30T11:56:08.712419+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Accenture,"Manchester, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-accenture-4412757285,2026-07-30T11:56:11.221372+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,IBU,"Northampton, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-ibu-4446589215,2026-07-30T11:56:11.221559+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Engineer,Abound,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-at-abound-4425875965,2026-07-30T11:56:11.221717+00:00
0,Python Developer | United Kingdom,linkedin,Software Developer - Python,Jackson Hogg,"Newcastle Upon Tyne, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-developer-python-at-jackson-hogg-4442026753,2026-07-30T11:56:11.221882+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer,Experis UK,"Newcastle Upon Tyne, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-at-experis-uk-4415773612,2026-07-30T11:56:11.222043+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Tata Consultancy Services,"Ipswich, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-tata-consultancy-services-4439416761,2026-07-30T11:56:11.222235+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Citi,"Belfast, Northern Ireland, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-citi-4445484890,2026-07-30T11:56:11.222395+00:00
