relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Austria,linkedin,Senior Embedded Crypto Software Developer (m/f/d),NXP Semiconductors,"Gratkorn, Styria, Austria",On-site,Full-time,,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-embedded-crypto-software-developer-m-f-d-at-nxp-semiconductors-4431898495,2026-09-17T14:49:27.547916+00:00
0,QA Engineer | Poland,linkedin,Software Quality Assurance Engineer II,Brightstar Lottery,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-quality-assurance-engineer-ii-at-brightstar-lottery-4410499207,2026-09-17T14:47:28.109522+00:00
0,QA Engineer | Poland,linkedin,QA Engineer,Us3 Consulting,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-engineer-at-us3-consulting-4465562228,2026-09-17T14:47:28.109622+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Automation Engineer,U-Haul,"Phoenix, AZ",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-u-haul-4460100625,2026-09-17T14:47:30.617493+00:00
0,QA Engineer | USA,linkedin,Software Quality Engineer I - II (Facets Application Services),Cambia Health Solutions,"Salt Lake City, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-engineer-i-ii-facets-application-services-at-cambia-health-solutions-4461391690,2026-09-17T14:47:30.617624+00:00
0,QA Engineer | USA,linkedin,Software Quality Engineer I - II (Facets Application Services),Cambia Health Solutions,"Portland, OR",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-engineer-i-ii-facets-application-services-at-cambia-health-solutions-4461373979,2026-09-17T14:47:30.617732+00:00
0,QA Engineer | USA,linkedin,Sr. Quality Engineer,CentralReach,"Holmdel, NJ",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-quality-engineer-at-centralreach-4468262207,2026-09-17T14:47:30.617829+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Engineer II,CarGurus,"Boston, MA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-ii-at-cargurus-4416868283,2026-09-17T14:47:30.618133+00:00
0,QA Engineer | USA,linkedin,Associate QA Engineer,impact.com,"Santa Barbara, CA",On-site,Full-time,,Associate,English,,,Recent,https://www.linkedin.com/jobs/view/associate-qa-engineer-at-impact-com-4450522809,2026-09-17T14:47:30.618231+00:00
0,QA Engineer | USA,linkedin,Software Engineer in Test II,iHeartMedia,"San Antonio, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-in-test-ii-at-iheartmedia-4361175894,2026-09-17T14:47:30.618346+00:00
0,QA Engineer | USA,linkedin,Quality Assurance Engineer,MedDots AI,"Chattanooga, TN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-meddots-ai-4458675566,2026-09-17T14:47:30.618442+00:00
0,QA Engineer | United Kingdom,linkedin,QA Engineer,Reassured,"Basingstoke, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-at-reassured-4461885510,2026-09-17T14:47:33.067444+00:00
0,QA Engineer | United Kingdom,linkedin,QA Engineer,TP ICAP,"Belfast, Northern Ireland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-at-tp-icap-4428284386,2026-09-17T14:47:33.067778+00:00
0,QA Engineer | United Kingdom,linkedin,Systems QA Engineer,Leonardo,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/systems-qa-engineer-at-leonardo-4461305227,2026-09-17T14:47:33.067877+00:00
0,QA Engineer | United Kingdom,linkedin,QA Engineer (Manual + Automation),White Circle,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-manual-%2B-automation-at-white-circle-4456375823,2026-09-17T14:47:33.068071+00:00
0,QA Engineer | United Kingdom,linkedin,QA Engineer,Waracle,"Glasgow, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-at-waracle-4464637003,2026-09-17T14:47:33.068166+00:00
0,Test Engineer | Germany,linkedin,Software Test Ingenieur:in (m/w/d),OHB SE,"Bremen, Bremen, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-ingenieur-in-m-w-d-at-ohb-se-4465667301,2026-09-17T14:47:35.470722+00:00
0,Test Engineer | Germany,linkedin,Software Test Engineer (m/w/d) - Defence,Bertrandt Group,"Bremen, Bremen, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-defence-at-bertrandt-group-4462961391,2026-09-17T14:47:35.470825+00:00
0,Test Engineer | Germany,linkedin,Test Engineer - Mechanical Space Systems (m/w/d),Exolaunch,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/test-engineer-mechanical-space-systems-m-w-d-at-exolaunch-4461880612,2026-09-17T14:47:35.471024+00:00
0,Test Engineer | Germany,linkedin,Test Engineer (m/w/x) für Applikationssoftware,K-tronik GmbH,"Memmingen, Bavaria, Germany",On-site,Full-time,,R,English,,,Recent,https://de.linkedin.com/jobs/view/test-engineer-m-w-x-f%C3%BCr-applikationssoftware-at-k-tronik-gmbh-4456900379,2026-09-17T14:47:35.471125+00:00
0,Test Engineer | Germany,linkedin,Testingenieur*in Elektromechanik / Hardware Test Engineer,TWK,"Düsseldorf, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testingenieur-in-elektromechanik-hardware-test-engineer-at-twk-4458834376,2026-09-17T14:47:35.471342+00:00
0,Test Engineer | Germany,linkedin,Test Automation Engineer (m/w/d),LVM Versicherung,"Münster, North Rhine-Westphalia, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-w-d-at-lvm-versicherung-4465303742,2026-09-17T14:47:35.471546+00:00
0,Test Engineer | Austria,linkedin,Software Test Engineer (w/m/d),Bachmann electronic GmbH,"Innsbruck-Stadt, Tyrol, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-test-engineer-w-m-d-at-bachmann-electronic-gmbh-4456724790,2026-09-17T14:47:37.999169+00:00
0,Test Engineer | Austria,linkedin,Test Engineer @ ÖBB-Konzern,DEVjobs,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/test-engineer-%40-%C3%B6bb-konzern-at-devjobs-4467542455,2026-09-17T14:47:37.999289+00:00
0,Test Engineer | Austria,linkedin,Power Electronics Test & Lab Engineer | Graz,DEIF,"Graz, Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/power-electronics-test-lab-engineer-graz-at-deif-4453360585,2026-09-17T14:47:37.999400+00:00
0,Test Engineer | Switzerland,linkedin,Test Automation Engineer / Testingenieur (M/W),Expleo Group,"Bern, Berne, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-testingenieur-m-w-at-expleo-group-4425699516,2026-09-17T14:47:40.544893+00:00
0,Test Engineer | Switzerland,linkedin,Ingénieur en automatisation de tests,itecor,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ing%C3%A9nieur-en-automatisation-de-tests-at-itecor-4451669382,2026-09-17T14:47:40.545399+00:00
0,Test Engineer | Switzerland,linkedin,Test Engineer (m/f/x),Liebherr Group,"Bulle, Fribourg, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-m-f-x-at-liebherr-group-4465734760,2026-09-17T14:47:40.545500+00:00
0,Test Engineer | Slovakia,linkedin,Test Engineer,Vertiv,"Nové Mesto nad Váhom, Trenciansky, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-engineer-at-vertiv-4430484432,2026-09-17T14:47:45.237814+00:00
0,Test Engineer | Slovakia,linkedin,Firmware Test Engineer,Ciklum Czech Republic & Slovakia,"Bratislava, Slovakia",On-site,Full-time,Firmware,,English,,,Recent,https://sk.linkedin.com/jobs/view/firmware-test-engineer-at-ciklum-czech-republic-slovakia-4466523550,2026-09-17T14:47:45.237948+00:00
0,Test Engineer | Slovakia,linkedin,Test Automation Engineer,Frequentis,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Test Automation,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-automation-engineer-at-frequentis-4451413103,2026-09-17T14:47:45.238152+00:00
0,Test Engineer | Slovakia,linkedin,Field Test Engineer,ThunderSoft India Private Limited,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/field-test-engineer-at-thundersoft-india-private-limited-4462915414,2026-09-17T14:47:45.238480+00:00
0,Test Engineer | Czech Republic,linkedin,测试验证资深工程师8296,UNISOC,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E6%B5%8B%E8%AF%95%E9%AA%8C%E8%AF%81%E8%B5%84%E6%B7%B1%E5%B7%A5%E7%A8%8B%E5%B8%888296-at-unisoc-4456723032,2026-09-17T14:47:47.693391+00:00
0,Test Engineer | Czech Republic,linkedin,电子工程师,"GUANGZHOU GRG METROLOGY&TEST CO., LTD.","アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E7%94%B5%E5%AD%90%E5%B7%A5%E7%A8%8B%E5%B8%88-at-guangzhou-grg-metrology-test-co-ltd-4468253461,2026-09-17T14:47:47.693601+00:00
0,Test Engineer | Czech Republic,linkedin,Lider de Integración y Validación,Alstom,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/lider-de-integraci%C3%B3n-y-validaci%C3%B3n-at-alstom-4448020360,2026-09-17T14:47:47.693706+00:00
0,Test Engineer | Poland,linkedin,Test Automation Engineer – banking sector (f/m/x),Sii Poland,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-%E2%80%93-banking-sector-f-m-x-at-sii-poland-4450151239,2026-09-17T14:47:50.166368+00:00
0,Test Engineer | Poland,linkedin,Test Automation Engineer – banking sector (f/m/x),Sii Poland,"Lublin, Lubelskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-%E2%80%93-banking-sector-f-m-x-at-sii-poland-4450138845,2026-09-17T14:47:50.166509+00:00
0,Test Engineer | Poland,linkedin,"Test Automation Engineer (Java, Payments/Swift) - Tieto Tech Consulting (m/f/d)",Tieto,"Gdańsk, Pomorskie, Poland",On-site,Full-time,"Java, Test Automation",Swift,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-java-payments-swift-tieto-tech-consulting-m-f-d-at-tieto-4430475492,2026-09-17T14:47:50.166763+00:00
0,Test Engineer | Poland,linkedin,DELMIA HUB Test Engineer,Dassault Systèmes,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/delmia-hub-test-engineer-at-dassault-syst%C3%A8mes-4434461592,2026-09-17T14:47:50.166865+00:00
0,Test Engineer | Poland,linkedin,Test Engineer- Manual 4G/5G - Tieto Tech Consulting (m/f/d),Tieto,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-engineer-manual-4g-5g-tieto-tech-consulting-m-f-d-at-tieto-4430474499,2026-09-17T14:47:50.166962+00:00
0,Test Engineer | Poland,linkedin,TEST ENGINEER L3,Wipro,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-engineer-l3-at-wipro-4457921222,2026-09-17T14:47:50.167367+00:00
0,Test Engineer | USA,linkedin,Automated Test Engineer for Missile Defense System,CFD Research Corporation,"Huntsville, AL",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/automated-test-engineer-for-missile-defense-system-at-cfd-research-corporation-4455386399,2026-09-17T14:47:52.603823+00:00
0,Test Engineer | USA,linkedin,"Enterprise - Test Engineer - Linux, Automation, Git",Erias Ventures,"Annapolis Junction, MD",On-site,Full-time,,"Git, Linux",English,,,Recent,https://www.linkedin.com/jobs/view/enterprise-test-engineer-linux-automation-git-at-erias-ventures-4467768052,2026-09-17T14:47:52.603927+00:00
0,Test Engineer | USA,linkedin,Software Development Engineer in Test (SDET),Air,"Pittsburgh, PA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-development-engineer-in-test-sdet-at-air-4447989612,2026-09-17T14:47:52.604119+00:00
0,Test Engineer | USA,linkedin,Software Engineer Tester,University of Virginia,"Charlottesville, VA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-tester-at-university-of-virginia-4455331670,2026-09-17T14:47:52.604320+00:00
0,Test Engineer | USA,linkedin,"Sr Eng, Software Dev Test QE",LPL Financial,"Fort Mill, SC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-eng-software-dev-test-qe-at-lpl-financial-4462735263,2026-09-17T14:47:52.604419+00:00
0,Test Engineer | United Kingdom,linkedin,Quality Test Engineer III,Elsevier,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-test-engineer-iii-at-elsevier-4463534844,2026-09-17T14:47:55.044827+00:00
0,Test Engineer | United Kingdom,linkedin,Test Engineer,Swift,"London, England, United Kingdom",On-site,Full-time,,Swift,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-swift-4429733093,2026-09-17T14:47:55.044962+00:00
0,Testingenieur | Germany,linkedin,Testingenieur (m/w/d),FERCHAU,"Lübeck, Schleswig-Holstein, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testingenieur-m-w-d-at-ferchau-4438575734,2026-09-17T14:47:57.496928+00:00
0,Testingenieur | Germany,linkedin,Testingenieur Powertrain / E-Powertrain (m/w/d),FERCHAU,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testingenieur-powertrain-e-powertrain-m-w-d-at-ferchau-4438570794,2026-09-17T14:47:57.497232+00:00
0,Testingenieur | Germany,linkedin,Junior Test Engineer (m/w/d) mit Schwerpunkt Server-Hardware,QCG Computer,"Eschweiler, North Rhine-Westphalia, Germany",On-site,Full-time,,Junior,German,,,Recent,https://de.linkedin.com/jobs/view/junior-test-engineer-m-w-d-mit-schwerpunkt-server-hardware-at-qcg-computer-4463977810,2026-09-17T14:47:57.497455+00:00
0,Testingenieur | Germany,linkedin,Junior Test Engineer,TXT GROUP,"Bayern, Bavaria, Germany",On-site,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-test-engineer-at-txt-group-4430027379,2026-09-17T14:47:57.497648+00:00
0,Testingenieur | Austria,linkedin,Test Engineer,CNH,"Sankt Valentin, Lower Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/test-engineer-at-cnh-4437448387,2026-09-17T14:47:59.987977+00:00
0,Testingenieur | Switzerland,linkedin,Test-Engineer für Transformation von Banking-CRM [#607],Paul Wicki Personal AG,"Berne, Switzerland",On-site,Full-time,,R,German,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-f%C3%BCr-transformation-von-banking-crm-%23607-at-paul-wicki-personal-ag-4465970235,2026-09-17T14:48:02.443136+00:00
0,Testingenieur | Slovakia,linkedin,Testovací inžinier (m/ž/d),Brose Slovakia,"Horná Štefanovičová, Nitra Region, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/testovac%C3%AD-in%C5%BEinier-m-%C5%BE-d-at-brose-slovakia-4468608444,2026-09-17T14:48:07.133180+00:00
0,Testingenieur | Slovakia,linkedin,Test Engineer (m/f/d),Brose Group,"Prievidza, Trenciansky, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-engineer-m-f-d-at-brose-group-4468374935,2026-09-17T14:48:07.133400+00:00
0,Testingenieur | Slovakia,linkedin,Testovací inžinier pre HMI a PLC (Alarm & Function Testing) (m/ž),Valicare Slovakia,"Trenčianska Turná, Trenciansky, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/testovac%C3%AD-in%C5%BEinier-pre-hmi-a-plc-alarm-function-testing-m-%C5%BE-at-valicare-slovakia-4452729290,2026-09-17T14:48:07.133700+00:00
0,Testingenieur | Poland,linkedin,Test Engineer - Manual 4G/5G - Tieto Tech Consulting (m/f/d),Tieto,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-engineer-manual-4g-5g-tieto-tech-consulting-m-f-d-at-tieto-4430457757,2026-09-17T14:48:12.046573+00:00
0,Testingenieur | Poland,linkedin,Test Engineer - Aviation/Flight Safety (all genders),Lufthansa Systems,"Gdańsk, Pomorskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-engineer-aviation-flight-safety-all-genders-at-lufthansa-systems-4460733861,2026-09-17T14:48:12.046673+00:00
0,Testingenieur | Poland,linkedin,C# Test Automation Engineer (f/m/x),Sii Poland,"Gdańsk, Pomorskie, Poland",On-site,Full-time,"C, Test Automation",C#,English,,,Recent,https://pl.linkedin.com/jobs/view/c%23-test-automation-engineer-f-m-x-at-sii-poland-4462786098,2026-09-17T14:48:12.046970+00:00
0,Testingenieur | Poland,linkedin,Java Test Engineer (f/m/x),Sii Poland,"Cracow, Małopolskie, Poland",On-site,Full-time,Java,,English,,,Recent,https://pl.linkedin.com/jobs/view/java-test-engineer-f-m-x-at-sii-poland-4456577889,2026-09-17T14:48:12.047071+00:00
0,Testingenieur | USA,linkedin,Software Test Engineer,Visa,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-test-engineer-at-visa-4467463430,2026-09-17T14:48:14.483350+00:00
0,Testingenieur | USA,linkedin,Systems Integration/Test Engineer Asc.,Lockheed Martin,"Kennedy, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/systems-integration-test-engineer-asc-at-lockheed-martin-4458026222,2026-09-17T14:48:14.483553+00:00
0,Testingenieur | United Kingdom,linkedin,Graduate QA Engineer,Sanctuary Graduates & Apprentices,"Royal Leamington Spa, England, United Kingdom",On-site,Full-time,,Graduate,English,,,Recent,https://uk.linkedin.com/jobs/view/graduate-qa-engineer-at-sanctuary-graduates-apprentices-4463976397,2026-09-17T14:48:16.969799+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,Leonardo,"Yeovil, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-leonardo-4456253149,2026-09-17T14:48:16.969990+00:00
0,Testingenieur | United Kingdom,linkedin,Software Test Engineer 2,targetjobs UK,"Cambridge, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-test-engineer-2-at-targetjobs-uk-4457651866,2026-09-17T14:48:16.970182+00:00
0,Test Automation | Germany,linkedin,Testautomatisierer (m/w/d),CPU Softwarehouse AG,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testautomatisierer-m-w-d-at-cpu-softwarehouse-ag-4453479645,2026-09-17T14:48:19.515904+00:00
0,Test Automation | Germany,linkedin,Testautomatisierer (m/w/d),CPU Softwarehouse AG,"Karlsruhe, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testautomatisierer-m-w-d-at-cpu-softwarehouse-ag-4457288483,2026-09-17T14:48:19.516009+00:00
0,Test Automation | Germany,linkedin,Test Automation Engineer – Cucumber,Jobgether,Germany,On-site,Full-time,Test Automation,Cucumber,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-%E2%80%93-cucumber-at-jobgether-4467559268,2026-09-17T14:48:19.516462+00:00
0,Test Automation | Germany,linkedin,Sr. Python Test Automation Engineer (f/m/d) at an established IT-Security Company,Zertificon Solutions GmbH,"Neukölln, Berlin, Germany",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://de.linkedin.com/jobs/view/sr-python-test-automation-engineer-f-m-d-at-an-established-it-security-company-at-zertificon-solutions-gmbh-4464507267,2026-09-17T14:48:19.516567+00:00
0,Test Automation | Germany,linkedin,Software Test Automation Engineer (m/w/d) - Berlin,Nexus AG,"Berlin, Berlin, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-automation-engineer-m-w-d-berlin-at-nexus-ag-4462857910,2026-09-17T14:48:19.516669+00:00
0,Test Automation | Austria,linkedin,Test Automation Engineer – Cucumber,Jobgether,Austria,On-site,Full-time,Test Automation,Cucumber,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-%E2%80%93-cucumber-at-jobgether-4467556294,2026-09-17T14:48:21.950862+00:00
0,Test Automation | Austria,linkedin,Test Automation Engineer (m/f/d),Atos,"Vienna, Vienna, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-m-f-d-at-atos-4425302065,2026-09-17T14:48:21.951415+00:00
0,Test Automation | Switzerland,linkedin,Test Automation Engineer – Cucumber,Jobgether,Switzerland,On-site,Full-time,Test Automation,Cucumber,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-%E2%80%93-cucumber-at-jobgether-4467557250,2026-09-17T14:48:24.419769+00:00
0,Test Automation | Switzerland,linkedin,QA Automation Engineer (H/F),CBTW,"Geneva, Switzerland",Remote,Internship,"Java, Playwright, Python, Selenium","Appium, Agile, Devops, Junit, Jira, R, Bdd, Sql, Postman, Scrum",English,,,Recent,https://ch.linkedin.com/jobs/view/qa-automation-engineer-h-f-at-cbtw-4468374922,2026-09-17T14:48:24.419880+00:00
0,Test Automation | Czech Republic,linkedin,Mid-Level QA Automation Engineer (Fluent Mandarin/Short-term Contract) - Remote - Latin America,FullStack,"Luperón, Puerto Plata, Dominican Republic",Remote,Contract,"Can, Claude, Cursor, Selenium, Test Automation","Agile, Regression Testing, Scrum, Mid-Level",English,,,Recent,https://do.linkedin.com/jobs/view/mid-level-qa-automation-engineer-fluent-mandarin-short-term-contract-remote-latin-america-at-fullstack-4461231569,2026-09-17T14:48:31.488416+00:00
0,Test Automation | Czech Republic,linkedin,Mid-Level QA Automation Engineer (Fluent Mandarin/Short-term Contract) - Remote - Latin America,FullStack,"Santo Domingo Este, Santo Domingo, Dominican Republic",Remote,Contract,"Can, Claude, Cursor, Selenium, Test Automation","Agile, Regression Testing, Scrum, Mid-Level",English,,,Recent,https://do.linkedin.com/jobs/view/mid-level-qa-automation-engineer-fluent-mandarin-short-term-contract-remote-latin-america-at-fullstack-4461224644,2026-09-17T14:48:31.488521+00:00
0,Test Automation | Czech Republic,linkedin,DevOps Engineer,Newtech S.R.L,"Distrito Nacional, Dominican Republic",Remote,Contract,"C, C++, Java, Jenkins","Agile, C#, Kubernetes, Microservices, Devops, R, Terraform, Kotlin, Git, Oracle",English,,,Recent,https://do.linkedin.com/jobs/view/devops-engineer-at-newtech-s-r-l-4463127369,2026-09-17T14:48:31.489024+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer,Sportano.pl,"Zielona Góra, Lubuskie, Poland",Remote,Full-time,"C, Ci/Cd, Java, Javascript, Playwright, Python, Selenium, Test Automation, Typescript","Appium, C#, R, Sql, Git, Cypress, Rest Api, Postman",English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-at-sportano-pl-4464379384,2026-09-17T14:48:33.956575+00:00
0,Test Automation | Poland,linkedin,Test Automation with Java (f/m/x),Sii Poland,"Łódź, Łódzkie, Poland",On-site,Full-time,"Java, Test Automation",,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-with-java-f-m-x-at-sii-poland-4462770834,2026-09-17T14:48:33.956705+00:00
0,Test Automation | Poland,linkedin,Test Automation Specialist,Ework Group,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-specialist-at-ework-group-4457308800,2026-09-17T14:48:33.957016+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer – Cucumber,Jobgether,Poland,On-site,Full-time,Test Automation,Cucumber,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-%E2%80%93-cucumber-at-jobgether-4467560205,2026-09-17T14:48:33.957145+00:00
0,Test Automation | Poland,linkedin,"Test Automation Engineer (Java, Payments/Swift) - Tieto Tech Consulting (m/f/d)",Tieto,"Łódź, Łódzkie, Poland",On-site,Full-time,"Java, Test Automation",Swift,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-java-payments-swift-tieto-tech-consulting-m-f-d-at-tieto-4430479025,2026-09-17T14:48:33.957327+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer (M/F/D),DSV - Global Transport and Logistics,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-m-f-d-at-dsv-global-transport-and-logistics-4439162204,2026-09-17T14:48:33.957433+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer,Euroclear,"Cracow, Małopolskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-at-euroclear-4455407895,2026-09-17T14:48:33.957530+00:00
0,Test Automation | Poland,linkedin,Software Development Engineer in Test,Kodify Media Group,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-development-engineer-in-test-at-kodify-media-group-4456708267,2026-09-17T14:48:33.957627+00:00
0,Test Automation | USA,linkedin,QE Automation Engineer,Tata Consultancy Services,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qe-automation-engineer-at-tata-consultancy-services-4459449143,2026-09-17T14:48:36.397004+00:00
0,Test Automation | USA,linkedin,"Sr Software QA Engineer, Test Automation",TransCore,"Round Rock, TX",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-software-qa-engineer-test-automation-at-transcore-4450826674,2026-09-17T14:48:36.397323+00:00
0,Test Automation | USA,linkedin,QE Test Automation Engineer – Mobile & Web Automation,Cognizant,"Austin, TX",Remote,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/qe-test-automation-engineer-%E2%80%93-mobile-web-automation-at-cognizant-4465475580,2026-09-17T14:48:36.397532+00:00
0,Test Automation | USA,linkedin,Test Automation Engineer,"BAE Systems, Inc.","Sterling, VA",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/test-automation-engineer-at-bae-systems-inc-4448810407,2026-09-17T14:48:36.397638+00:00
