relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
20,Firmware Engineer | Austria,linkedin,Senior Firmware Developer (all genders),Viewpointsystem,"Vienna, Vienna, Austria",On-site,Full-time,Firmware,Senior,,Senior,,3 weeks ago,https://at.linkedin.com/jobs/view/senior-firmware-developer-all-genders-at-viewpointsystem-4352840099,2026-02-07T16:14:51.379169+00:00
20,Firmware Engineer | Austria,linkedin,Senior Embedded Software Engineer,Sqail,"Vienna, Austria",On-site,Full-time,,Senior,,Senior,,1 week ago,https://at.linkedin.com/jobs/view/senior-embedded-software-engineer-at-sqail-4356235095,2026-02-07T16:14:51.379445+00:00
20,Firmware Engineer | Austria,linkedin,Senior Embedded Software Engineer,TriLite Technologies,"Vienna, Vienna, Austria",On-site,Full-time,,Senior,,Senior,,2 days ago,https://at.linkedin.com/jobs/view/senior-embedded-software-engineer-at-trilite-technologies-4360573506,2026-02-07T16:14:51.379580+00:00
20,Firmware Engineer | Switzerland,linkedin,Senior Embedded Wireless Software Engineer (Switzerland),Gramian Consulting,"Geneva, Geneva, Switzerland",On-site,Full-time,,Senior,,Senior,,1 week ago,https://ch.linkedin.com/jobs/view/senior-embedded-wireless-software-engineer-switzerland-at-gramian-consulting-4367114772,2026-02-07T16:14:53.771489+00:00
20,Firmware Engineer | Switzerland,linkedin,Senior Embedded Wireless Software Engineer (Switzerland),Gramian Consulting,"Bern, Berne, Switzerland",On-site,Full-time,,Senior,,Senior,,1 week ago,https://ch.linkedin.com/jobs/view/senior-embedded-wireless-software-engineer-switzerland-at-gramian-consulting-4367111860,2026-02-07T16:14:53.771770+00:00
20,Firmware Engineer | Switzerland,linkedin,Senior Embedded Wireless Software Engineer (Switzerland),Gramian Consulting,"Marin-Epagnier, Neuchâtel, Switzerland",On-site,Full-time,,Senior,,Senior,,1 week ago,https://ch.linkedin.com/jobs/view/senior-embedded-wireless-software-engineer-switzerland-at-gramian-consulting-4367116698,2026-02-07T16:14:53.771918+00:00
20,Firmware Engineer | Switzerland,linkedin,Senior Embedded Software Engineer,Summit Recruitment AG,"Central Switzerland, Switzerland",On-site,Full-time,,Senior,,Senior,,5 days ago,https://ch.linkedin.com/jobs/view/senior-embedded-software-engineer-at-summit-recruitment-ag-4367818468,2026-02-07T16:14:53.772065+00:00
20,Firmware Engineer | Switzerland,linkedin,(Senior) Software Engineer (C++) 100% (m/w/d),PXL Vision,"Zurich, Zurich, Switzerland",On-site,Full-time,"C, C++",Senior,,Senior,,3 weeks ago,https://ch.linkedin.com/jobs/view/senior-software-engineer-c%2B%2B-100%25-m-w-d-at-pxl-vision-4355110175,2026-02-07T16:14:53.772338+00:00
20,Firmware Engineer | Slovakia,linkedin,Senior Software Engineer,Mühlbauer Group,"Nitra Region, Slovakia",On-site,Full-time,,Senior,,Senior,,23 hours ago,https://sk.linkedin.com/jobs/view/senior-software-engineer-at-m%C3%BChlbauer-group-4361461155,2026-02-07T16:14:58.909385+00:00
20,Firmware Engineer | Slovakia,linkedin,Senior Software Engineer,Paymentology,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Senior,,Senior,,2 weeks ago,https://sk.linkedin.com/jobs/view/senior-software-engineer-at-paymentology-4365537340,2026-02-07T16:14:58.909812+00:00
20,Firmware Engineer | Slovakia,linkedin,Senior Software Engineer / Backend,Hotovo,"Košice, Kosice, Slovakia",On-site,Full-time,,Senior,,Senior,,3 days ago,https://sk.linkedin.com/jobs/view/senior-software-engineer-backend-at-hotovo-4358093268,2026-02-07T16:14:58.910373+00:00
20,Firmware Engineer | United Kingdom,linkedin,Senior Software Engineer,Thyme,"London Area, United Kingdom",On-site,Full-time,,Senior,,Senior,,3 days ago,https://uk.linkedin.com/jobs/view/senior-software-engineer-at-thyme-4357725377,2026-02-07T16:15:08.814021+00:00
0,Tester | Germany,linkedin,Software Tester (m/w/d),Narravero,"Münster, North Rhine-Westphalia, Germany",On-site,Full-time,,"Jira, R, Cypress",German,,,1 week ago,https://de.linkedin.com/jobs/view/software-tester-m-w-d-at-narravero-4356081602,2026-02-07T16:12:13.143081+00:00
0,Tester | Austria,linkedin,Testingenieur (m/w/d),Deutsche Telekom,"Fünfkirchen, Lower Austria, Austria",On-site,Full-time,"Continuous Testing, Ci/Cd","Microservices, Scrum, Openshift, Safe, Agile, Jira, Kubernetes, Git, Devops, R",German,,,6 days ago,https://at.linkedin.com/jobs/view/testingenieur-m-w-d-at-deutsche-telekom-4367999733,2026-02-07T16:12:15.526081+00:00
0,Tester | Austria,linkedin,QA Engineer,Sportradar,"Vienna, Vienna, Austria",On-site,Full-time,,,,,,4 days ago,https://at.linkedin.com/jobs/view/qa-engineer-at-sportradar-4368356628,2026-02-07T16:12:15.526693+00:00
0,Tester | Austria,linkedin,Software Tester/Test Engineer (m/w/d),SPAR Österreich,"Vienna, Vienna, Austria",On-site,Full-time,,,,,,1 week ago,https://at.linkedin.com/jobs/view/software-tester-test-engineer-m-w-d-at-spar-%C3%B6sterreich-4366503893,2026-02-07T16:12:15.526836+00:00
0,Tester | Austria,linkedin,Testmanager und Tester (all genders),smart Energy Services GmbH,"Vienna, Vienna, Austria",On-site,Full-time,,,,,,2 weeks ago,https://at.linkedin.com/jobs/view/testmanager-und-tester-all-genders-at-smart-energy-services-gmbh-4364070929,2026-02-07T16:12:15.527277+00:00
0,Tester | Switzerland,linkedin,Software Tester,yiuu.io | Sandro Toneatto Consulting,"Zurich, Zurich, Switzerland",On-site,Full-time,,,,,,3 weeks ago,https://ch.linkedin.com/jobs/view/software-tester-at-yiuu-io-sandro-toneatto-consulting-4353680849,2026-02-07T16:12:17.924623+00:00
0,Tester | Switzerland,linkedin,Test Engineer,GlobalEngineer GmbH,"Winterthur, Zurich, Switzerland",On-site,Full-time,,,,,,3 days ago,https://ch.linkedin.com/jobs/view/test-engineer-at-globalengineer-gmbh-4369043764,2026-02-07T16:12:17.924784+00:00
0,Tester | Switzerland,linkedin,Test Automation Engineer,ASTRELYA,"Geneva, Switzerland",On-site,Full-time,Test Automation,,,,,4 days ago,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-astrelya-4358299052,2026-02-07T16:12:17.924941+00:00
0,Tester | Switzerland,linkedin,Design for Test Engineer,IC Resources,"Vaud, Switzerland",On-site,Full-time,,,,,,5 days ago,https://ch.linkedin.com/jobs/view/design-for-test-engineer-at-ic-resources-4358132685,2026-02-07T16:12:17.925223+00:00
0,Tester | Switzerland,linkedin,Developer in Test / QA Automation Engineer 100% (f/m/d) - (Contract through our external payroll partner with immediate start for 12 months with possible extension),Julius Baer,"Zurich, Zurich, Switzerland",On-site,Contract,,,,,,3 days ago,https://ch.linkedin.com/jobs/view/developer-in-test-qa-automation-engineer-100%25-f-m-d-contract-through-our-external-payroll-partner-with-immediate-start-for-12-months-with-possible-extension-at-julius-baer-4368691404,2026-02-07T16:12:17.925356+00:00
0,Tester | Switzerland,linkedin,Test Automation Engineer,JobCourier,"Genève, Geneva, Switzerland",On-site,Full-time,Test Automation,,,,,6 days ago,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-jobcourier-4367978078,2026-02-07T16:12:17.925641+00:00
0,Tester | Remote,linkedin,Test Engineer,Zebronics,"Chennai, Tamil Nadu, India",On-site,Full-time,,,,,,1 week ago,https://in.linkedin.com/jobs/view/test-engineer-at-zebronics-4321409158,2026-02-07T16:12:20.617710+00:00
0,Tester | Remote,linkedin,[Entry Level] Software Tester,Lensa,"Plano, TX",On-site,Full-time,,,,,,1 day ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-lensa-4369753297,2026-02-07T16:12:20.617847+00:00
0,Tester | Remote,linkedin,Tester,Maybank,Greater Kuala Lumpur,On-site,Full-time,,,,,,1 week ago,https://my.linkedin.com/jobs/view/tester-at-maybank-4365799917,2026-02-07T16:12:20.618024+00:00
0,Tester | Remote,linkedin,Quality Assurance Engineer (Manual),Titan,"Bengaluru, Karnataka, India",On-site,Full-time,,,,,,5 days ago,https://in.linkedin.com/jobs/view/quality-assurance-engineer-manual-at-titan-4367824667,2026-02-07T16:12:20.618171+00:00
0,Tester | Remote,linkedin,Mobile manual tester,"Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!","North Vancouver, British Columbia, Canada",On-site,Full-time,,,,,,2 days ago,https://ca.linkedin.com/jobs/view/mobile-manual-tester-at-astra-north-infoteck-inc-%7E-conquering-today%E2%80%99s-challenges-achieving-tomorrow%E2%80%99s-vision%21-4369166824,2026-02-07T16:12:20.618317+00:00
0,Tester | Remote,linkedin,Game Tester,Dream11,"Mumbai, Maharashtra, India",On-site,Full-time,,,,,,2 weeks ago,https://in.linkedin.com/jobs/view/game-tester-at-dream11-4323315509,2026-02-07T16:12:20.618459+00:00
0,Tester | Remote,linkedin,[Entry Level] Software Tester,Lensa,"Bellevue, WA",On-site,Full-time,,,,,,14 hours ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-lensa-4369998627,2026-02-07T16:12:20.618593+00:00
0,Tester | Remote,linkedin,Manual Tester,XTEN-AV,"Noida, Uttar Pradesh, India",On-site,Full-time,,,,,,1 week ago,https://in.linkedin.com/jobs/view/manual-tester-at-xten-av-4367163239,2026-02-07T16:12:20.618857+00:00
0,Tester | Slovakia,linkedin,Junior Test Engineer,GRAINTECH,"Bratislava, Slovakia",On-site,Full-time,,Junior,,,,5 days ago,https://sk.linkedin.com/jobs/view/junior-test-engineer-at-graintech-4357351770,2026-02-07T16:12:23.025469+00:00
0,Tester | Slovakia,linkedin,Manual Tester,Bitcoin Suisse AG,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,1 week ago,https://sk.linkedin.com/jobs/view/manual-tester-at-bitcoin-suisse-ag-4356682492,2026-02-07T16:12:23.025661+00:00
0,Tester | Slovakia,linkedin,IT Tester ČSOB (m/ž),ČSOB Finančná skupina,"Bratislava, Slovakia",On-site,Full-time,,,,,,3 weeks ago,https://sk.linkedin.com/jobs/view/it-tester-%C4%8Dsob-m-%C5%BE-at-%C4%8Dsob-finan%C4%8Dn%C3%A1-skupina-4354445255,2026-02-07T16:12:23.026006+00:00
0,Tester | Slovakia,linkedin,Automated/Manual Tester,CGI,"Bratislava 1, Bratislava, Slovakia",On-site,Full-time,,,,,,2 weeks ago,https://sk.linkedin.com/jobs/view/automated-manual-tester-at-cgi-4343365018,2026-02-07T16:12:23.026163+00:00
0,Tester | Slovakia,linkedin,Tester (41621),CoolPeople,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,1 week ago,https://sk.linkedin.com/jobs/view/tester-41621-at-coolpeople-4367326183,2026-02-07T16:12:23.026714+00:00
0,Tester | Czech Republic,linkedin,ServiceNow Tester,Launchpad Technologies Inc.,Dominican Republic,On-site,Full-time,,,,,,1 week ago,https://do.linkedin.com/jobs/view/servicenow-tester-at-launchpad-technologies-inc-4366176293,2026-02-07T16:12:25.423101+00:00
0,Tester | Czech Republic,linkedin,Quality Assurance Specialist,Telecom Networks Outsourcing,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,Specialist,,,,2 days ago,https://do.linkedin.com/jobs/view/quality-assurance-specialist-at-telecom-networks-outsourcing-4369613245,2026-02-07T16:12:25.423386+00:00
0,Tester | Czech Republic,linkedin,Vacante: Técnico Comercial,Tripalis,"Punta Cana, La Altagracia, Dominican Republic",On-site,Full-time,,,,,,17 hours ago,https://do.linkedin.com/jobs/view/vacante-t%C3%A9cnico-comercial-at-tripalis-4369833768,2026-02-07T16:12:25.423782+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Cracow, Małopolskie, Poland",On-site,Full-time,,,,,,1 week ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365680444,2026-02-07T16:12:27.831047+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,,,,1 week ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365753849,2026-02-07T16:12:27.831223+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Lublin, Lubelskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365514886,2026-02-07T16:12:27.831373+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Gdańsk, Pomorskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365521693,2026-02-07T16:12:27.831516+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Poznań, Wielkopolskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365529128,2026-02-07T16:12:27.831662+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Katowice, Śląskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365526502,2026-02-07T16:12:27.831803+00:00
0,Tester | Poland,linkedin,QA Manual Tester,Inexto SA,"Cracow, Małopolskie, Poland",On-site,Full-time,,,,,,4 weeks ago,https://pl.linkedin.com/jobs/view/qa-manual-tester-at-inexto-sa-4332215281,2026-02-07T16:12:27.831961+00:00
0,Tester | Poland,linkedin,Junior Game Tester (FPS Player),8Bit - Games Industry Recruitment,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,,,,1 week ago,https://pl.linkedin.com/jobs/view/junior-game-tester-fps-player-at-8bit-games-industry-recruitment-4366131272,2026-02-07T16:12:27.832101+00:00
0,Tester | Poland,linkedin,Tester (100% zdalnie),SEDIVIO,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/tester-100%25-zdalnie-at-sedivio-4360973398,2026-02-07T16:12:27.832233+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Białystok, Podlaskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365532043,2026-02-07T16:12:27.832371+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Greenville, SC",On-site,Full-time,,Entry-Level,,,,3 days ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368820668,2026-02-07T16:12:30.446329+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Columbia, SC",On-site,Full-time,,Entry-Level,,,,3 days ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368824643,2026-02-07T16:12:30.446468+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Normal, IL",On-site,Full-time,,Entry-Level,,,,3 days ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368829551,2026-02-07T16:12:30.446600+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Montgomery, AL",On-site,Full-time,,Entry-Level,,,,3 days ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368814722,2026-02-07T16:12:30.446729+00:00
0,Tester | USA,linkedin,QA Tester - Need Local,Saransh Inc,"Phoenix, AZ",On-site,Full-time,,,,,,2 weeks ago,https://www.linkedin.com/jobs/view/qa-tester-need-local-at-saransh-inc-4365380563,2026-02-07T16:12:30.446862+00:00
0,Tester | USA,linkedin,"Test Engineer, Junior","Render Security Engineering, LLC","California, MD",On-site,Full-time,,Junior,,,,4 days ago,https://www.linkedin.com/jobs/view/test-engineer-junior-at-render-security-engineering-llc-4357900371,2026-02-07T16:12:30.447012+00:00
0,Tester | United Kingdom,linkedin,Junior QA Tester,SteadyPay,"London Area, United Kingdom",On-site,Full-time,,Junior,,,,3 days ago,https://uk.linkedin.com/jobs/view/junior-qa-tester-at-steadypay-4359517924,2026-02-07T16:12:32.843749+00:00
0,Tester | United Kingdom,linkedin,QA tester,VidRush,United Kingdom,On-site,Full-time,,,,,,1 hour ago,https://uk.linkedin.com/jobs/view/qa-tester-at-vidrush-4370165336,2026-02-07T16:12:32.843928+00:00
0,Tester | United Kingdom,linkedin,Graduate QA Tester,Scrumconnect Consulting,"City Of London, England, United Kingdom",On-site,Full-time,,Graduate,,,,1 week ago,https://uk.linkedin.com/jobs/view/graduate-qa-tester-at-scrumconnect-consulting-4367365591,2026-02-07T16:12:32.844070+00:00
0,Tester | United Kingdom,linkedin,QA Engineer,Cirata,"Belfast, Northern Ireland, United Kingdom",On-site,Full-time,,,,,,4 days ago,https://uk.linkedin.com/jobs/view/qa-engineer-at-cirata-4368437847,2026-02-07T16:12:32.844205+00:00
0,Tester | United Kingdom,linkedin,QA Tester,Methods,"London, England, United Kingdom",On-site,Full-time,,,,,,1 week ago,https://uk.linkedin.com/jobs/view/qa-tester-at-methods-4355925627,2026-02-07T16:12:32.844344+00:00
0,Tester | United Kingdom,linkedin,Software Test Engineer,AJ Bell,"Manchester, England, United Kingdom",On-site,Full-time,,,,,,1 week ago,https://uk.linkedin.com/jobs/view/software-test-engineer-at-aj-bell-4367185495,2026-02-07T16:12:32.844477+00:00
0,Tester | United Kingdom,linkedin,Software Tester Apprentice,Panacea Applications Limited,"London, England, United Kingdom",On-site,Full-time,,,,,,4 weeks ago,https://uk.linkedin.com/jobs/view/software-tester-apprentice-at-panacea-applications-limited-4359784788,2026-02-07T16:12:32.844609+00:00
0,Tester | United Kingdom,linkedin,Test Engineer,Amber Labs,"Manchester Area, United Kingdom",On-site,Full-time,,,,,,4 days ago,https://uk.linkedin.com/jobs/view/test-engineer-at-amber-labs-4368679176,2026-02-07T16:12:32.844741+00:00
0,Tester | United Kingdom,linkedin,Test Engineer,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Full-time,,,,,,1 week ago,https://uk.linkedin.com/jobs/view/test-engineer-at-bsi-4367290557,2026-02-07T16:12:32.844872+00:00
0,Tester | United Kingdom,linkedin,Software QA,Fruition Group,"Leeds, England, United Kingdom",On-site,Full-time,,,,,,3 weeks ago,https://uk.linkedin.com/jobs/view/software-qa-at-fruition-group-4362479886,2026-02-07T16:12:32.845025+00:00
0,QA Engineer | Germany,linkedin,QA Engineer / Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Germany,On-site,Full-time,,Machine Learning,German,,,3 weeks ago,https://de.linkedin.com/jobs/view/qa-engineer-sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362401418,2026-02-07T16:12:35.425335+00:00
0,QA Engineer | Germany,linkedin,Versuchsingenieur Dauerversuche (all gender),ALTEN Germany,"Bensheim, Hesse, Germany",On-site,Full-time,,,German,,,4 days ago,https://de.linkedin.com/jobs/view/versuchsingenieur-dauerversuche-all-gender-at-alten-germany-4368095981,2026-02-07T16:12:35.425475+00:00
0,QA Engineer | Germany,linkedin,QA Engineer (all genders),heyData,"Berlin, Berlin, Germany",On-site,Full-time,,,German,,,15 hours ago,https://de.linkedin.com/jobs/view/qa-engineer-all-genders-at-heydata-4369858557,2026-02-07T16:12:35.425610+00:00
0,QA Engineer | Germany,linkedin,QA Engineer,Westernacher Solutions,"Berlin, Germany",On-site,Full-time,,,German,,,2 weeks ago,https://de.linkedin.com/jobs/view/qa-engineer-at-westernacher-solutions-4353874508,2026-02-07T16:12:35.425742+00:00
0,QA Engineer | Germany,linkedin,QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Germany,On-site,Full-time,,Machine Learning,German,,,3 weeks ago,https://de.linkedin.com/jobs/view/qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4361618874,2026-02-07T16:12:35.425874+00:00
0,QA Engineer | Germany,linkedin,Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Germany,On-site,Full-time,,Machine Learning,German,,,3 weeks ago,https://de.linkedin.com/jobs/view/sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4361609890,2026-02-07T16:12:35.426029+00:00
