relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Testingenieur | USA,linkedin,Test Engineer,Google,"Mountain View, CA",Remote,Internship,"Firmware, Test Automation",Lead,English,Lead,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-google-4434148716,2026-07-27T12:58:20.696860+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer,Brown Brothers Harriman,"Cracow, Małopolskie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-at-brown-brothers-harriman-4414723388,2026-07-27T12:58:40.488617+00:00
0,Test Automation | Poland,linkedin,Test Developer,HCLTech,Gdansk Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-developer-at-hcltech-4431832241,2026-07-27T12:58:40.488872+00:00
0,Test Automation | USA,linkedin,RPA / Test Automation Engineer,Vertiv,"Westerville, OH",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/rpa-test-automation-engineer-at-vertiv-4427642573,2026-07-27T12:58:42.964534+00:00
0,Test Automation | USA,linkedin,Software Development Engineer in Test (SDET),Celtic Bank,"Salt Lake City, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-development-engineer-in-test-sdet-at-celtic-bank-4444487874,2026-07-27T12:58:42.964667+00:00
0,Test Automation | USA,linkedin,SDET II,CHAMP,"Cleveland, OH",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/sdet-ii-at-champ-4440076437,2026-07-27T12:58:42.964786+00:00
0,Test Automation | USA,linkedin,Sr. Software Engineer in Test,Sony Interactive Entertainment,"San Diego, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-software-engineer-in-test-at-sony-interactive-entertainment-4429895308,2026-07-27T12:58:42.965012+00:00
0,Test Automation | USA,linkedin,Software Developer in Test,Charles Schwab,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-developer-in-test-at-charles-schwab-4442314271,2026-07-27T12:58:42.965125+00:00
0,Test Automation | USA,linkedin,QA/SDET,Prophetic,"Portland, OR",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-sdet-at-prophetic-4430270088,2026-07-27T12:58:42.965358+00:00
0,Test Automation | USA,linkedin,Software Development Engineer in Test,Definity,"Covington, KY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-development-engineer-in-test-at-definity-4435304795,2026-07-27T12:58:42.965465+00:00
0,Test Automation | United Kingdom,linkedin,Software Automation Engineer,Eden Scott,"Glasgow, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-automation-engineer-at-eden-scott-4440130926,2026-07-27T12:58:45.442051+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Engineer,Motorola Solutions,"Glasgow, Scotland, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-motorola-solutions-4417300637,2026-07-27T12:58:45.442170+00:00
0,Test Automation | United Kingdom,linkedin,Automation Engineer,The Craneware Group,"Edinburgh, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-engineer-at-the-craneware-group-4442834167,2026-07-27T12:58:45.442394+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Engineer,Admiral Money,"Cardiff, Wales, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-admiral-money-4443143356,2026-07-27T12:58:45.442616+00:00
0,Test Automation | United Kingdom,linkedin,Test Engineer,Murmuration,"Manchester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-murmuration-4440479020,2026-07-27T12:58:45.442744+00:00
0,Python Developer | Germany,linkedin,Python Engineer (m/w/d),SOA Experts GmbH,"Hamburg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-engineer-m-w-d-at-soa-experts-gmbh-4415771641,2026-07-27T12:58:48.001535+00:00
0,Python Developer | Germany,linkedin,Software Engineer,Moody's Corporation,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-at-moody-s-corporation-4442165815,2026-07-27T12:58:48.001695+00:00
0,Python Developer | Germany,linkedin,Software Engineer (Python),Audatic,"Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-at-audatic-4439414435,2026-07-27T12:58:48.001816+00:00
0,Python Developer | Germany,linkedin,Software Engineer (f/m/d) - Berlin,CYCLE,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-f-m-d-berlin-at-cycle-4431957057,2026-07-27T12:58:48.001935+00:00
0,Python Developer | Germany,linkedin,Back End Developer (Python),Piper Maddox,"North Rhine-Westphalia, Germany",On-site,Internship,Python,"Pandas, Sql, Postgresql, Redis, Fastapi, Docker",English,,,Recent,https://de.linkedin.com/jobs/view/back-end-developer-python-at-piper-maddox-4440762757,2026-07-27T12:58:48.002057+00:00
0,Python Developer | Germany,linkedin,Python Developer (m/w/d) – Backend & Data Engineering,Stiftung Kirchliches Rechenzentrum Südwestdeutschland,"Eggenstein, Baden-Württemberg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-m-w-d-%E2%80%93-backend-data-engineering-at-stiftung-kirchliches-rechenzentrum-s%C3%BCdwestdeutschland-4443808617,2026-07-27T12:58:48.002173+00:00
0,Python Developer | Germany,linkedin,Software Engineer,Skyhigh Security,"Paderborn, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-at-skyhigh-security-4417946391,2026-07-27T12:58:48.002295+00:00
0,Python Developer | Germany,linkedin,Softwareentwickler Backend / Python (all gender),ALTEN,"Erlangen, Bavaria, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/softwareentwickler-backend-python-all-gender-at-alten-4442805475,2026-07-27T12:58:48.002407+00:00
0,Python Developer | Germany,linkedin,Software Developer Linux Python Integrations (m/w/d),Univention,"Bremen, Bremen, Germany",On-site,Full-time,Python,Linux,English,,,Recent,https://de.linkedin.com/jobs/view/software-developer-linux-python-integrations-m-w-d-at-univention-4437017231,2026-07-27T12:58:48.002527+00:00
0,Python Developer | Germany,linkedin,Softwareentwickler Backend / Python (all gender),ALTEN Germany,"Erlangen, Bavaria, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/softwareentwickler-backend-python-all-gender-at-alten-germany-4444886551,2026-07-27T12:58:48.002655+00:00
0,Python Developer | Austria,linkedin,"Software Engineer, Python (Asset Pricing & Hedging)",Bitpanda,"Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-python-asset-pricing-hedging-at-bitpanda-4443374034,2026-07-27T12:58:50.463495+00:00
0,Python Developer | Austria,linkedin,Backend Developer (Phyton/Odoo),Schrankerl,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/backend-developer-phyton-odoo-at-schrankerl-4442807010,2026-07-27T12:58:50.463652+00:00
0,Python Developer | Austria,linkedin,Quantitative Python Engineer (m/f/d),Computer Futures,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/quantitative-python-engineer-m-f-d-at-computer-futures-4443939046,2026-07-27T12:58:50.463775+00:00
0,Python Developer | Austria,linkedin,Full Stack Developer:in (m/w/d),DIS AG,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/full-stack-developer-in-m-w-d-at-dis-ag-4444407919,2026-07-27T12:58:50.463891+00:00
0,Python Developer | Austria,linkedin,Quantitative Python Engineer (m/f/x),Computer Futures,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/quantitative-python-engineer-m-f-x-at-computer-futures-4444441083,2026-07-27T12:58:50.464005+00:00
0,Python Developer | Austria,linkedin,Python Developer – Generative AI / RAG (m/f/d),Qualysoft,"Vienna, Vienna, Austria",On-site,Full-time,"Generative Ai, Python, Rag",,English,,,Recent,https://at.linkedin.com/jobs/view/python-developer-%E2%80%93-generative-ai-rag-m-f-d-at-qualysoft-4443388550,2026-07-27T12:58:50.464117+00:00
0,Python Developer | Austria,linkedin,Software Engineer (Backend / Full Stack),Vertice,"Linz, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-backend-full-stack-at-vertice-4435450784,2026-07-27T12:58:50.464233+00:00
0,Python Developer | Austria,linkedin,Software-Entwickler:in (w/m/d),Kulturplanner Data Solutions,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-entwickler-in-w-m-d-at-kulturplanner-data-solutions-4434439551,2026-07-27T12:58:50.464342+00:00
0,Python Developer | Austria,linkedin,Python Systems & Visualization Engineer (m/f/*),PIDSO--Propagation Ideas and Solutions,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-systems-visualization-engineer-m-f-at-pidso-propagation-ideas-and-solutions-4442337919,2026-07-27T12:58:50.464451+00:00
0,Python Developer | Austria,linkedin,Software Developer/Software Entwickler (m/w/x),philoro EDELMETALLE,"Korneuburg, Lower Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-developer-software-entwickler-m-w-x-at-philoro-edelmetalle-4440112871,2026-07-27T12:58:50.464564+00:00
0,Python Developer | Switzerland,linkedin,Backend Python Engineer,Coopers Group AG,"Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-python-engineer-at-coopers-group-ag-4441813618,2026-07-27T12:58:52.913377+00:00
0,Python Developer | Switzerland,linkedin,"Backend Software Engineer, Python",Cradle,"Zurich, Zurich, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-software-engineer-python-at-cradle-4443771872,2026-07-27T12:58:52.913524+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer (Digital Assets),IMC Trading,"Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4443355342,2026-07-27T12:58:52.913660+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer - Digital Assets,IMC Trading,"Zug, Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4320553182,2026-07-27T12:58:52.913787+00:00
0,Python Developer | Switzerland,linkedin,Software Engineer 80 - 100 % (w/m/d),Hamilton,"Bonaduz, Graubünden, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-80-100-%25-w-m-d-at-hamilton-4433925845,2026-07-27T12:58:52.913900+00:00
0,Python Developer | Switzerland,linkedin,Backend Python Engineer (OSI-SIS-TS-2026-128-GRAP),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-python-engineer-osi-sis-ts-2026-128-grap-at-cern-4438477017,2026-07-27T12:58:52.914022+00:00
0,Python Developer | Switzerland,linkedin,Backend Python Engineer (OSI-SIS-TS-2026-128-GRAP),Physics World,"Geneva, Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-python-engineer-osi-sis-ts-2026-128-grap-at-physics-world-4441362247,2026-07-27T12:58:52.914141+00:00
0,Python Developer | Switzerland,linkedin,Backend Software Engineer,mygrid AG,"Brugg, Aargau, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-software-engineer-at-mygrid-ag-4440171447,2026-07-27T12:58:52.914253+00:00
0,Python Developer | Switzerland,linkedin,Python Developer,SGI,"Basel, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-developer-at-sgi-4435663540,2026-07-27T12:58:52.914365+00:00
0,Python Developer | Switzerland,linkedin,Application Engineer Python,Klanik,"Lausanne, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/application-engineer-python-at-klanik-4437972026,2026-07-27T12:58:52.914484+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-m-f-n-at-eset-4414037159,2026-07-27T12:58:57.845151+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer (Python),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-python-at-eset-4441074077,2026-07-27T12:58:57.845302+00:00
0,Python Developer | Slovakia,linkedin,API Developer,Zurich Insurance,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/api-developer-at-zurich-insurance-4427284619,2026-07-27T12:58:57.845426+00:00
0,Python Developer | Slovakia,linkedin,GenAI Engineer,Capco,"Košice, Kosice, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/genai-engineer-at-capco-4232921932,2026-07-27T12:58:57.845542+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer,Iron Mountain,Slovakia,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-iron-mountain-4435685683,2026-07-27T12:58:57.845678+00:00
0,Python Developer | Slovakia,linkedin,Analytics Engineer,Swiss Re,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/analytics-engineer-at-swiss-re-4439836736,2026-07-27T12:58:57.845796+00:00
0,Python Developer | Slovakia,linkedin,AI Engineer (43287),CoolPeople Technology,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/ai-engineer-43287-at-coolpeople-technology-4441987991,2026-07-27T12:58:57.845920+00:00
0,Python Developer | Slovakia,linkedin,GenAI Engineer,Capco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/genai-engineer-at-capco-4232925582,2026-07-27T12:58:57.846031+00:00
0,Python Developer | Czech Republic,linkedin,Home Assistant Python Developer for Hardware,Nabu Casa,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/home-assistant-python-developer-for-hardware-at-nabu-casa-4437795767,2026-07-27T12:59:00.272183+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4415707267,2026-07-27T12:59:00.272574+00:00
0,Python Developer | Czech Republic,linkedin,Ingeniero Python Backend / Investigación y Desarrollo - Trabajo Remoto,BairesDev,"Santo Domingo, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/ingeniero-python-backend-investigaci%C3%B3n-y-desarrollo-trabajo-remoto-at-bairesdev-4442095168,2026-07-27T12:59:00.272707+00:00
0,Python Developer | Czech Republic,linkedin,Data Engineer,Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/data-engineer-at-perform-4415690682,2026-07-27T12:59:00.272950+00:00
0,Python Developer | Czech Republic,linkedin,Data Engineer,Origami Risk,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/data-engineer-at-origami-risk-4439316556,2026-07-27T12:59:00.273064+00:00
0,Python Developer | Czech Republic,linkedin,算法开发工程师,特变电工国际工程有限公司,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E7%AE%97%E6%B3%95%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E7%89%B9%E5%8F%98%E7%94%B5%E5%B7%A5%E5%9B%BD%E9%99%85%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-4444315842,2026-07-27T12:59:00.273177+00:00
0,Python Developer | Czech Republic,linkedin,算法开发工程师,"TBEA Xi'an Electric Technology Co., Ltd.","アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E7%AE%97%E6%B3%95%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-at-tbea-xi-an-electric-technology-co-ltd-4444302828,2026-07-27T12:59:00.273294+00:00
0,Python Developer | Poland,linkedin,Python Developer,EPAM Systems,"Gdańsk, Pomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-epam-systems-4441038583,2026-07-27T12:59:02.835500+00:00
0,Python Developer | Poland,linkedin,Python Developer,Talent Complete,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-talent-complete-4436302970,2026-07-27T12:59:02.835661+00:00
0,Python Developer | Poland,linkedin,Python Developer,EPAM Systems,Cracow Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-epam-systems-4441035806,2026-07-27T12:59:02.835788+00:00
0,Python Developer | Poland,linkedin,python developer,Fundacja Grupy ERGO Hestia Integralia,"Pomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-fundacja-grupy-ergo-hestia-integralia-4440249867,2026-07-27T12:59:02.835901+00:00
0,Python Developer | Poland,linkedin,Python Developer,Hitachi Energy,Cracow Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-hitachi-energy-4442130038,2026-07-27T12:59:02.836014+00:00
0,Python Developer | Poland,linkedin,Python Developer,Hitachi Energy,"Łódź, Łódzkie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-hitachi-energy-4442125133,2026-07-27T12:59:02.836185+00:00
0,Python Developer | Poland,linkedin,Python Developer,Grafton Recruitment,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-grafton-recruitment-4442028508,2026-07-27T12:59:02.836308+00:00
0,Python Developer | Poland,linkedin,"Python Engineer, Data Platform",Balyasny Asset Management L.P.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-engineer-data-platform-at-balyasny-asset-management-l-p-4431598689,2026-07-27T12:59:02.836420+00:00
0,Python Developer | Poland,linkedin,Python Developer (W/M),MTU Aero Engines,"Rzeszów, Podkarpackie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-w-m-at-mtu-aero-engines-4443933996,2026-07-27T12:59:02.836656+00:00
0,Python Developer | USA,linkedin,Python Developer,Open Systems Technologies,"New York, NY",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-open-systems-technologies-3952273769,2026-07-27T12:59:05.385313+00:00
0,Python Developer | USA,linkedin,Python Engineer,Allspring Global Investments,"Milwaukee, WI",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-engineer-at-allspring-global-investments-4442163127,2026-07-27T12:59:05.385461+00:00
0,Python Developer | USA,linkedin,Software Engineer,Software Engineering Institute | Carnegie Mellon University,"Pittsburgh, PA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-at-software-engineering-institute-carnegie-mellon-university-4435377657,2026-07-27T12:59:05.385579+00:00
0,Python Developer | USA,linkedin,Python Developer,Leidos,"Columbus, OH",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-leidos-4441089217,2026-07-27T12:59:05.385711+00:00
0,Python Developer | USA,linkedin,Software Engineer,Carnegie Mellon University,"Pittsburgh, PA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-at-carnegie-mellon-university-4434389490,2026-07-27T12:59:05.385832+00:00
0,Python Developer | USA,linkedin,Python Developer,Leidos,"San Antonio, TX",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-leidos-4441090127,2026-07-27T12:59:05.385951+00:00
0,Python Developer | USA,linkedin,Software Engineer - Python,Acquire Me,"Chicago, IL",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-python-at-acquire-me-4437697564,2026-07-27T12:59:05.386065+00:00
0,Python Developer | USA,linkedin,Python AWS Developer,CGI,"Lafayette, LA",On-site,Full-time,Python,Aws,English,,,Recent,https://www.linkedin.com/jobs/view/python-aws-developer-at-cgi-4441416495,2026-07-27T12:59:05.386179+00:00
0,Python Developer | USA,linkedin,Backend Engineer,Pi Security,"San Francisco, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/backend-engineer-at-pi-security-4438509105,2026-07-27T12:59:05.386289+00:00
0,Python Developer | USA,linkedin,Software Engineer - 2024794,Software Engineering Institute | Carnegie Mellon University,"Pittsburgh, PA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-2024794-at-software-engineering-institute-carnegie-mellon-university-4433970684,2026-07-27T12:59:05.386398+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Accenture,"Manchester, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-accenture-4412757285,2026-07-27T12:59:07.898338+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Engineer,Abound,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-at-abound-4425875965,2026-07-27T12:59:07.898482+00:00
0,Python Developer | United Kingdom,linkedin,Software Developer - Python,Jackson Hogg,"Newcastle Upon Tyne, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-developer-python-at-jackson-hogg-4442026753,2026-07-27T12:59:07.898604+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer,Experis UK,"Newcastle Upon Tyne, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-at-experis-uk-4415773612,2026-07-27T12:59:07.898746+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Tata Consultancy Services,"Ipswich, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-tata-consultancy-services-4439416761,2026-07-27T12:59:07.898866+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer - Problem Solver,Client Server,"Cambridge, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-problem-solver-at-client-server-4435559547,2026-07-27T12:59:07.898982+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Citi,"Belfast, Northern Ireland, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-citi-4397288291,2026-07-27T12:59:07.899096+00:00
0,Python Developer | United Kingdom,linkedin,Python Developers,CGI,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developers-at-cgi-4431568150,2026-07-27T12:59:07.899204+00:00
0,Python Developer | United Kingdom,linkedin,Python Engineer,Barclays,"Northampton, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-engineer-at-barclays-4443739154,2026-07-27T12:59:07.899314+00:00
0,Python Developer | United Kingdom,linkedin,Software Development Specialist,Vodafone,"Newbury, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-development-specialist-at-vodafone-4441528436,2026-07-27T12:59:07.899424+00:00
0,Python Test | Germany,linkedin,Embedded Python Tester (all gender),ALTEN Germany,Greater Munich Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-python-tester-all-gender-at-alten-germany-4354062736,2026-07-27T12:59:10.386313+00:00
0,Python Test | Germany,linkedin,Embedded Python Tester | Embedded Systems | CI | Python (all gender),ALTEN Germany,"Munich, Bavaria, Germany",On-site,Full-time,"Embedded Systems, Python",,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-python-tester-embedded-systems-ci-python-all-gender-at-alten-germany-4414856042,2026-07-27T12:59:10.386461+00:00
0,Python Test | Germany,linkedin,Software Test Engineer (m/w/d),Saab,"Nuremberg, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-at-saab-4427533041,2026-07-27T12:59:10.386940+00:00
0,Python Test | Germany,linkedin,Test Automation Engineer (m/w/d),blackned GmbH,"Heimertingen, Bavaria, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-w-d-at-blackned-gmbh-4442605642,2026-07-27T12:59:10.387054+00:00
0,Python Test | Germany,linkedin,VBA & Python Developer (m/w/d),Brunel,Frankfurt Rhine-Main Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/vba-python-developer-m-w-d-at-brunel-4440961366,2026-07-27T12:59:10.387166+00:00
0,Python Test | Germany,linkedin,Softwareentwickler / Test Engineer C++ und Python (m/w/d),Cs2 ITEC GmbH & Co.KG,"Kiel, Schleswig-Holstein, Germany",On-site,Full-time,"C, C++, Python",,German,,,Recent,https://de.linkedin.com/jobs/view/softwareentwickler-test-engineer-c%2B%2B-und-python-m-w-d-at-cs2-itec-gmbh-co-kg-4436773230,2026-07-27T12:59:10.387275+00:00
0,Python Test | Germany,linkedin,Software Test Engineer (m/w/d),ACONEXT,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-at-aconext-4442659301,2026-07-27T12:59:10.387387+00:00
0,Python Test | Austria,linkedin,Test Automation Engineer (all genders) [Graz],adesso Austria GmbH,"Graz, Styria, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-all-genders-graz-at-adesso-austria-gmbh-4370389678,2026-07-27T12:59:12.813328+00:00
0,Python Test | Slovakia,linkedin,Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-m-f-n-at-eset-4292497215,2026-07-27T12:59:20.146354+00:00
