relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Test Engineer | Poland,linkedin,Senior Manual Test Engineer,Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,Senior,English,Senior,,Recent,https://pl.linkedin.com/jobs/view/senior-manual-test-engineer-at-intellias-4400208624,2026-04-13T11:21:22.411801+00:00
0,Test Automation | USA,linkedin,Quality Assurance Analyst (Manual) – 18-Month Contract (Remote),PolicyMe,"Ontario, CA",Remote,Contract,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-analyst-manual-%E2%80%93-18-month-contract-remote-at-policyme-4391178062,2026-04-13T11:22:08.953541+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Engineer,Deloitte,"Glasgow, Scotland, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-deloitte-4383541540,2026-04-13T11:22:11.396707+00:00
0,Test Automation | United Kingdom,linkedin,QA Automation Test Engineer,Kainos,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-automation-test-engineer-at-kainos-4398468559,2026-04-13T11:22:11.396850+00:00
0,Test Automation | United Kingdom,linkedin,QA Analyst,Rebellion,"Warwick, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-analyst-at-rebellion-4386323291,2026-04-13T11:22:11.397265+00:00
0,Test Automation | United Kingdom,linkedin,Quality Assurance Analyst,Crowe UK,"West Midlands, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-analyst-at-crowe-uk-4392768413,2026-04-13T11:22:11.397396+00:00
0,Test Automation | United Kingdom,linkedin,QA Analyst,Rebellion,"Oxford, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-analyst-at-rebellion-4386311769,2026-04-13T11:22:11.397651+00:00
0,Python Developer | Germany,linkedin,Python Developer Remote,Mercor,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-remote-at-mercor-4389473660,2026-04-13T11:22:13.853305+00:00
0,Python Developer | Germany,linkedin,AI SWE,PUNKU.AI,Germany,On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/ai-swe-at-punku-ai-4398207865,2026-04-13T11:22:13.853477+00:00
0,Python Developer | Germany,linkedin,Backend Developer (m/f/d),AllCloud,Germany,On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/backend-developer-m-f-d-at-allcloud-4338908583,2026-04-13T11:22:13.853616+00:00
0,Python Developer | Germany,linkedin,Python Developer (gn),ControlExpert GmbH,"Düsseldorf, North Rhine-Westphalia, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-gn-at-controlexpert-gmbh-4395032590,2026-04-13T11:22:13.853747+00:00
0,Python Developer | Germany,linkedin,Backend Engineer (FastAPI),Almedia,"Berlin, Germany",On-site,Contract,"Can, Ci/Cd, Github Actions, Python, Typescript","Github, Google Cloud, Redis, Mongodb, React, Fastapi, Docker, Postgresql",English,,,Recent,https://de.linkedin.com/jobs/view/backend-engineer-fastapi-at-almedia-4381487971,2026-04-13T11:22:13.853880+00:00
0,Python Developer | Germany,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Berlin, Berlin, Germany",On-site,Full-time,Python,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389965199,2026-04-13T11:22:13.854006+00:00
0,Python Developer | Germany,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Frankfurt, Hesse, Germany",On-site,Full-time,Python,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389951671,2026-04-13T11:22:13.854138+00:00
0,Python Developer | Germany,linkedin,Junior AI developer,reeeliance,"Hamburg, Germany",On-site,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-ai-developer-at-reeeliance-4390352980,2026-04-13T11:22:13.854284+00:00
0,Python Developer | Germany,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Berlin, Berlin, Germany",On-site,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4393519232,2026-04-13T11:22:13.854416+00:00
0,Python Developer | Austria,linkedin,Backend Developer (m/f/d),AllCloud,Austria,On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/backend-developer-m-f-d-at-allcloud-4391581141,2026-04-13T11:22:16.275035+00:00
0,Python Developer | Austria,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Vienna, Vienna, Austria",On-site,Full-time,Python,Graduate,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389952665,2026-04-13T11:22:16.275229+00:00
0,Python Developer | Austria,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,Austria,On-site,Contract,Python,"Data Science, Sql",English,,,Recent,https://at.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4393514345,2026-04-13T11:22:16.275376+00:00
0,Python Developer | Austria,linkedin,Python Engineer,Canonical,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-engineer-at-canonical-4400953905,2026-04-13T11:22:16.275786+00:00
0,Python Developer | Austria,linkedin,Freelance AI Evaluation Engineer (Python/Full-Stack),Mindrift,Austria,On-site,Contract,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-ai-evaluation-engineer-python-full-stack-at-mindrift-4399286655,2026-04-13T11:22:16.275917+00:00
0,Python Developer | Austria,linkedin,Freelance Data Scraping Engineer (Python),Mindrift,Austria,On-site,Contract,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-data-scraping-engineer-python-at-mindrift-4400983559,2026-04-13T11:22:16.276045+00:00
0,Python Developer | Austria,linkedin,Python Developer – Focus on Data Analysis (m/f/d),netcup,"Klagenfurt, Carinthia, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-developer-%E2%80%93-focus-on-data-analysis-m-f-d-at-netcup-4387689048,2026-04-13T11:22:16.276185+00:00
0,Python Developer | Austria,linkedin,Python Backend Engineer (m/f/x) - AI Platform Enablement,Canva,"Innere Stadt, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-backend-engineer-m-f-x-ai-platform-enablement-at-canva-4399843909,2026-04-13T11:22:16.276333+00:00
0,Python Developer | Switzerland,linkedin,Software Engineer (Python & DevOps) (SY-EPC-CCS-2026-86-GRAE),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,Python,Devops,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-python-devops-sy-epc-ccs-2026-86-grae-at-cern-4395683087,2026-04-13T11:22:18.675706+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer - Digital Assets,IMC Trading,"Zug, Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4320553182,2026-04-13T11:22:18.675881+00:00
0,Python Developer | Switzerland,linkedin,Jr. Full Stack Developer,"NewWave Telecom & Technologies, Inc.","Fully, Valais, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/jr-full-stack-developer-at-newwave-telecom-technologies-inc-4400671589,2026-04-13T11:22:18.676018+00:00
0,Python Developer | Switzerland,linkedin,Web Developer (Remote),Twine,Switzerland,Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/web-developer-remote-at-twine-4395041248,2026-04-13T11:22:18.676301+00:00
0,Python Developer | Switzerland,linkedin,Fullstack Developer (Python),Kraken,"Puidoux, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/fullstack-developer-python-at-kraken-4343959189,2026-04-13T11:22:18.676431+00:00
0,Python Developer | Switzerland,linkedin,(Junior) Full Stack Developer 80-100% (f/m/d),LGT Private Banking,"Zurich, Zurich, Switzerland",Remote,Full-time,,Junior,English,,,Recent,https://ch.linkedin.com/jobs/view/junior-full-stack-developer-80-100%25-f-m-d-at-lgt-private-banking-4393519950,2026-04-13T11:22:18.676558+00:00
0,Python Developer | Switzerland,linkedin,Full Stack Engineer,ITech Consult AG,"Bern, Berne, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/full-stack-engineer-at-itech-consult-ag-4395445511,2026-04-13T11:22:18.676682+00:00
0,Python Developer | Switzerland,linkedin,Full Stack Software Engineer (all levels),Procure Ai,Switzerland,On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/full-stack-software-engineer-all-levels-at-procure-ai-4392269972,2026-04-13T11:22:18.676806+00:00
0,Python Developer | Switzerland,linkedin,Software Backend Engineer,Nexthink,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-backend-engineer-at-nexthink-4397317679,2026-04-13T11:22:18.676941+00:00
0,Python Developer | Remote,linkedin,Python Software Engineer,Mercor,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-software-engineer-at-mercor-4389478575,2026-04-13T11:22:21.137560+00:00
0,Python Developer | Remote,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Munich, Bavaria, Germany",Remote,Full-time,Python,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389969059,2026-04-13T11:22:21.137684+00:00
0,Python Developer | Remote,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Düsseldorf, North Rhine-Westphalia, Germany",Remote,Full-time,Python,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389953553,2026-04-13T11:22:21.137812+00:00
0,Python Developer | Remote,linkedin,Python Engineer,Canonical,"Munich, Bavaria, Germany",Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-engineer-at-canonical-4398340711,2026-04-13T11:22:21.137967+00:00
0,Python Developer | Slovakia,linkedin,Python Developer,GoReel,Slovakia,On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-developer-at-goreel-4400567031,2026-04-13T11:22:23.515758+00:00
0,Python Developer | Slovakia,linkedin,Python Software Developer,Nokia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-developer-at-nokia-4289894545,2026-04-13T11:22:23.515929+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer - Python,Legend,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-python-at-legend-4371203262,2026-04-13T11:22:23.516071+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"C, C++, Can, Ci/Cd, Jenkins, Python","Docker, Data Science, Sql, Confluence, Tensorflow, Jira, Spark, Machine Learning, Git",English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4292497215,2026-04-13T11:22:23.516244+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4385085021,2026-04-13T11:22:23.516385+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,Graduate,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389952662,2026-04-13T11:22:23.516519+00:00
0,Python Developer | Slovakia,linkedin,Python Engineer,Swiss Re,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-engineer-at-swiss-re-4325749432,2026-04-13T11:22:23.516652+00:00
0,Python Developer | Slovakia,linkedin,"AI Engineer – Python, GenAI & Machine Learning (m/f)",PwC Slovakia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,Machine Learning,English,,,Recent,https://sk.linkedin.com/jobs/view/ai-engineer-%E2%80%93-python-genai-machine-learning-m-f-at-pwc-slovakia-4328270572,2026-04-13T11:22:23.516781+00:00
0,Python Developer | Slovakia,linkedin,Python Engineer,Canonical,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-engineer-at-canonical-4401029470,2026-04-13T11:22:23.516923+00:00
0,Python Developer | Slovakia,linkedin,Full-Stack Developer - Python & JavaScript (m/f),PwC Slovakia,"Bratislava, Bratislava, Slovakia",Hybrid,Contract,"Can, Javascript, Python, Typescript","Scrum, Microservices",English,,,Recent,https://sk.linkedin.com/jobs/view/full-stack-developer-python-javascript-m-f-at-pwc-slovakia-4323297439,2026-04-13T11:22:23.517068+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4395465283,2026-04-13T11:22:25.888969+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4398298505,2026-04-13T11:22:25.889146+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (.NET Developer),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-net-developer-at-perform-4395446378,2026-04-13T11:22:25.889310+00:00
0,Python Developer | Czech Republic,linkedin,Líder Desarrollador Back-End,Banco Popular Dominicano,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/l%C3%ADder-desarrollador-back-end-at-banco-popular-dominicano-4392678000,2026-04-13T11:22:25.889452+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer,Flatiron Software,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-at-flatiron-software-4398008987,2026-04-13T11:22:25.889596+00:00
0,Python Developer | Czech Republic,linkedin,Fullstack JavaScript Developer - Latin America - Remote,Azumo,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,Javascript,,English,,,Recent,https://do.linkedin.com/jobs/view/fullstack-javascript-developer-latin-america-remote-at-azumo-4399456391,2026-04-13T11:22:25.889734+00:00
0,Python Developer | Czech Republic,linkedin,Back End Developer,SmartEnergy.com,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/back-end-developer-at-smartenergy-com-4387880600,2026-04-13T11:22:25.889864+00:00
0,Python Developer | Czech Republic,linkedin,"Full Stack Software Engineer for AI Training (Remote, Flexible, 100+ openings)",Braintrust,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-software-engineer-for-ai-training-remote-flexible-100%2B-openings-at-braintrust-4387238624,2026-04-13T11:22:25.889995+00:00
0,Python Developer | Czech Republic,linkedin,"Full Stack Software Engineer - React, Next, Node / Remote LATAM",Zarego,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,,React,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-software-engineer-react-next-node-remote-latam-at-zarego-4391927261,2026-04-13T11:22:25.890125+00:00
0,Python Developer | Czech Republic,linkedin,Agentic Python Engineer - Remote - Latin America,FullStack,"Santo Domingo Este, Santo Domingo, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/agentic-python-engineer-remote-latin-america-at-fullstack-4315354864,2026-04-13T11:22:25.890274+00:00
0,Python Developer | Poland,linkedin,Software Engineer (Python) - AI Platform,Revolut,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-python-ai-platform-at-revolut-4250500721,2026-04-13T11:22:28.356764+00:00
0,Python Developer | Poland,linkedin,Full Stack Software Engineer,Samba TV,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/full-stack-software-engineer-at-samba-tv-4389975943,2026-04-13T11:22:28.356940+00:00
0,Python Developer | Poland,linkedin,Python Developer,"Pyramid Consulting, Inc",Gdansk Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-pyramid-consulting-inc-4398503060,2026-04-13T11:22:28.357081+00:00
0,Python Developer | Poland,linkedin,"Software Engineer (Python) - Relocation to Poland, Spain, or UAE",Revolut,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-python-relocation-to-poland-spain-or-uae-at-revolut-4372826534,2026-04-13T11:22:28.357230+00:00
0,Python Developer | Poland,linkedin,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200,2026-04-13T11:22:28.357367+00:00
0,Python Developer | Poland,linkedin,"Python Engineer, Data Platform",Balyasny Asset Management L.P.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-engineer-data-platform-at-balyasny-asset-management-l-p-4388907318,2026-04-13T11:22:28.357509+00:00
0,Python Developer | Poland,linkedin,Python Developer,AppTailors,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-apptailors-4387098131,2026-04-13T11:22:28.357767+00:00
0,Python Developer | Poland,linkedin,Junior Python Engineer (Cybersecurity),Visa,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-python-engineer-cybersecurity-at-visa-4398548871,2026-04-13T11:22:28.357896+00:00
0,Python Developer | Poland,linkedin,Python Developer,EY,"Katowice, Śląskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-ey-4388955348,2026-04-13T11:22:28.358033+00:00
0,Python Developer | USA,linkedin,"Python Engineer, Truework",Tessera Data,"San Francisco, CA",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-engineer-truework-at-tessera-data-4397787329,2026-04-13T11:22:30.891216+00:00
0,Python Developer | USA,linkedin,Software Engineer (Python),Axelon Services Corporation,"Irving, TX",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-python-at-axelon-services-corporation-4395451329,2026-04-13T11:22:30.891671+00:00
0,Python Developer | USA,linkedin,Python Developer,Synechron,"Charlotte, NC",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-synechron-4398291419,2026-04-13T11:22:30.891806+00:00
0,Python Developer | USA,linkedin,Python Developer IV,Paychex,"Webster, NY",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-iv-at-paychex-4398262861,2026-04-13T11:22:30.891939+00:00
0,Python Developer | USA,linkedin,"Python Developer - Make Healthcare Great Again - $200k , Full Remote, Python, TypeScript.",Venchr,United States,Remote,Full-time,"Python, Typescript",,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-make-healthcare-great-again-%24200k-full-remote-python-typescript-at-venchr-4386472411,2026-04-13T11:22:30.892216+00:00
0,Python Developer | USA,linkedin,Python Developer IV,Paychex,"Naperville, IL",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-iv-at-paychex-4398265835,2026-04-13T11:22:30.892347+00:00
0,Python Developer | USA,linkedin,Python Developer,Infosys,"Jersey City, NJ",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-infosys-4395872445,2026-04-13T11:22:30.892476+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer (Python) - AI Platform,Revolut,United Kingdom,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-python-ai-platform-at-revolut-4250197984,2026-04-13T11:22:33.377168+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer (Python),Darktrace,Greater Cambridge Area,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-python-at-darktrace-4398508567,2026-04-13T11:22:33.377346+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Engineer,Prima,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-at-prima-4149696449,2026-04-13T11:22:33.377489+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Understanding Solutions,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-understanding-solutions-4398253869,2026-04-13T11:22:33.377627+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Wipro,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-wipro-4384455997,2026-04-13T11:22:33.377761+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,numi,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-numi-4320569358,2026-04-13T11:22:33.377897+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,J.P. Morgan,"Glasgow, Scotland, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-j-p-morgan-4400560366,2026-04-13T11:22:33.378026+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Accenture,Greater Leeds Area,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-accenture-4398494200,2026-04-13T11:22:33.378165+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,SGI,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-sgi-4398213721,2026-04-13T11:22:33.378294+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,LiveLink Aerospace Ltd,"Havant, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-livelink-aerospace-ltd-4398395528,2026-04-13T11:22:33.378419+00:00
0,Python Test | Austria,linkedin,Softwaretester (d/w/m),hello again,"Leonding, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/softwaretester-d-w-m-at-hello-again-4396649547,2026-04-13T11:22:38.215471+00:00
0,Python Test | Switzerland,linkedin,Product Quality Engineer QC,Randstad Switzerland,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/product-quality-engineer-qc-at-randstad-switzerland-4399514364,2026-04-13T11:22:40.610718+00:00
0,Python Test | Slovakia,linkedin,Quality Assurance Automation Engineer,Billdu,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-billdu-4387888986,2026-04-13T11:22:45.361097+00:00
0,Python Test | Czech Republic,linkedin,Manufacturing Engineer I 2do turno,Medtronic,"San Isidro, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/manufacturing-engineer-i-2do-turno-at-medtronic-4398577973,2026-04-13T11:22:47.743620+00:00
0,Python Test | Czech Republic,linkedin,Trainee in Application Lab,STMicroelectronics,"Batey 8, Independencia Province, Dominican Republic",On-site,Full-time,,Trainee,English,,,Recent,https://do.linkedin.com/jobs/view/trainee-in-application-lab-at-stmicroelectronics-4377848452,2026-04-13T11:22:47.743753+00:00
0,Python Test | Czech Republic,linkedin,Junior Software Engineer,Honeywell Aerospace Technologies,Dominican Republic,On-site,Full-time,,Junior,English,,,Recent,https://do.linkedin.com/jobs/view/junior-software-engineer-at-honeywell-aerospace-technologies-4395304063,2026-04-13T11:22:47.743882+00:00
0,Python Test | Czech Republic,linkedin,Sr. SDET (Gaming Industry),Perform,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/sr-sdet-gaming-industry-at-perform-4362287427,2026-04-13T11:22:47.744012+00:00
0,Python Test | Czech Republic,linkedin,"Eng I, Software Quality, APM, Temporary",BD,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/eng-i-software-quality-apm-temporary-at-bd-4399414671,2026-04-13T11:22:47.744284+00:00
0,Python Test | USA,linkedin,Software Quality Analyst – Manual Testing,JRD Systems,"Ann Arbor, MI",On-site,Full-time,,Manual Testing,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-analyst-%E2%80%93-manual-testing-at-jrd-systems-4400259888,2026-04-13T11:22:52.720620+00:00
0,Python Test | USA,linkedin,Software Quality Engineer,TriCom Technical Services,"Topeka, KS",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-engineer-at-tricom-technical-services-4399470741,2026-04-13T11:22:52.721082+00:00
0,Python Test | USA,linkedin,Quality Assurance Engineer,Fileread,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-fileread-4397743820,2026-04-13T11:22:52.721225+00:00
0,Python Test | USA,linkedin,Software QA Engineer,Aila Technologies,"Natick, MA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-engineer-at-aila-technologies-4400301243,2026-04-13T11:22:52.721357+00:00
0,Python Test | USA,linkedin,Junior Software Quality Engineer,TriCom Technical Services,"Topeka, KS",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-software-quality-engineer-at-tricom-technical-services-4397299434,2026-04-13T11:22:52.721492+00:00
0,Python Test | USA,linkedin,Quality Assurance Engineer,WoundZoom,"Boca Raton, FL",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-woundzoom-4400639362,2026-04-13T11:22:52.721621+00:00
0,Python Test | USA,linkedin,Software Quality Assurance Test Engineer,Workerbee,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-assurance-test-engineer-at-workerbee-4398066677,2026-04-13T11:22:52.721874+00:00
0,Python Test | United Kingdom,linkedin,Software Quality Engineer,Helic & Co.,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-engineer-at-helic-co-4400585114,2026-04-13T11:22:55.207180+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Firmware Developer (m/f/d),stenon,"Potsdam, Brandenburg, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-developer-m-f-d-at-stenon-4399359250,2026-04-13T11:22:57.618366+00:00
