relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Testingenieur | Poland,linkedin,Test Engineer (Android experience required),Intellias,"Cracow, Małopolskie, Poland",On-site,Contract,"Bash, Ci/Cd, Java, Jenkins, Python, Test Automation","Kubernetes, Gitlab, Linux, Regression Testing, Agile, Appium, Kotlin, Unix, Docker, Scrum",English,Lead,,Recent,https://pl.linkedin.com/jobs/view/test-engineer-android-experience-required-at-intellias-4366353203,2026-02-13T10:39:01.798547+00:00
0,Testingenieur | Poland,linkedin,Junior Test Engineer,GRYFTEC Embedded Systems Sp. z o.o.,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,Embedded Systems,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-test-engineer-at-gryftec-embedded-systems-sp-z-o-o-4364613267,2026-02-13T10:39:01.797883+00:00
0,Testingenieur | Poland,linkedin,Inżynier testów produkcyjnych automotive (k/m),SEGULA Technologies,"Częstochowa, Śląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/in%C5%BCynier-test%C3%B3w-produkcyjnych-automotive-k-m-at-segula-technologies-4357509002,2026-02-13T10:39:01.798054+00:00
0,Testingenieur | Poland,linkedin,Tester (100% zdalnie),SEDIVIO,"Warsaw, Mazowieckie, Poland",Remote,Full-time,,"Sql, Jira, Postman",English,,,Recent,https://pl.linkedin.com/jobs/view/tester-100%25-zdalnie-at-sedivio-4360973398,2026-02-13T10:39:01.798223+00:00
0,Testingenieur | Poland,linkedin,TECHNOLOG,Łódzki Klaster ICT,"Międzyrzec Podlaski, Lubelskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/technolog-at-%C5%82%C3%B3dzki-klaster-ict-4363420841,2026-02-13T10:39:01.798382+00:00
0,Testingenieur | Poland,linkedin,Automotive Test Engineer (with Chinese),UBIQUITY SERVICE,"Warsaw, Mazowieckie, Poland",Remote,Full-time,Firmware,"Performance Testing, Canoe",English,,,Recent,https://pl.linkedin.com/jobs/view/automotive-test-engineer-with-chinese-at-ubiquity-service-4360170864,2026-02-13T10:39:01.798949+00:00
0,Testingenieur | USA,linkedin,Quality Assurance Engineer - Manufacturing,"KEB America, Inc.","Shakopee, MN",On-site,Contract,Can,Assembly,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-manufacturing-at-keb-america-inc-4370994773,2026-02-13T10:39:04.359248+00:00
0,Testingenieur | USA,linkedin,Mechanical Test Engineer,Applus+ Laboratories,"Houston, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/mechanical-test-engineer-at-applus%2B-laboratories-4125985556,2026-02-13T10:39:04.359757+00:00
0,Testingenieur | USA,linkedin,Test Engineer,Gentex Corp.,"Manchester, NH",On-site,Contract,Can,"Assembly, R, Matlab",English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-gentex-corp-4370855118,2026-02-13T10:39:04.360413+00:00
0,Testingenieur | United Kingdom,linkedin,"Electronics Assembly, Repair and Test Engineer",UKC Group,"Boreham, England, United Kingdom",On-site,Full-time,,Assembly,English,,,Recent,https://uk.linkedin.com/jobs/view/electronics-assembly-repair-and-test-engineer-at-ukc-group-4369721032,2026-02-13T10:39:06.826312+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-at-bsi-3841320068,2026-02-13T10:39:06.826522+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-bsi-4367290557,2026-02-13T10:39:06.826693+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,MacTaggart Scott,"Loanhead, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-mactaggart-scott-4366767252,2026-02-13T10:39:06.826889+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer - Gas Products,BSI,"Loughborough, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-gas-products-at-bsi-3803472873,2026-02-13T10:39:06.827052+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,Instituto de Continuidad de Negocio,"Portsmouth, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-instituto-de-continuidad-de-negocio-4372195121,2026-02-13T10:39:06.827219+00:00
0,Testingenieur | United Kingdom,linkedin,Junior QA Technician - £27k - Lincoln/Hybrid,INOVERSE GROUPE,"Lincoln, England, United Kingdom",Hybrid,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-qa-technician-%C2%A327k-lincoln-hybrid-at-inoverse-groupe-4371632506,2026-02-13T10:39:06.827376+00:00
0,Testingenieur | United Kingdom,linkedin,Mechanical Test Engineer,The ONE Group Ltd,"Cambridge, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mechanical-test-engineer-at-the-one-group-ltd-4357354149,2026-02-13T10:39:06.827543+00:00
0,Testingenieur | United Kingdom,linkedin,"Mobile Product Test Engineer - London, UK",Infosys,"London, England, United Kingdom",Remote,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/mobile-product-test-engineer-london-uk-at-infosys-4363057943,2026-02-13T10:39:06.827928+00:00
0,Test Automation | Germany,linkedin,Software Quality Assurance Specialist,binschonda Hauptstadt Pflegedienst GmbH,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-quality-assurance-specialist-at-binschonda-hauptstadt-pflegedienst-gmbh-4363284493,2026-02-13T10:39:09.289536+00:00
0,Test Automation | Germany,linkedin,Test Automation Specialist,Jefferson Wolfe Consulting,"Dresden, Saxony, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-specialist-at-jefferson-wolfe-consulting-4370664207,2026-02-13T10:39:09.289686+00:00
0,Test Automation | Austria,linkedin,Testing Manager (all genders),Viewpointsystem,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/testing-manager-all-genders-at-viewpointsystem-4363172345,2026-02-13T10:39:11.630428+00:00
0,Test Automation | Switzerland,linkedin,Test Automation Engineer (a),Gi Group,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-a-at-gi-group-4357559811,2026-02-13T10:39:14.008179+00:00
0,Test Automation | Switzerland,linkedin,Testing,Ampegon,"Baden, Aargau, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/testing-at-ampegon-4350701131,2026-02-13T10:39:14.008657+00:00
0,Test Automation | Czech Republic,linkedin,Remote - Quality Assurance & Process Analyst,"World Business Lenders, LLC","Las Salinas, Barahona Province, Dominican Republic",Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/remote-quality-assurance-process-analyst-at-world-business-lenders-llc-4371603965,2026-02-13T10:39:21.152138+00:00
0,Test Automation | Czech Republic,linkedin,Aprendiz de QA,Babel,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/aprendiz-de-qa-at-babel-4370737100,2026-02-13T10:39:21.152770+00:00
0,Test Automation | Czech Republic,linkedin,Quality Analyst (SANTIAGO),One Park Financial,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-analyst-santiago-at-one-park-financial-4366786922,2026-02-13T10:39:21.153128+00:00
0,Test Automation | Poland,linkedin,General QA Engineer (Automation),VeliTech,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/general-qa-engineer-automation-at-velitech-4367332086,2026-02-13T10:39:23.599972+00:00
0,Test Automation | Poland,linkedin,QA Analyst (Manual & Automation)/ I,Inetum,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-analyst-manual-automation-i-at-inetum-4366377328,2026-02-13T10:39:23.600626+00:00
0,Test Automation | Poland,linkedin,General QA Engineer,Trinetix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/general-qa-engineer-at-trinetix-4366760689,2026-02-13T10:39:23.600818+00:00
0,Test Automation | Poland,linkedin,Quality Assurance Analyst,Consultport,Poland,Remote,Contract,"Can, Javascript",Manual Testing,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-analyst-at-consultport-4371120074,2026-02-13T10:39:23.601140+00:00
0,Test Automation | Poland,linkedin,JUNIOR SOFTWARE TESTER (M/F),Consdata,"Poznań, Wielkopolskie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-tester-m-f-at-consdata-4366611758,2026-02-13T10:39:23.601438+00:00
0,Test Automation | USA,linkedin,Quality Assurance - Software Tester,"Caselle, Inc.","Provo, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-software-tester-at-caselle-inc-4372119831,2026-02-13T10:39:26.400916+00:00
0,Test Automation | USA,linkedin,Quality Assurance Tester,Mployer,"Nashville, TN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-tester-at-mployer-4368038568,2026-02-13T10:39:26.401231+00:00
0,Test Automation | USA,linkedin,Quality Assurance Automation Engineer,EnsoData,"Madison, WI",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-ensodata-4369920284,2026-02-13T10:39:26.401861+00:00
0,Test Automation | USA,linkedin,QA Analyst,Zipliens,"Franklin, TN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-zipliens-4365316780,2026-02-13T10:39:26.402018+00:00
0,Python Developer | Germany,linkedin,Python Developer (f/m/d),HCLTech Germany,"Frankfurt am Main, Hesse, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-f-m-d-at-hcltech-germany-4370678787,2026-02-13T10:39:31.335098+00:00
0,Python Developer | Germany,linkedin,Python Developer,Luxoft,Frankfurt Rhine-Main Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-luxoft-4363005253,2026-02-13T10:39:31.335294+00:00
0,Python Developer | Germany,linkedin,Python Software Developer - Flexibility Applications (f/m/d),Next Kraftwerke,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-software-developer-flexibility-applications-f-m-d-at-next-kraftwerke-4363062337,2026-02-13T10:39:31.335465+00:00
0,Python Developer | Germany,linkedin,Full-time Backend Developer (f/m/d),VAARHAFT,"Hamburg, Hamburg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/full-time-backend-developer-f-m-d-at-vaarhaft-4362276428,2026-02-13T10:39:31.335802+00:00
0,Python Developer | Germany,linkedin,Freelance Machine Learning Engineer (Python),Mindrift,Germany,On-site,Contract,Python,Machine Learning,English,,,Recent,https://de.linkedin.com/jobs/view/freelance-machine-learning-engineer-python-at-mindrift-4371027624,2026-02-13T10:39:31.335971+00:00
0,Python Developer | Germany,linkedin,Junior Developer (Python / Full-Stack),ELAN Languages Germany,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,Python,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-developer-python-full-stack-at-elan-languages-germany-4369718905,2026-02-13T10:39:31.336281+00:00
0,Python Developer | Germany,linkedin,Python Developer - Digital Factory Solutions / Planning (Mensch),Germanedge,Greater Leipzig Area,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-digital-factory-solutions-planning-mensch-at-germanedge-4370399527,2026-02-13T10:39:31.336592+00:00
0,Python Developer | Austria,linkedin,Junior Fullstack-Developer (all genders),Form-on,"Amstetten, Lower Austria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-fullstack-developer-all-genders-at-form-on-4362267599,2026-02-13T10:39:33.709254+00:00
0,Python Developer | Austria,linkedin,Backend Developer (m/w/d),Loxone,"Kollerschlag, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/backend-developer-m-w-d-at-loxone-4370700048,2026-02-13T10:39:33.709511+00:00
0,Python Developer | Austria,linkedin,Freelance Machine Learning Engineer (Python),Mindrift,Austria,On-site,Contract,Python,Machine Learning,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-machine-learning-engineer-python-at-mindrift-4371032548,2026-02-13T10:39:33.709695+00:00
0,Python Developer | Austria,linkedin,Junior Fullstack-Developer (all genders),Form-on,"Amstetten, Lower Austria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-fullstack-developer-all-genders-at-form-on-4370714415,2026-02-13T10:39:33.709889+00:00
0,Python Developer | Austria,linkedin,Full Stack Developer @ Prehm Software Solutions e.U.,DEVjobs,"Graz, Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/full-stack-developer-%40-prehm-software-solutions-e-u-at-devjobs-4370640115,2026-02-13T10:39:33.710060+00:00
0,Python Developer | Austria,linkedin,Fullstack Developer (m/w/d),Dedalus,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/fullstack-developer-m-w-d-at-dedalus-4361891788,2026-02-13T10:39:33.710220+00:00
0,Python Developer | Austria,linkedin,Full Stack Engineer,refurbed,Austria,On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/full-stack-engineer-at-refurbed-4370563210,2026-02-13T10:39:33.710373+00:00
0,Python Developer | Austria,linkedin,HPC Benchmarking / Python Developer (all genders),IMS Nanofabrication,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/hpc-benchmarking-python-developer-all-genders-at-ims-nanofabrication-4366762640,2026-02-13T10:39:33.710525+00:00
0,Python Developer | Austria,linkedin,Python Developer m/w/d,wunderweiss,Austria,On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-developer-m-w-d-at-wunderweiss-4361869283,2026-02-13T10:39:33.710676+00:00
0,Python Developer | Austria,linkedin,Junior Full Stack Developer,Beyond Motion FlexCo,"Graz, Styria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-full-stack-developer-at-beyond-motion-flexco-4369983371,2026-02-13T10:39:33.710840+00:00
0,Python Developer | Switzerland,linkedin,Full-Stack Engineer,BioSked,"Chavannes-de-Bogis, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/full-stack-engineer-at-biosked-4370555188,2026-02-13T10:39:36.070270+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer (ON SITE),DonTouch SA,"Chiasso, Ticino, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-on-site-at-dontouch-sa-4366360331,2026-02-13T10:39:36.070810+00:00
0,Python Developer | Switzerland,linkedin,Fullstack Developer (Python),Kraken,"Puidoux, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/fullstack-developer-python-at-kraken-4343959189,2026-02-13T10:39:36.070977+00:00
0,Python Developer | Switzerland,linkedin,Freelance Web Developer – Shopify,Twine,Switzerland,On-site,Contract,,,English,,,Recent,https://ch.linkedin.com/jobs/view/freelance-web-developer-%E2%80%93-shopify-at-twine-4361867568,2026-02-13T10:39:36.071136+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer - Digital Assets,IMC Trading,"Zug, Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4320553182,2026-02-13T10:39:36.071294+00:00
0,Python Developer | Switzerland,linkedin,Développeur Python - Intégration,Antaes Consulting,"Lausanne, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/d%C3%A9veloppeur-python-int%C3%A9gration-at-antaes-consulting-4358048332,2026-02-13T10:39:36.071449+00:00
0,Python Developer | Switzerland,linkedin,"Développeur Fullstack Web – Node.js, TypeScript - Full remote",IT Advanced Consulting SA,"Münster, Valais, Switzerland",Remote,Full-time,Typescript,Node.Js,English,,,Recent,https://ch.linkedin.com/jobs/view/d%C3%A9veloppeur-fullstack-web-%E2%80%93-node-js-typescript-full-remote-at-it-advanced-consulting-sa-4370649185,2026-02-13T10:39:36.071609+00:00
0,Python Developer | Remote,linkedin,Python Developer | Remote,Crossing Hurdles,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-remote-at-crossing-hurdles-4370016911,2026-02-13T10:39:38.511134+00:00
0,Python Developer | Remote,linkedin,Full-Stack Application Developer (m/w/d),Xiting,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/full-stack-application-developer-m-w-d-at-xiting-4370390783,2026-02-13T10:39:38.511293+00:00
0,Python Developer | Remote,linkedin,Junior Backend Developer (Python) (m/w/d) 20h Stellenbeschreibung READ DESCRIPTION before,uNaice GmbH,Germany,Remote,Full-time,Python,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-backend-developer-python-m-w-d-20h-stellenbeschreibung-read-description-before-at-unaice-gmbh-4353776012,2026-02-13T10:39:38.511447+00:00
0,Python Developer | Remote,linkedin,AI SWE,PUNKU.AI,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/ai-swe-at-punku-ai-4361062935,2026-02-13T10:39:38.511600+00:00
0,Python Developer | Remote,linkedin,Full-Stack-Entwickler:in (m/w/d),MACH,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/full-stack-entwickler-in-m-w-d-at-mach-4370509045,2026-02-13T10:39:38.512083+00:00
0,Python Developer | Slovakia,linkedin,Python Software Developer,Nokia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-developer-at-nokia-4289894545,2026-02-13T10:39:40.875468+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4307549217,2026-02-13T10:39:40.875667+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4292497215,2026-02-13T10:39:40.875868+00:00
0,Python Developer | Slovakia,linkedin,Python Engineer,Swiss Re,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-engineer-at-swiss-re-4325749432,2026-02-13T10:39:40.876355+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer (JavaScript/Python),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Javascript, Python",,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-javascript-python-at-eset-4352754566,2026-02-13T10:39:40.876514+00:00
0,Python Developer | Slovakia,linkedin,Junior Full-Stack Developer,AT&T,"Košice, Kosice, Slovakia",On-site,Full-time,,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-full-stack-developer-at-at-t-4360907816,2026-02-13T10:39:40.876678+00:00
0,Python Developer | Czech Republic,linkedin,DESARROLLADOR BACK-END (QIK),Banco Popular Dominicano,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-back-end-qik-at-banco-popular-dominicano-4370741185,2026-02-13T10:39:43.244843+00:00
0,Python Developer | Czech Republic,linkedin,Jr. Full Stack Developer (SDQ),Horatio,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/jr-full-stack-developer-sdq-at-horatio-4371261793,2026-02-13T10:39:43.245159+00:00
0,Python Developer | Czech Republic,linkedin,AI/ML Engineer,Perform,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/ai-ml-engineer-at-perform-4344260713,2026-02-13T10:39:43.245799+00:00
0,Python Developer | Czech Republic,linkedin,Java Fullstack Developer (Angular),Applaudo,Dominican Republic,On-site,Full-time,Java,Angular,English,,,Recent,https://do.linkedin.com/jobs/view/java-fullstack-developer-angular-at-applaudo-4370867591,2026-02-13T10:39:43.246172+00:00
0,Python Developer | Poland,linkedin,Python Developer,Maxima Consulting,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-maxima-consulting-4370556465,2026-02-13T10:39:45.693884+00:00
0,Python Developer | Poland,linkedin,"Data Processing Engineer (Azure, Python, SQL) – Junior Level",DXC Technology,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,"Azure, Sql, Junior",English,,,Recent,https://pl.linkedin.com/jobs/view/data-processing-engineer-azure-python-sql-%E2%80%93-junior-level-at-dxc-technology-4370460327,2026-02-13T10:39:45.694077+00:00
0,Python Developer | Poland,linkedin,"Software Engineer (Python, Java, Big Data)",ALGOTEQUE Innovation Hub,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"Java, Python",,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-python-java-big-data-at-algoteque-innovation-hub-4370922555,2026-02-13T10:39:45.694252+00:00
0,Python Developer | Poland,linkedin,Full Stack Developer (agentic AI),Viseven,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/full-stack-developer-agentic-ai-at-viseven-4370841306,2026-02-13T10:39:45.694414+00:00
0,Python Developer | Poland,linkedin,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200,2026-02-13T10:39:45.694575+00:00
0,Python Developer | Poland,linkedin,Python Developer,AppTailors,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-apptailors-4355312946,2026-02-13T10:39:45.694734+00:00
0,Python Developer | Poland,linkedin,Junior Full Stack Developer,Brightstar Lottery,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-full-stack-developer-at-brightstar-lottery-4370678118,2026-02-13T10:39:45.694909+00:00
0,Python Developer | Poland,linkedin,Databricks Developer (SQL/Python),Veeam Software,Poland,On-site,Full-time,Python,"Sql, Databricks",English,,,Recent,https://pl.linkedin.com/jobs/view/databricks-developer-sql-python-at-veeam-software-4370442881,2026-02-13T10:39:45.695068+00:00
0,Python Developer | Poland,linkedin,Python Developer,Senovo IT Ltd,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-senovo-it-ltd-4368726060,2026-02-13T10:39:45.695222+00:00
0,Python Developer | Poland,linkedin,Backend Python Developer / Programmer,Generation9,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/backend-python-developer-programmer-at-generation9-4361862707,2026-02-13T10:39:45.695373+00:00
0,Python Developer | USA,linkedin,Software Engineer - BE Python,PayPal,"San Jose, CA",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-be-python-at-paypal-4363081581,2026-02-13T10:39:48.274466+00:00
0,Python Developer | USA,linkedin,Junior Full-Stack Developer,Capgemini,"New York, United States",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-full-stack-developer-at-capgemini-4370834867,2026-02-13T10:39:48.274668+00:00
0,Python Developer | USA,linkedin,Software Engineer III- Python - Athena Core Risk,hackajob,United States,On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-iii-python-athena-core-risk-at-hackajob-4327291890,2026-02-13T10:39:48.274864+00:00
0,Python Developer | USA,linkedin,Python Developer,Inceed,"Kansas City, MO",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-inceed-4370460093,2026-02-13T10:39:48.275029+00:00
0,Python Developer | USA,linkedin,Back End Developer,hackajob,"McLean, VA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/back-end-developer-at-hackajob-4370504606,2026-02-13T10:39:48.275194+00:00
0,Python Developer | USA,linkedin,Back End Developer,hackajob,Greater Chicago Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/back-end-developer-at-hackajob-4371010446,2026-02-13T10:39:48.275349+00:00
0,Python Developer | USA,linkedin,Sr. Python Developer,CRG,"Charlotte, NC",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-python-developer-at-crg-4370479195,2026-02-13T10:39:48.275504+00:00
0,Python Developer | USA,linkedin,Python Django Developer,NTT DATA North America,"Warren, NJ",On-site,Full-time,Python,Django,English,,,Recent,https://www.linkedin.com/jobs/view/python-django-developer-at-ntt-data-north-america-4371041383,2026-02-13T10:39:48.275665+00:00
0,Python Developer | USA,linkedin,Python Software Engineer,"CPS, Inc.","New York, NY",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-software-engineer-at-cps-inc-4330570856,2026-02-13T10:39:48.275839+00:00
0,Python Developer | USA,linkedin,Python Web Developer,The BayTech Group,United States,On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-web-developer-at-the-baytech-group-4363140145,2026-02-13T10:39:48.276000+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Haystack,United Kingdom,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-haystack-4370906837,2026-02-13T10:39:50.698545+00:00
0,Python Developer | United Kingdom,linkedin,AI Python Engineer,Capgemini,"Manchester Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/ai-python-engineer-at-capgemini-4370660456,2026-02-13T10:39:50.698716+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Oliver Bernard,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-oliver-bernard-4362294390,2026-02-13T10:39:50.699067+00:00
0,Python Developer | United Kingdom,linkedin,Quantitative Developer (C++/Python),Vallum Associates,"London Area, United Kingdom",On-site,Full-time,"C, C++, Python",,English,,,Recent,https://uk.linkedin.com/jobs/view/quantitative-developer-c%2B%2B-python-at-vallum-associates-4370970480,2026-02-13T10:39:50.699225+00:00
0,Python Developer | United Kingdom,linkedin,"Python Software Engineer - Remote Working - Up to £120,000 Base (+Bonus, equity etc)",Hunter Bond,"London Area, United Kingdom",Remote,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-remote-working-up-to-%C2%A3120-000-base-%2Bbonus-equity-etc-at-hunter-bond-4361869035,2026-02-13T10:39:50.699381+00:00
