relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Switzerland,linkedin,"Senior Software Developer, Embedded Systems/Firmware",Google,"Zurich, Zurich, Switzerland",Remote,Contract,"C, C++, Embedded Systems, Firmware","Lead, Senior",English,"Lead, Senior",,Recent,https://ch.linkedin.com/jobs/view/senior-software-developer-embedded-systems-firmware-at-google-4425226864,2026-06-18T13:37:15.770049+00:00
0,Testingenieur | USA,linkedin,"New Graduate Engineer, Launch & Test (Starship)",SpaceX,"Texas, United States",On-site,Full-time,,Graduate,English,,,Recent,https://www.linkedin.com/jobs/view/new-graduate-engineer-launch-test-starship-at-spacex-4426506912,2026-06-18T13:35:58.890850+00:00
0,Testingenieur | USA,linkedin,ROBOT PROGRAMMER (FANUC 3DV),Gabletek Robotics and Controls Solutions,"Troy, MI",Remote,Full-time,,"Associate, Assembly",English,,,Recent,https://www.linkedin.com/jobs/view/robot-programmer-fanuc-3dv-at-gabletek-robotics-and-controls-solutions-4424849959,2026-06-18T13:35:58.890990+00:00
0,Testingenieur | USA,linkedin,Product Testing Engineer,Honda South Carolina Manufacturing,"Raymond, OH",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/product-testing-engineer-at-honda-south-carolina-manufacturing-4419551656,2026-06-18T13:35:58.891270+00:00
0,Testingenieur | USA,linkedin,Mechanical Test Engineer,Applus+ Laboratories,"Ithaca, NY",On-site,Internship,,,English,,,Recent,https://www.linkedin.com/jobs/view/mechanical-test-engineer-at-applus%2B-laboratories-4420724741,2026-06-18T13:35:58.891522+00:00
0,Testingenieur | USA,linkedin,Test Engineer 1,Dexcom,"San Diego, CA",On-site,Contract,System Testing,"R, Project Manager, Product Owner",English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-1-at-dexcom-4428002350,2026-06-18T13:35:58.891893+00:00
0,Testingenieur | United Kingdom,linkedin,Quality Assurance Engineer,Heidelberg Materials UK,"Syston, England, United Kingdom",Hybrid,Contract,Go,"Jira, Agile",English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-heidelberg-materials-uk-4425769928,2026-06-18T13:36:01.374290+00:00
0,Testingenieur | United Kingdom,linkedin,Test Engineer,Actalent,"Essex, England, United Kingdom",On-site,Contract,,Associate,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-actalent-4427190441,2026-06-18T13:36:01.374420+00:00
0,Testingenieur | United Kingdom,linkedin,Junior Test Engineer -FTC,RealityMine,"Trafford Park, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-test-engineer-ftc-at-realitymine-4425630015,2026-06-18T13:36:01.374915+00:00
0,Testingenieur | United Kingdom,linkedin,Product Development Engineer,Premier Group,"Gateshead, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/product-development-engineer-at-premier-group-4417067728,2026-06-18T13:36:01.375180+00:00
0,Test Automation | Germany,linkedin,Quality Analyst (w|m|d),JDE Peet's,"Bremen, Bremen, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-analyst-w-m-d-at-jde-peet-s-4428486711,2026-06-18T13:36:03.844051+00:00
0,Test Automation | Switzerland,linkedin,"Automation Engineer, Zurich, 100%",ISP Group,"Zurich, Zurich, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/automation-engineer-zurich-100%25-at-isp-group-4422340405,2026-06-18T13:36:08.665267+00:00
0,Test Automation | Remote,linkedin,1086|Automation Test Engineer (Python),Intetics,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/1086-automation-test-engineer-python-at-intetics-4427541925,2026-06-18T13:36:11.107720+00:00
0,Test Automation | Slovakia,linkedin,SQA,FORVIA,"Hlohovec, Trnava Region, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/sqa-at-forvia-4425272281,2026-06-18T13:36:13.614065+00:00
0,Test Automation | Czech Republic,linkedin,QA Automation Analyst,Emapta Global,"Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/qa-automation-analyst-at-emapta-global-4429140545,2026-06-18T13:36:16.040912+00:00
0,Test Automation | Czech Republic,linkedin,Analista de Calidad Informática (QA),Tu Empleo RD,"Santo Domingo Este, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/analista-de-calidad-inform%C3%A1tica-qa-at-tu-empleo-rd-4429944982,2026-06-18T13:36:16.041201+00:00
0,Test Automation | Czech Republic,linkedin,Ingeniero de Calidad de Software Sr. Automatizador Remoto,Tu Empleo RD,"Santo Domingo Este, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/ingeniero-de-calidad-de-software-sr-automatizador-remoto-at-tu-empleo-rd-4429950939,2026-06-18T13:36:16.041333+00:00
0,Test Automation | Czech Republic,linkedin,Quality Assurance Analyst,Delmont Healthcare BPO,"Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-assurance-analyst-at-delmont-healthcare-bpo-4417647878,2026-06-18T13:36:16.041457+00:00
0,Test Automation | Poland,linkedin,Automation QA Engineer (SDET),LoopMe,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/automation-qa-engineer-sdet-at-loopme-4423932805,2026-06-18T13:36:18.504869+00:00
0,Test Automation | Poland,linkedin,QA Automation Engineer,Jobgether,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4428074258,2026-06-18T13:36:18.505009+00:00
0,Test Automation | Poland,linkedin,Test Automation Engineer (M/K) -,Astek,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Test Automation,,English,,,Recent,https://pl.linkedin.com/jobs/view/test-automation-engineer-m-k-at-astek-4427368133,2026-06-18T13:36:18.505547+00:00
0,Test Automation | USA,linkedin,Quality Assurance Analyst | Remote,CodeGeniusRecruit,United States,Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-analyst-remote-at-codegeniusrecruit-4425226731,2026-06-18T13:36:21.188643+00:00
0,Test Automation | USA,linkedin,QA Analyst,nLeague,"Indianapolis, IN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-nleague-4426343346,2026-06-18T13:36:21.188779+00:00
0,Test Automation | USA,linkedin,QA Tester,Jobgether,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-tester-at-jobgether-4430413289,2026-06-18T13:36:21.188914+00:00
0,Test Automation | USA,linkedin,Quality Assurance Analyst | Remote,CodeGeniusRecruit,United States,Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-analyst-remote-at-codegeniusrecruit-4425236764,2026-06-18T13:36:21.189054+00:00
0,Test Automation | USA,linkedin,Software Tester,Computers Unlimited,"Billings, MT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-tester-at-computers-unlimited-4426621192,2026-06-18T13:36:21.189417+00:00
0,Test Automation | USA,linkedin,Test Automation Engineer,American Operations Corporation,"Montgomery, AL",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/test-automation-engineer-at-american-operations-corporation-4423368879,2026-06-18T13:36:21.189665+00:00
0,Test Automation | United Kingdom,linkedin,Quality Assurance Analyst | Remote,CodeGeniusRecruit,United Kingdom,Remote,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-analyst-remote-at-codegeniusrecruit-4425229770,2026-06-18T13:36:23.746706+00:00
0,Test Automation | United Kingdom,linkedin,QA Automation Engineer,Jobgether,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4428079189,2026-06-18T13:36:23.746960+00:00
0,Test Automation | United Kingdom,linkedin,Automation Software Tester,Vantify,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-software-tester-at-vantify-4429945430,2026-06-18T13:36:23.747224+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Manager,Accenture,"London Area, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-manager-at-accenture-4410348699,2026-06-18T13:36:23.747477+00:00
0,Test Automation | United Kingdom,linkedin,Automation Tester,Inspired Thinking Group (ITG),"Birmingham, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-tester-at-inspired-thinking-group-itg-4430419736,2026-06-18T13:36:23.747602+00:00
0,Python Developer | Germany,linkedin,Python Developer - Fully Remote | Upto $100/hr,Mercor,"Berlin, Berlin, Germany",Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-fully-remote-upto-%24100-hr-at-mercor-4426694845,2026-06-18T13:36:26.194109+00:00
0,Python Developer | Germany,linkedin,Python Developer - Fully Remote | Upto $100/hr,Mercor,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-fully-remote-upto-%24100-hr-at-mercor-4425968700,2026-06-18T13:36:26.194273+00:00
0,Python Developer | Germany,linkedin,"Software Engineer, Python",Engelhart,"Berlin, Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-at-engelhart-4417748171,2026-06-18T13:36:26.194413+00:00
0,Python Developer | Germany,linkedin,Backend Software Engineer,Webfleet,"Leipzig, Saxony, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/backend-software-engineer-at-webfleet-4420729486,2026-06-18T13:36:26.194539+00:00
0,Python Developer | Germany,linkedin,Python Software Engineer - AI,Mercor,"Berlin, Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-software-engineer-ai-at-mercor-4426698856,2026-06-18T13:36:26.194666+00:00
0,Python Developer | Germany,linkedin,Python Developer (f/m/d),HCLTech Germany,"Frankfurt am Main, Hesse, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-f-m-d-at-hcltech-germany-4426228578,2026-06-18T13:36:26.194789+00:00
0,Python Developer | Germany,linkedin,Python Developer,Virtusa,"Munich, Bavaria, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-virtusa-4430444024,2026-06-18T13:36:26.195060+00:00
0,Python Developer | Germany,linkedin,Python Developer,KBC Technologies Group,Greater Munich Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-kbc-technologies-group-4429026409,2026-06-18T13:36:26.195188+00:00
0,Python Developer | Germany,linkedin,Python Engineer (m/w/d),SOA Experts GmbH,"Hamburg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-engineer-m-w-d-at-soa-experts-gmbh-4415771641,2026-06-18T13:36:26.195309+00:00
0,Python Developer | Austria,linkedin,Python Developer - Fully Remote | Upto $100/hr,Mercor,"Vienna, Vienna, Austria",Remote,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-developer-fully-remote-upto-%24100-hr-at-mercor-4426683834,2026-06-18T13:36:28.608314+00:00
0,Python Developer | Austria,linkedin,Python Developer - Fully Remote | Upto $100/hr,Mercor,Austria,Remote,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-developer-fully-remote-upto-%24100-hr-at-mercor-4424967894,2026-06-18T13:36:28.608475+00:00
0,Python Developer | Austria,linkedin,Python Software Engineer - AI,Mercor,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-software-engineer-ai-at-mercor-4423934501,2026-06-18T13:36:28.608604+00:00
0,Python Developer | Austria,linkedin,Backend Developer (Phyton/Odoo),Schrankerl,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/backend-developer-phyton-odoo-at-schrankerl-4417298809,2026-06-18T13:36:28.608731+00:00
0,Python Developer | Austria,linkedin,Python Software Engineer - AI,Mercor,Austria,On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-software-engineer-ai-at-mercor-4422304557,2026-06-18T13:36:28.608854+00:00
0,Python Developer | Austria,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,Austria,On-site,Contract,Python,"Data Science, Sql",English,,,Recent,https://at.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4422358516,2026-06-18T13:36:28.608976+00:00
0,Python Developer | Austria,linkedin,Python Developer (42939),CoolPeople Technology,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-developer-42939-at-coolpeople-technology-4425600828,2026-06-18T13:36:28.609118+00:00
0,Python Developer | Austria,linkedin,Web Developer @ Codista,DEVjobs,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/web-developer-%40-codista-at-devjobs-4429238999,2026-06-18T13:36:28.609239+00:00
0,Python Developer | Austria,linkedin,Junior Backend Developer,Platogo,"Vienna, Vienna, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-backend-developer-at-platogo-4417933254,2026-06-18T13:36:28.609357+00:00
0,Python Developer | Austria,linkedin,Freelance Data Scraping Engineer (Python),Mindrift,Austria,On-site,Contract,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-data-scraping-engineer-python-at-mindrift-4427023957,2026-06-18T13:36:28.609478+00:00
0,Python Developer | Switzerland,linkedin,6-Month Backend Python Developer Internship at AI Startup (ETH Spin-off),askEarth,"Zurich, Zurich, Switzerland",Remote,Contract,"Can, Llm, Python","Git, Intern, Internship, Docker",English,,,Recent,https://ch.linkedin.com/jobs/view/6-month-backend-python-developer-internship-at-ai-startup-eth-spin-off-at-askearth-4429230634,2026-06-18T13:36:31.020539+00:00
0,Python Developer | Switzerland,linkedin,"Data Analytics Engineer - Python, Cloudera",RM Group (Switzerland),Basel Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/data-analytics-engineer-python-cloudera-at-rm-group-switzerland-4428037597,2026-06-18T13:36:31.020849+00:00
0,Python Developer | Switzerland,linkedin,Python Developer,TMC,"Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-developer-at-tmc-4426406097,2026-06-18T13:36:31.020983+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer - Digital Assets,IMC Trading,"Zug, Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4320553182,2026-06-18T13:36:31.021126+00:00
0,Python Developer | Switzerland,linkedin,Full-Stack Developer (React / Python),RM Group (Switzerland),Basel Metropolitan Area,On-site,Full-time,Python,React,English,,,Recent,https://ch.linkedin.com/jobs/view/full-stack-developer-react-python-at-rm-group-switzerland-4426147258,2026-06-18T13:36:31.021384+00:00
0,Python Developer | Switzerland,linkedin,6-Month AI / Backend Developer Internship at AI Startup (ETH Spin-off),askEarth,"Zurich, Zurich, Switzerland",On-site,Internship,,Internship,English,,,Recent,https://ch.linkedin.com/jobs/view/6-month-ai-backend-developer-internship-at-ai-startup-eth-spin-off-at-askearth-4427553070,2026-06-18T13:36:31.021510+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer (BE-CSS-IDE-2026-114-LD),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-be-css-ide-2026-114-ld-at-cern-4424066356,2026-06-18T13:36:31.021641+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Berlin, Berlin, Germany",Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4422358566,2026-06-18T13:36:33.567737+00:00
0,Python Developer | Remote,linkedin,Python Software Engineer - AI,Mercor,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-software-engineer-ai-at-mercor-4423334892,2026-06-18T13:36:33.567862+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,Germany,Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4422358571,2026-06-18T13:36:33.568128+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Munich, Bavaria, Germany",Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4422355770,2026-06-18T13:36:33.568258+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Stuttgart, Baden-Württemberg, Germany",Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4422357673,2026-06-18T13:36:33.568381+00:00
0,Python Developer | Remote,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Hamburg, Hamburg, Germany",Remote,Contract,Python,"Data Science, Sql",English,,,Recent,https://de.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4422367421,2026-06-18T13:36:33.568515+00:00
0,Python Developer | Slovakia,linkedin,Python Software Developer,Nokia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-developer-at-nokia-4289894545,2026-06-18T13:36:36.008123+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-m-f-n-at-eset-4292497215,2026-06-18T13:36:36.008293+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4385085021,2026-06-18T13:36:36.008430+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-m-f-n-at-eset-4414037159,2026-06-18T13:36:36.008563+00:00
0,Python Developer | Slovakia,linkedin,Python Developer (43003),CoolPeople Technology,"Košice, Kosice, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-developer-43003-at-coolpeople-technology-4428879028,2026-06-18T13:36:36.008693+00:00
0,Python Developer | Slovakia,linkedin,Back End Developer,DevelGuru,Slovakia,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/back-end-developer-at-develguru-4426234290,2026-06-18T13:36:36.009107+00:00
0,Python Developer | Slovakia,linkedin,Experienced Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/experienced-python-software-engineer-m-f-n-at-eset-4385072625,2026-06-18T13:36:36.009241+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer – Malware Automation (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-%E2%80%93-malware-automation-m-f-n-at-eset-4426454266,2026-06-18T13:36:36.009374+00:00
0,Python Developer | Czech Republic,linkedin,Desarrollador Back-End (QIK),Banco Popular Dominicano,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-back-end-qik-at-banco-popular-dominicano-4420118381,2026-06-18T13:36:38.434535+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4398298505,2026-06-18T13:36:38.434708+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4415707267,2026-06-18T13:36:38.434851+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer,Flatiron Software,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-at-flatiron-software-4428876223,2026-06-18T13:36:38.434983+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421240684,2026-06-18T13:36:38.435127+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Santo Domingo Este, Santo Domingo, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421244542,2026-06-18T13:36:38.435254+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Santo Domingo, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421255098,2026-06-18T13:36:38.435383+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Higüey, La Altagracia, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421244541,2026-06-18T13:36:38.435507+00:00
0,Python Developer | Czech Republic,linkedin,Python Engineer - Remote - Latin America,FullStack,"Luperón, Puerto Plata, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-engineer-remote-latin-america-at-fullstack-4421233927,2026-06-18T13:36:38.435640+00:00
0,Python Developer | Poland,linkedin,Software Engineer (Python),Cisco,"Cracow, Małopolskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-python-at-cisco-4407831137,2026-06-18T13:36:41.024371+00:00
0,Python Developer | Poland,linkedin,Backend Developer (Python) | Remote,360Dialog,Poland,Remote,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/backend-developer-python-remote-at-360dialog-4426342261,2026-06-18T13:36:41.024520+00:00
0,Python Developer | Poland,linkedin,PYTHON DEVELOPER (JUNIOR / JUNIOR+),Łódzki Klaster ICT,"Lubaczów, Podkarpackie, Poland",On-site,Full-time,Python,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-junior-junior%2B-at-%C5%82%C3%B3dzki-klaster-ict-4418877487,2026-06-18T13:36:41.024648+00:00
0,Python Developer | Poland,linkedin,Python Developer,AppTailors,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-apptailors-4414338906,2026-06-18T13:36:41.024776+00:00
0,Python Developer | Poland,linkedin,Software Engineer 5 - Python Platform,Netflix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-5-python-platform-at-netflix-4414341797,2026-06-18T13:36:41.025044+00:00
0,Python Developer | Poland,linkedin,Python Engineer,Ciklum,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-engineer-at-ciklum-4429540875,2026-06-18T13:36:41.025173+00:00
0,Python Developer | Poland,linkedin,Python Developer,Infosys,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-infosys-4407739774,2026-06-18T13:36:41.025302+00:00
0,Python Developer | Poland,linkedin,"Junior Python Developer (AI, Cloud)",Capgemini,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,Python,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-python-developer-ai-cloud-at-capgemini-4429102159,2026-06-18T13:36:41.025434+00:00
0,Python Developer | USA,linkedin,Python Developer,Capgemini,"Tampa, FL",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-capgemini-4429558506,2026-06-18T13:36:43.681797+00:00
0,Python Developer | USA,linkedin,Python Developer,Genpact,New York City Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-genpact-4424806770,2026-06-18T13:36:43.681965+00:00
0,Python Developer | USA,linkedin,PYTHON DEVELOPER L3,Wipro,"Akron, NY",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-l3-at-wipro-4428078126,2026-06-18T13:36:43.682137+00:00
0,Python Developer | USA,linkedin,Python Developer,BCforward,"Phoenix, AZ",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-bcforward-4429538589,2026-06-18T13:36:43.682268+00:00
0,Python Developer | USA,linkedin,"Software Engineer L5, Python Platform",Netflix,United States,On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-l5-python-platform-at-netflix-4411198995,2026-06-18T13:36:43.682400+00:00
0,Python Developer | USA,linkedin,Python Developer - Fully Remote | Upto $100/hr,Mercor,"San Francisco, CA",Remote,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-fully-remote-upto-%24100-hr-at-mercor-4426178419,2026-06-18T13:36:43.682523+00:00
0,Python Developer | USA,linkedin,Python Developer,Enhance IT,"Colorado, United States",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-enhance-it-4428061705,2026-06-18T13:36:43.682646+00:00
0,Python Developer | USA,linkedin,Backend Platform Engineer | $85/hr Remote,CodeGeniusRecruit,United States,Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/backend-platform-engineer-%2485-hr-remote-at-codegeniusrecruit-4426474704,2026-06-18T13:36:43.682769+00:00
0,Python Developer | USA,linkedin,Python Developer,LTIMindtree,"Tampa, FL",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-ltimindtree-4370711031,2026-06-18T13:36:43.682889+00:00
0,Python Developer | USA,linkedin,Junior Developer - Python & Go,Buyers Edge Platform,United States,On-site,Full-time,"Go, Python",Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-developer-python-go-at-buyers-edge-platform-4428764341,2026-06-18T13:36:43.683022+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer - Fully Remote | Upto $100/hr,Mercor,"London, England, United Kingdom",Remote,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-fully-remote-upto-%24100-hr-at-mercor-4426688854,2026-06-18T13:36:46.292666+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer - Fully Remote | Upto $100/hr,Mercor,United Kingdom,Remote,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-fully-remote-upto-%24100-hr-at-mercor-4425461628,2026-06-18T13:36:46.292831+00:00
