relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Test Engineer | Poland,linkedin,Senior Manual Test Engineer,Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,Senior,English,Senior,,Recent,https://pl.linkedin.com/jobs/view/senior-manual-test-engineer-at-intellias-4400208624,2026-04-23T11:15:16.310421+00:00
0,Test Automation | Czech Republic,linkedin,Desarrollador de Automatización QA / I + D - Trabajo Remoto,BairesDev,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/desarrollador-de-automatizaci%C3%B3n-qa-i-%2B-d-trabajo-remoto-at-bairesdev-4403626315,2026-04-23T11:15:58.871728+00:00
0,Test Automation | USA,linkedin,Test Automation Engineer,Witbe,"San Francisco, CA",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/test-automation-engineer-at-witbe-4402270619,2026-04-23T11:16:04.057791+00:00
0,Test Automation | USA,linkedin,Test Automation Engineer,Witbe,"Denver, CO",On-site,Full-time,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/test-automation-engineer-at-witbe-4402261761,2026-04-23T11:16:04.057954+00:00
0,Test Automation | USA,linkedin,Testing Specialist/Tester,TekSynap,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/testing-specialist-tester-at-teksynap-4404911344,2026-04-23T11:16:04.058109+00:00
0,Test Automation | USA,linkedin,Quality Assurance (Part-Time),Major League Baseball (MLB),"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-part-time-at-major-league-baseball-mlb-4399300153,2026-04-23T11:16:04.058445+00:00
0,Test Automation | USA,linkedin,Automation Test Engineer,Jobgether,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/automation-test-engineer-at-jobgether-4403926390,2026-04-23T11:16:04.058610+00:00
0,Test Automation | USA,linkedin,Software Quality Engineer II,Domino's,"Ann Arbor, MI",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-engineer-ii-at-domino-s-4402403045,2026-04-23T11:16:04.058763+00:00
0,Test Automation | USA,linkedin,Quality Assurance Analyst,Skopenow,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-analyst-at-skopenow-4399635269,2026-04-23T11:16:04.058918+00:00
0,Test Automation | United Kingdom,linkedin,Test Automation Engineer,Deloitte,"Glasgow, Scotland, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-deloitte-4383541540,2026-04-23T11:16:06.589861+00:00
0,Test Automation | United Kingdom,linkedin,QA Automation Test Engineer,Kainos,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-automation-test-engineer-at-kainos-4398468559,2026-04-23T11:16:06.590029+00:00
0,Test Automation | United Kingdom,linkedin,Quality Assurance Analyst,Crowe UK,"West Midlands, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-analyst-at-crowe-uk-4392768413,2026-04-23T11:16:06.591008+00:00
0,Python Developer | Germany,linkedin,Python Software Engineer,Mercor,"Berlin, Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-software-engineer-at-mercor-4403969380,2026-04-23T11:16:09.086431+00:00
0,Python Developer | Germany,linkedin,Python Developer Remote,Mercor,"Berlin, Berlin, Germany",Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-remote-at-mercor-4405247451,2026-04-23T11:16:09.086629+00:00
0,Python Developer | Germany,linkedin,Fullstack Python Entwickler (m/w/d),Dr. Bernhard Burger AG,"Keltern, Baden-Württemberg, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/fullstack-python-entwickler-m-w-d-at-dr-bernhard-burger-ag-4401955143,2026-04-23T11:16:09.086792+00:00
0,Python Developer | Germany,linkedin,Junior Python Developer,Joveo AI,Germany,On-site,Full-time,Python,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-python-developer-at-joveo-ai-4405631635,2026-04-23T11:16:09.086958+00:00
0,Python Developer | Germany,linkedin,Fresher Python Developer,Joveo AI,Germany,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/fresher-python-developer-at-joveo-ai-4405626906,2026-04-23T11:16:09.087121+00:00
0,Python Developer | Germany,linkedin,Software Engineer (Python),Audatic,"Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-at-audatic-4401711774,2026-04-23T11:16:09.087457+00:00
0,Python Developer | Germany,linkedin,Python Developer,Trinetix,Germany,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-at-trinetix-4405654405,2026-04-23T11:16:09.087614+00:00
0,Python Developer | Austria,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Vienna, Vienna, Austria",On-site,Full-time,Python,Graduate,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389952665,2026-04-23T11:16:11.560378+00:00
0,Python Developer | Austria,linkedin,Python Game Developer (Panda3D) - Remote,YO IT Consulting,Austria,Remote,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-game-developer-panda3d-remote-at-yo-it-consulting-4403349593,2026-04-23T11:16:11.560592+00:00
0,Python Developer | Austria,linkedin,Python Developer (42335),CoolPeople,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/python-developer-42335-at-coolpeople-4401092654,2026-04-23T11:16:11.560763+00:00
0,Python Developer | Austria,linkedin,Freelance AI Evaluation Engineer (Python/Full-Stack),Mindrift,Austria,On-site,Contract,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-ai-evaluation-engineer-python-full-stack-at-mindrift-4399286655,2026-04-23T11:16:11.561086+00:00
0,Python Developer | Austria,linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,Austria,On-site,Contract,Python,"Data Science, Sql",English,,,Recent,https://at.linkedin.com/jobs/view/freelance-data-science-engineer-python-sql-at-mindrift-4403406905,2026-04-23T11:16:11.561416+00:00
0,Python Developer | Austria,linkedin,Freelance Data Scraping Engineer (Python),Mindrift,Austria,On-site,Contract,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-data-scraping-engineer-python-at-mindrift-4400983559,2026-04-23T11:16:11.561746+00:00
0,Python Developer | Austria,linkedin,Full Stack Software Engineer (all levels),Procure Ai,Austria,On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/full-stack-software-engineer-all-levels-at-procure-ai-4392271784,2026-04-23T11:16:11.561896+00:00
0,Python Developer | Switzerland,linkedin,AI Engineer – LLM Systems (Python),Redsen,"Geneva, Switzerland",On-site,Full-time,"Llm, Python",,English,,,Recent,https://ch.linkedin.com/jobs/view/ai-engineer-%E2%80%93-llm-systems-python-at-redsen-4401671097,2026-04-23T11:16:14.028205+00:00
0,Python Developer | Switzerland,linkedin,Python Entwickler:in (KI-Projekt),Coopers Group AG,Zürich Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-entwickler-in-ki-projekt-at-coopers-group-ag-4401952158,2026-04-23T11:16:14.028426+00:00
0,Python Developer | Switzerland,linkedin,Python Game Developer (Panda3D) - Remote,YO IT Consulting,Switzerland,Remote,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-game-developer-panda3d-remote-at-yo-it-consulting-4403361444,2026-04-23T11:16:14.028602+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer - Digital Assets,IMC Trading,"Zug, Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4320553182,2026-04-23T11:16:14.029088+00:00
0,Python Developer | Switzerland,linkedin,Web Developer (Remote),Twine,Switzerland,Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/web-developer-remote-at-twine-4395041248,2026-04-23T11:16:14.029242+00:00
0,Python Developer | Switzerland,linkedin,Python Developer – AI Knowledge,RM Group (Switzerland),"Zurich, Zurich, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-developer-%E2%80%93-ai-knowledge-at-rm-group-switzerland-4404460123,2026-04-23T11:16:14.029414+00:00
0,Python Developer | Switzerland,linkedin,Jr. Full Stack Developer,"NewWave Telecom & Technologies, Inc.","Fully, Valais, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/jr-full-stack-developer-at-newwave-telecom-technologies-inc-4400671589,2026-04-23T11:16:14.029583+00:00
0,Python Developer | Switzerland,linkedin,Fullstack Developer (Python),Kraken,"Puidoux, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/fullstack-developer-python-at-kraken-4343959189,2026-04-23T11:16:14.029742+00:00
0,Python Developer | Remote,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Frankfurt, Hesse, Germany",Remote,Full-time,Python,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389951671,2026-04-23T11:16:16.514341+00:00
0,Python Developer | Remote,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Berlin, Berlin, Germany",On-site,Contract,Python,"Linux, Data Science, Graduate",English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389965199,2026-04-23T11:16:16.514531+00:00
0,Python Developer | Remote,linkedin,Python Game Developer (Panda3D) - Remote,YO IT Consulting,"Berlin, Berlin, Germany",Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-game-developer-panda3d-remote-at-yo-it-consulting-4403373143,2026-04-23T11:16:16.514693+00:00
0,Python Developer | Remote,linkedin,Python Game Developer (Panda3D) - Remote,YO IT Consulting,"Munich, Bavaria, Germany",Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-game-developer-panda3d-remote-at-yo-it-consulting-4403374152,2026-04-23T11:16:16.514848+00:00
0,Python Developer | Remote,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Munich, Bavaria, Germany",Remote,Full-time,Python,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389969059,2026-04-23T11:16:16.514999+00:00
0,Python Developer | Remote,linkedin,Python Game Developer (Panda3D) - Remote,YO IT Consulting,"Berlin, Berlin, Germany",Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-game-developer-panda3d-remote-at-yo-it-consulting-4403373142,2026-04-23T11:16:16.515155+00:00
0,Python Developer | Slovakia,linkedin,Python Software Developer,Nokia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-developer-at-nokia-4289894545,2026-04-23T11:16:18.992074+00:00
0,Python Developer | Slovakia,linkedin,Python Developer,GoReel,Slovakia,On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-developer-at-goreel-4400567031,2026-04-23T11:16:18.992265+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4385085021,2026-04-23T11:16:18.992454+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer - Python,Legend,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-python-at-legend-4371203262,2026-04-23T11:16:18.992621+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4292497215,2026-04-23T11:16:18.992780+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer - Python - Cloud - graduate level,Canonical,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,Graduate,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-python-cloud-graduate-level-at-canonical-4389952662,2026-04-23T11:16:18.992935+00:00
0,Python Developer | Slovakia,linkedin,Python Engineer,Swiss Re,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-engineer-at-swiss-re-4325749432,2026-04-23T11:16:18.993093+00:00
0,Python Developer | Slovakia,linkedin,"AI Engineer – Python, GenAI & Machine Learning (m/f)",PwC Slovakia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,Machine Learning,English,,,Recent,https://sk.linkedin.com/jobs/view/ai-engineer-%E2%80%93-python-genai-machine-learning-m-f-at-pwc-slovakia-4328270572,2026-04-23T11:16:18.993244+00:00
0,Python Developer | Slovakia,linkedin,Full-Stack Developer - Python & JavaScript (m/f),PwC Slovakia,"Bratislava, Bratislava, Slovakia",Hybrid,Contract,"Can, Javascript, Python, Typescript","Microservices, Scrum",English,,,Recent,https://sk.linkedin.com/jobs/view/full-stack-developer-python-javascript-m-f-at-pwc-slovakia-4323297439,2026-04-23T11:16:18.993591+00:00
0,Python Developer | Czech Republic,linkedin,Junior Python Backend Developer / Research + Development - Remote Work,BairesDev,"Santo Domingo, Dominican Republic",Remote,Full-time,Python,Junior,English,,,Recent,https://do.linkedin.com/jobs/view/junior-python-backend-developer-research-%2B-development-remote-work-at-bairesdev-4403623733,2026-04-23T11:16:21.461862+00:00
0,Python Developer | Czech Republic,linkedin,Backend Python Developer (APIs & Integrations),Segadty,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/backend-python-developer-apis-integrations-at-segadty-4403854383,2026-04-23T11:16:21.462057+00:00
0,Python Developer | Czech Republic,linkedin,Backend Python Developer (APIs & Integrations),Segadty,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/backend-python-developer-apis-integrations-at-segadty-4402614381,2026-04-23T11:16:21.462227+00:00
0,Python Developer | Czech Republic,linkedin,Backend Python Developer (APIs & Integrations),Segadty,Dominican Republic,On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/backend-python-developer-apis-integrations-at-segadty-4403856339,2026-04-23T11:16:21.462392+00:00
0,Python Developer | Czech Republic,linkedin,AI Engineer (Python) - Remote Work,BairesDev,Dominican Republic,Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/ai-engineer-python-remote-work-at-bairesdev-4403959039,2026-04-23T11:16:21.462580+00:00
0,Python Developer | Czech Republic,linkedin,Data Engineer (Python) - Remote Work,BairesDev,Dominican Republic,Remote,Contract,"Can, Python","Sql, Aws",English,,,Recent,https://do.linkedin.com/jobs/view/data-engineer-python-remote-work-at-bairesdev-4403958298,2026-04-23T11:16:21.462746+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4395465283,2026-04-23T11:16:21.462900+00:00
0,Python Developer | Czech Republic,linkedin,Machine Learning Engineer (Python) - Remote Work,BairesDev,Dominican Republic,Remote,Full-time,Python,Machine Learning,English,,,Recent,https://do.linkedin.com/jobs/view/machine-learning-engineer-python-remote-work-at-bairesdev-4403957466,2026-04-23T11:16:21.463062+00:00
0,Python Developer | Czech Republic,linkedin,Python Developer - Remote Work,BairesDev,Dominican Republic,Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-developer-remote-work-at-bairesdev-4404430079,2026-04-23T11:16:21.463219+00:00
0,Python Developer | Czech Republic,linkedin,Python Developer - Remote Work,BairesDev,Dominican Republic,Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-developer-remote-work-at-bairesdev-4404299684,2026-04-23T11:16:21.463373+00:00
0,Python Developer | Poland,linkedin,Python Developer,Belvedere Recruitment,"Cracow, Małopolskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-belvedere-recruitment-4402934358,2026-04-23T11:16:23.957883+00:00
0,Python Developer | Poland,linkedin,Fullstack Developer - Python+React,Knowit,"Bydgoszcz, Kujawsko-pomorskie, Poland",On-site,Full-time,Python,React,English,,,Recent,https://pl.linkedin.com/jobs/view/fullstack-developer-python%2Breact-at-knowit-4403952707,2026-04-23T11:16:23.958084+00:00
0,Python Developer | Poland,linkedin,Fullstack Developer - Python+React,Knowit,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,React,English,,,Recent,https://pl.linkedin.com/jobs/view/fullstack-developer-python%2Breact-at-knowit-4403960576,2026-04-23T11:16:23.958436+00:00
0,Python Developer | Poland,linkedin,Python Developer,AppTailors,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-apptailors-4402807399,2026-04-23T11:16:23.958598+00:00
0,Python Developer | Poland,linkedin,Fullstack Developer - Python+React,Knowit,"Łódź, Łódzkie, Poland",On-site,Full-time,Python,React,English,,,Recent,https://pl.linkedin.com/jobs/view/fullstack-developer-python%2Breact-at-knowit-4403966458,2026-04-23T11:16:23.958757+00:00
0,Python Developer | Poland,linkedin,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200,2026-04-23T11:16:23.958920+00:00
0,Python Developer | Poland,linkedin,Python Developer,Trinetix,Poland,On-site,Contract,"Llm, Nlp, Python","Git, Azure, Aws, Kanban, Machine Learning, Kubernetes, Gpt, Docker, Fastapi, Scrum",English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-trinetix-4404079247,2026-04-23T11:16:23.959242+00:00
0,Python Developer | Poland,linkedin,Python Developer,EY,"Katowice, Śląskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-ey-4388955348,2026-04-23T11:16:23.959418+00:00
0,Python Developer | USA,linkedin,Python Developer | Remote,CodeGeniusRecruit,United States,Remote,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-remote-at-codegeniusrecruit-4403932885,2026-04-23T11:16:26.557336+00:00
0,Python Developer | USA,linkedin,"Python Engineer, Truework",Tessera Data,"San Francisco, CA",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-engineer-truework-at-tessera-data-4401729170,2026-04-23T11:16:26.557524+00:00
0,Python Developer | USA,linkedin,Software Engineer (Python),PNC,"Pittsburgh, PA",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-python-at-pnc-4404569487,2026-04-23T11:16:26.557688+00:00
0,Python Developer | USA,linkedin,Backend Engineer Intern,Tinder,"Los Angeles, CA",On-site,Internship,,Intern,English,,,Recent,https://www.linkedin.com/jobs/view/backend-engineer-intern-at-tinder-4324000392,2026-04-23T11:16:26.557849+00:00
0,Python Developer | USA,linkedin,Backend Engineer Intern,Tinder,"Palo Alto, CA",On-site,Internship,,Intern,English,,,Recent,https://www.linkedin.com/jobs/view/backend-engineer-intern-at-tinder-4323730907,2026-04-23T11:16:26.558005+00:00
0,Python Developer | USA,linkedin,Python Developer,LTIMindtree,"Charlotte, NC",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-ltimindtree-4402169169,2026-04-23T11:16:26.558156+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Engineer,Prima,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-at-prima-4149696449,2026-04-23T11:16:29.239342+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,J.P. Morgan,"Glasgow, Scotland, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-j-p-morgan-4400560366,2026-04-23T11:16:29.239540+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Accenture,Greater Leeds Area,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-accenture-4398494200,2026-04-23T11:16:29.239708+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,mthree,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-mthree-4401956576,2026-04-23T11:16:29.239864+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,numi,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-numi-4320569358,2026-04-23T11:16:29.240021+00:00
0,Python Test | Germany,linkedin,Quality Assurance Quality Control Engineer,Edison Smart®,"Frankfurt, Hesse, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-assurance-quality-control-engineer-at-edison-smart%C2%AE-4399251272,2026-04-23T11:16:31.740834+00:00
0,Python Test | Switzerland,linkedin,Product Quality Engineer QC,Randstad Switzerland,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/product-quality-engineer-qc-at-randstad-switzerland-4399514364,2026-04-23T11:16:36.623203+00:00
0,Python Test | Remote,linkedin,Software Testing Analyst,Alignerr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-testing-analyst-at-alignerr-4404933598,2026-04-23T11:16:39.169051+00:00
0,Python Test | Slovakia,linkedin,SW Test engineer (automation),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/sw-test-engineer-automation-at-eset-4382568751,2026-04-23T11:16:41.625099+00:00
0,Python Test | Slovakia,linkedin,Quality Assurance Automation Engineer,Billdu,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-billdu-4387888986,2026-04-23T11:16:41.625249+00:00
0,Python Test | Czech Republic,linkedin,"Eng I, Software Quality, APM, Temporary",BD Nogales Norte,"Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/eng-i-software-quality-apm-temporary-at-bd-nogales-norte-4398963944,2026-04-23T11:16:44.212651+00:00
0,Python Test | Czech Republic,linkedin,Data Quality Engineer - Remote Work,BairesDev,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/data-quality-engineer-remote-work-at-bairesdev-4403650319,2026-04-23T11:16:44.212816+00:00
0,Python Test | Czech Republic,linkedin,"Eng I, Software Quality, APM, Temporary",BD Nogales Norte,"Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/eng-i-software-quality-apm-temporary-at-bd-nogales-norte-4398973701,2026-04-23T11:16:44.213131+00:00
0,Python Test | Czech Republic,linkedin,AI Product Engineers (No-Codes / AI-first builders),"Media Revolution, SRL","Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/ai-product-engineers-no-codes-ai-first-builders-at-media-revolution-srl-4400640059,2026-04-23T11:16:44.213286+00:00
0,Python Test | Poland,linkedin,Intermediate Test Engineer Automation (Python) - OP02085,Dev.Pro,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/intermediate-test-engineer-automation-python-op02085-at-dev-pro-4390325844,2026-04-23T11:16:46.767929+00:00
0,Python Test | USA,linkedin,Software Test (QA) Engineer,The Mechanical Licensing Collective,"Nashville, TN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-test-qa-engineer-at-the-mechanical-licensing-collective-4405257811,2026-04-23T11:16:49.396808+00:00
0,Python Test | USA,linkedin,Software QA Engineer,ShipperHQ,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-engineer-at-shipperhq-4404440115,2026-04-23T11:16:49.397111+00:00
0,Python Test | USA,linkedin,QA Engineer,WorkGenius Group,"San Mateo, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-engineer-at-workgenius-group-4402786750,2026-04-23T11:16:49.397262+00:00
0,Python Test | United Kingdom,linkedin,Software Quality Engineer,Helic & Co.,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-engineer-at-helic-co-4405255057,2026-04-23T11:16:51.969738+00:00
0,Python Test | United Kingdom,linkedin,Quality Assurance Analyst,DP World,"Southampton, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-analyst-at-dp-world-4400833530,2026-04-23T11:16:51.969900+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software / Firmware Engineer,SE3 Labs,"Erding, Bavaria, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-firmware-engineer-at-se3-labs-4403104381,2026-04-23T11:16:54.401496+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Ingenieur (w/m/d),XTENDED ENGINEERING GMBH,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-ingenieur-w-m-d-at-xtended-engineering-gmbh-4403442433,2026-04-23T11:16:54.401681+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer - Freelance / Teilzeit / Nebenberuflich Selbständig,Software Engineering Weber GmbH,"Kempten, Bavaria, Germany",On-site,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-freelance-teilzeit-nebenberuflich-selbst%C3%A4ndig-at-software-engineering-weber-gmbh-4400190760,2026-04-23T11:16:54.401999+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software-Entwickler (m/w/d),KISTERS Group,"Aachen, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-entwickler-m-w-d-at-kisters-group-4395363633,2026-04-23T11:16:54.402165+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer,STABL Energy,"Munich, Bavaria, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-at-stabl-energy-4399938131,2026-04-23T11:16:54.402326+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Softwareentwickler (m/w/x),MicroNova,"Vierkirchen, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-x-at-micronova-4400407656,2026-04-23T11:16:54.402511+00:00
0,Firmware Engineer | Germany,linkedin,Software Engineer for Rail IoT Devices  (Passenger Information Systems),Wabtec Corporation,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-for-rail-iot-devices-passenger-information-systems-at-wabtec-corporation-4399521677,2026-04-23T11:16:54.402669+00:00
